,,bg,bg,bg,no_bg,no_bg,no_bg
,,A1,tau1,tau2,A1,tau1,tau2
10,79,0.4964085639886964,2.4044700777030137,3.1095592325142665,0.4968930723006801,2.4340870296026886,3.0661576409964737
10,80,0.4974718183051559,2.3824309426759442,3.1242686799791635,0.49800118057213333,2.4100774685954014,3.082800951336547
10,81,0.4953730738092995,2.4299453834147475,3.090168296053822,0.4957948103877812,2.462301003251544,3.0440807787280573
10,82,0.4968266901643593,2.3919233482527464,3.1202459705598993,0.49733807054834694,2.4202766950363293,3.078107655409407
10,83,0.4959755269876818,2.414067225077392,3.1027854826716137,0.49643809250239146,2.444650690674131,3.0584325421478806
10,84,0.49672102018739267,2.3907360908231006,3.1230517474598654,0.49723520630185103,2.418889047335144,3.0811316386151817
10,85,0.4961504441391444,2.413603057496111,3.1012110452362025,0.49661297456377484,2.4442078669521887,3.0568316422044095
10,86,0.4967120049121138,2.403492179051493,3.1070471882333845,0.49719731476524437,2.4331598314690823,3.0635702703359473
10,87,0.4965866092820784,2.404503663750986,3.1073185182554517,0.4970702344401104,2.434237338874477,3.06377889994896
10,88,0.49708179161672617,2.3905027466613746,3.1188893817147756,0.4975955587402203,2.4188481575700673,3.0767313919494303
10,89,0.4966303940281594,2.3990374932224645,3.1136834040066144,0.4971265905839217,2.4281160788236846,3.0708162278242543
10,90,0.49726591042821083,2.3863156188273797,3.1219048228170316,0.4977877981222578,2.414277179572214,3.0801312996201764
10,91,0.49626751679315084,2.4063071887508936,3.1089821277860477,0.4967480144181001,2.4360621164432286,3.0654543605533227
10,92,0.4968412899021363,2.396921547030974,3.1137512412460646,0.49734166051132567,2.4258793040870943,3.070985156778642
10,93,0.49652536560799443,2.399678721154878,3.114173667732685,0.4970206252306992,2.4287951972267665,3.0712673104865162
10,94,0.49692250510898955,2.3913962757270486,3.119728344427802,0.49743475211235116,2.4197467798011383,3.0775827440237786
10,95,0.4968355352666505,2.396860119364382,3.1138998998388465,0.4973355165140078,2.425780841765875,3.071183298982614
10,96,0.49676397646876763,2.394489808889119,3.1177784687289103,0.49726988266110145,2.423101902665306,3.075380738585243
10,97,0.4971979565290512,2.3821076413962605,3.1280604284702087,0.4977290662385381,2.409589610227688,3.08677901376399
10,98,0.49739038108950856,2.379564626612549,3.128895966713719,0.4979258734268911,2.406864611657458,3.0877903492343997
10,99,0.49695388184907946,2.3889846017888767,3.1223860882859054,0.49747117998865226,2.4170712449482874,3.080512664300592
11,0,0.49638998360513187,2.405019401653678,3.109096180222779,0.49687326225821166,2.4347014257280155,3.065626164386754
11,1,0.495787981193041,2.413674174721606,3.1055993191291207,0.4962519020687443,2.444044802319806,3.0614981112901947
11,2,0.4959222657814954,2.407931495330443,3.1111952943844225,0.4964001150347159,2.4376661858667164,3.0677254918865655
11,3,0.49655078715418804,2.400689062851629,3.1125802986165905,0.49704341429573395,2.4299167245101114,3.069568816618314
11,4,0.4965911915271843,2.405780858699265,3.105648380895625,0.4970716816546646,2.435677210938932,3.0619419871093694
11,5,0.4954693277919497,2.4197191529952367,3.1019007999244415,0.495918845584944,2.4506809930747124,3.057228923144436
11,6,0.4960850180941794,2.4055413018428626,3.112204321548624,0.4965680097181161,2.43507956670781,3.068919535374749
11,7,0.4965991558276972,2.401430263086171,3.1110462017200327,0.49708989773968687,2.4307796043868204,3.06790436813686
11,8,0.4959862495494254,2.407597150888109,3.110827167233921,0.49646465547813556,2.4373291473610705,3.0673541807636178
11,9,0.4965384547541018,2.4045507507482027,3.1078539903951583,0.4970222958423009,2.434269870676389,3.0643300626122967
11,10,0.49605348388810294,2.417830575336856,3.097067964294336,0.49650511146917226,2.448920435938698,3.0522101328589653
11,11,0.4971087965054093,2.388325921357901,3.1213059705900803,0.4976272309417392,2.416444595808841,3.0793766176218247
11,12,0.4968892509470955,2.3974050071479795,3.112548024906113,0.49738768558017976,2.4264061593797983,3.0697508506603968
11,13,0.49667331540914755,2.3907105616148603,3.1236734987850387,0.4971879478848325,2.4188499040340954,3.08176476534005
11,14,0.4967433458064087,2.399089619130654,3.112222170247856,0.49723922507587875,2.428257749534958,3.0692456984564807
11,15,0.4974123133335864,2.380826553561437,3.127025867122097,0.4979452240808058,2.4082555060391293,3.0857938436693733
11,16,0.4959833290257561,2.40842585956652,3.109816210735587,0.49645991030168457,2.4382725674134385,3.0662211231571925
11,17,0.49611181682645894,2.408846604513061,3.1076977772942374,0.4965868112692665,2.4388442501622642,3.0639284893550243
11,18,0.49675049434193413,2.3934266165887244,3.119288527153187,0.4972589502709575,2.421919179322744,3.077009863081921
11,19,0.49566349535503573,2.4250104693771695,3.092814969892868,0.4960980045088324,2.4568789022709505,3.047185376027599
11,20,0.49680545641271334,2.3931294558529848,3.1189848343359294,0.49731440739238386,2.421620063091587,3.076702725705635
11,21,0.4963506566512515,2.404976315275443,3.1096366013216876,0.4968336830810473,2.4345950552292304,3.066249033193568
11,22,0.49603327408605125,2.4141755292634617,3.1019354668382966,0.49649471718041105,2.444769722413003,3.057582344599468
11,23,0.4965124229607493,2.402478799219489,3.1107933456593515,0.49700111039631195,2.431911193718892,3.0675715680227476
11,24,0.49567281176356337,2.415555794161774,3.104644669585762,0.49613247668615595,2.4460992340834773,3.060378175294771
11,25,0.49566467122353713,2.423792805513539,3.0943388312820135,0.4961021480913154,2.4554527611037607,3.0489354497841172
11,26,0.4963603967005933,2.4068939920088943,3.107093304839781,0.49683711784334694,2.436780177025453,3.0634193881193394
11,27,0.49678112157883075,2.398862883658077,3.112042020865504,0.49727721535738223,2.4280158321371665,3.069081902628631
11,28,0.49604276575833506,2.4071179796131084,3.1107343318042546,0.4965219585092355,2.43683946154875,3.0672601638307455
11,29,0.49571837963395937,2.422014312312217,3.095922257672876,0.4961608155203943,2.453486651320523,3.0506949994514683
11,30,0.4963258576396032,2.4050370202797495,3.109864374733992,0.49680926586417523,2.4346662951979656,3.0664611668333035
11,31,0.4959303303281812,2.413288589473401,3.1043276478210036,0.49639471957696046,2.4437101916124284,3.060156626117817
11,32,0.49602829114025593,2.4124341977892305,3.1041967790482237,0.4964964208747498,2.4428288954460995,3.060037575227557
11,33,0.49631317621887794,2.4064754238493746,3.1082057643359353,0.49679427050371533,2.4362735567013813,3.0646339238163827
11,34,0.49665779706010105,2.392823092913851,3.1211961015850482,0.4971677943991044,2.4211867135543095,3.0790613928811794
11,35,0.49712763033417867,2.381869897330822,3.129229741698139,0.49765921739114466,2.4092784398420894,3.088034857496771
11,36,0.49593570372672313,2.4044127351722193,3.115474747073206,0.4964219038183118,2.4337157052080625,3.072447521928309
11,37,0.4966755425064793,2.398355624394296,3.1139872204357864,0.49717336783850197,2.4273968015050467,3.071146726547933
11,38,0.49613642113530254,2.4081512370721563,3.108249273642074,0.4966143460055173,2.4380417061114183,3.0646047306977535
11,39,0.49638274546127814,2.4107314632795216,3.101969108794424,0.496851584156253,2.4411131940316873,3.0577935223215342
11,40,0.4963673378615815,2.400497770273763,3.115088421097738,0.49686119532703293,2.4295987015392186,3.0722217091381037
11,41,0.49602747153116644,2.4052028644551444,3.113342808045365,0.49651243744352935,2.4346608874748745,3.0701485692489707
11,42,0.4966510551659234,2.3989434314920204,3.1135469479129845,0.49714730068590873,2.4280176643400266,3.0706845243092022
11,43,0.4964002390106678,2.3998488640014997,3.115501354683499,0.4968957581943015,2.4289083631529937,3.072666962530541
11,44,0.4968814344188357,2.39455929770238,3.116239049039704,0.49738695833479013,2.4232576770480483,3.073737410843036
11,45,0.4963475882833366,2.4027488047200407,3.112488713378666,0.4968362885910916,2.432113682373421,3.0693521157162635
11,46,0.4960055504161093,2.4137829166046987,3.1027737831905418,0.49646850124084646,2.4443337240086174,3.0584571170415367
11,47,0.4964055469154725,2.4042546068235393,3.1098700223019646,0.4968905133477055,2.4338445212181155,3.0664955874938915
11,48,0.4970969207449699,2.384921640633728,3.1257536827946013,0.49762234857141835,2.4126436804061147,3.0842390050791058
11,49,0.4964900097301403,2.403857969262668,3.109327502806735,0.49697537163553845,2.4334354958809454,3.065963897844649
11,50,0.49629337465038076,2.401910335382022,3.114217551215713,0.49678424454803355,2.431137917351342,3.07122789984655
11,51,0.4960745287267181,2.408523531129969,3.1085661647900076,0.4965501555205382,2.4384192502800643,3.0649204013368045
11,52,0.4966453105183104,2.401310775905733,3.110627092274563,0.49713595841883423,2.4306607756916536,3.067485453800906
11,53,0.49700693929319634,2.3902364899456328,3.120150590931717,0.49752144235577256,2.4185052355049015,3.078080047338455
11,54,0.49676463546161514,2.395343676361274,3.116692113118862,0.49726884906321817,2.424072900716451,3.074166660388917
11,55,0.49603120719593147,2.4080889343065683,3.109650649602234,0.4965078141851372,2.437911083295749,3.0660802879517743
11,56,0.49626865158714184,2.404146745091197,3.1116977176960123,0.49675452937200687,2.433647810843012,3.068423931764086
11,57,0.4960852114456271,2.4022553061033025,3.1163535215056934,0.49657628399553133,2.4314145945868177,3.0734473861855283
11,58,0.4967351613960966,2.3922993649141224,3.120901695543089,0.49724624165454406,2.420657319276276,3.078761250055708
11,59,0.4973516685549193,2.3840404735913054,3.1237195411025653,0.49787811278622746,2.411800517130622,3.0821444918512904
11,60,0.4962419467450792,2.405906124378641,3.1098046742587493,0.49672330164773726,2.4355801792077094,3.0663682805974903
11,61,0.4959994615735949,2.4136852395975343,3.1029723874011443,0.49646304249014817,2.4442448887077926,3.0586370092126156
11,62,0.4962776791391275,2.4068508319180477,3.1081698866412446,0.4967566427991109,2.436668959663482,3.0645811274859
11,63,0.4961363386022525,2.4168021226533822,3.097343776839611,0.496590487953332,2.4478241260753615,3.052540431160402
11,64,0.4962770108330095,2.405537021642127,3.1098380972352637,0.4967590814860088,2.4351848425992775,3.0664259391751325
11,65,0.49653736520388225,2.4047721275916865,3.107587687588828,0.49702028422760325,2.434489548609274,3.0640774703790923
11,66,0.49731492821447476,2.3812522764626514,3.1276964830425924,0.49784717830777664,2.4086909450257488,3.0864553044114724
11,67,0.4962359300905742,2.4028227873356878,3.113774348837476,0.49672496208683636,2.4321320287183252,3.0707042561816627
11,68,0.4972966357965097,2.385277881432432,3.1228361354932317,0.49782063940256777,2.4131434537147416,3.0811576690426126
11,69,0.49626632861924785,2.4026066461558186,3.1136720823328607,0.49675556187438535,2.43189647577302,3.0706237224551987
11,70,0.4955274541971336,2.4235302239092262,3.0963658561442586,0.4959665538302996,2.4550686183820694,3.051096175174794
11,71,0.4956865777294761,2.4178539051448804,3.10157131625451,0.4961403780510267,2.4487322875752517,3.0569537972873064
11,72,0.4972878881742554,2.388136810735376,3.119332604216723,0.49780618425186657,2.416337832212101,3.0773005068780455
11,73,0.496692774302801,2.39862775906079,3.113430441205893,0.4971899518087361,2.4277126648639173,3.0705431182540734
11,74,0.4972280708478707,2.3867501351807894,3.1218235066758226,0.4977491174975826,2.4147371978818546,3.0800280343743323
11,75,0.4963513366498143,2.4039489973481007,3.11092581784773,0.4968370677896733,2.433455279048405,3.067647481037484
11,76,0.49689761235128393,2.390813998651319,3.120771464520768,0.49741134223433026,2.419091866954208,3.078699453109285
11,77,0.4957982276824872,2.415665166498972,3.1029573356136764,0.49625742942629053,2.4463402785579373,3.0585299173684226
11,78,0.4961065989994274,2.411498555853161,3.1044114395942373,0.49657501989241737,2.44182172470989,3.060315084184069
11,79,0.49681670312314946,2.3955716099053896,3.1157605433602935,0.4973203147559067,2.424362031281237,3.0731656803239913
11,80,0.4961861123802696,2.401158244974118,3.116489092679801,0.49667938954237595,2.4302303934308513,3.073669651373671
11,81,0.4966783450497232,2.4020716450373163,3.109257892092899,0.49716739970699975,2.4315591347648104,3.0659620451325504
11,82,0.4965509900911058,2.403322452358173,3.109250834411284,0.4970376360953436,2.4328898997654167,3.0658838524369973
11,83,0.49742010147349874,2.378677753295929,3.129649408730648,0.49795681686374454,2.405873805566424,3.0886598045460567
11,84,0.49644084217404905,2.3991702214412007,3.1158574612462386,0.49693769752786926,2.4281503941388918,3.073110387863855
11,85,0.4956484993214304,2.420995157477849,3.098073187847015,0.49609421553588373,2.4522891780129816,3.053030456722899
11,86,0.49608621293041344,2.4078856978999323,3.109227662237187,0.4965635457104518,2.4377199526216975,3.065638841723766
11,87,0.4974030367775036,2.384789763552403,3.122138341495672,0.4979280959464941,2.4126801824231103,3.0804156482174574
11,88,0.49748656842706995,2.37913693443649,3.128248884722541,0.4980227829533928,2.406453254235288,3.0871127693894835
11,89,0.49722860787562473,2.381507783388543,3.1284394941594407,0.4977606692734011,2.4089317413223728,3.087219518369172
11,90,0.49631270525392557,2.400570408760141,3.115671701129037,0.4968065429795191,2.429643346221119,3.072840625196141
11,91,0.49645455599996263,2.399692254605165,3.1150252252421105,0.4969505623346214,2.428774038710886,3.0721595389361953
11,92,0.49625028723418235,2.4022908561395617,3.114269343306217,0.49674052980609507,2.4315470122038585,3.0712509796801313
11,93,0.49663411658464796,2.3957383409718114,3.1178052525797932,0.49713288274019807,2.4244156805403207,3.075347270067771
11,94,0.4965997541982241,2.401751678574414,3.110633122157432,0.49708956193223497,2.4311308189058796,3.067464732390812
11,95,0.49653183572008547,2.396418879915752,3.1182093141465352,0.4970345527101685,2.425141891103627,3.075710789257812
11,96,0.49608377020444,2.4067910869668654,3.110640855127767,0.4965637308185147,2.436484952710573,3.0671964785854793
11,97,0.49699105272991134,2.388623577066637,3.1223844984077136,0.4975091099616116,2.4167028032308084,3.0805096832444043
11,98,0.4969203763063177,2.393044837525524,3.117671825587617,0.4974289752940244,2.4215812965158454,3.075336361346991
11,99,0.4957342832843068,2.4126507221264024,3.107555370565839,0.49620151106567395,2.442886872665226,3.0635834996710036
12,0,0.49600976109617084,2.413455583584444,3.103135419896693,0.4964734002622602,2.443954205126257,3.0588764303412126
12,1,0.4963861639883952,2.3998154542638375,3.1157178694418337,0.49688145725996324,2.428839780986819,3.072930466463186
12,2,0.49689553038837625,2.395080583579776,3.115407021959351,0.49739980473521533,2.4238483008946017,3.072832757838761
12,3,0.4962612079671358,2.407167235931095,3.1079735063688947,0.4967395983330565,2.437023096301351,3.064344413464413
12,4,0.4965781357629509,2.401878894068665,3.11073947005285,0.49706803693903095,2.4312805896393876,3.0675416675169167
12,5,0.49672871175786126,2.393607681624293,3.119328861695779,0.49723675939036033,2.4221028015452877,3.07705213435086
12,6,0.4971723558805801,2.3898716607320294,3.1185679685461283,0.49768694187812895,2.4181805305226725,3.076446039514458
12,7,0.49649869119721673,2.4022233809134614,3.111285526698546,0.49698785821693886,2.431602538451168,3.0681253259885723
12,8,0.4963839519639267,2.406200648751665,3.1076784168388234,0.49686341189429384,2.4359919253550526,3.0641107387488504
12,9,0.4965546665946098,2.399860139762255,3.1135796610781723,0.4970494124515725,2.429004007312618,3.0706478413628036
12,10,0.4965688156915278,2.3984595429479976,3.1151745369750743,0.49706659164336064,2.427434993754624,3.072417905021227
12,11,0.4960138073921695,2.4126733233157154,3.1040736735904515,0.49647953017343505,2.443079309092124,3.0599060228105763
12,12,0.4961535334507117,2.4065227194169996,3.1101180835898803,0.4966339721896859,2.436233228421604,3.066647085579204
12,13,0.4965621419190235,2.3985845267264274,3.1150986516219743,0.4970596776098427,2.427569694254225,3.072333281403354
12,14,0.4971259066669783,2.3841875443607283,3.1263229092359888,0.49765282897853713,2.4118483764558434,3.084867190170988
12,15,0.4969012600273853,2.390216470084634,3.121481256409334,0.4974162199161258,2.4184251105651597,3.079481602856743
12,16,0.49680059741257715,2.396383122597863,3.114934192909606,0.49730234030552534,2.4252532902920887,3.0722617678290898
12,17,0.49674882992445224,2.391963077701321,3.121157952396412,0.4972604687105733,2.420283321144659,3.0790580035149024
12,18,0.49712788988349826,2.3894441870208434,3.119657257514689,0.4976436985827443,2.4176887037881722,3.077601582163421
12,19,0.49656821088610276,2.3988808834000843,3.1146495202363917,0.4970648625198222,2.427894561430383,3.071858706326983
12,20,0.49591781008593244,2.412414368328088,3.1055869753543073,0.49638452758231333,2.4427178786565027,3.06153622534969
12,21,0.49665193324438833,2.3983137644020163,3.114331699156992,0.4971498916949078,2.4273305635406057,3.07152077442035
12,22,0.49665131888994585,2.397925574533969,3.1148299309079284,0.497150302235625,2.4269055475236905,3.0720526569767594
12,23,0.4961194781084194,2.409356763053522,3.1069581053901967,0.49659299453692496,2.4393948782112513,3.0631590389889602
12,24,0.4962162770675639,2.4099662895696494,3.104992244067857,0.4966881875541239,2.4401704435001057,3.061003148206964
12,25,0.4970286789331003,2.390288677629401,3.1198159235621836,0.497543203495825,2.4185861130612154,3.077709391315464
12,26,0.49674113338502074,2.397116949197839,3.114741680161449,0.49724139794115585,2.426036998957841,3.072024558731002
12,27,0.49645013676240035,2.3989070795001664,3.1160751707644336,0.496947306707252,2.4278638388477725,3.0733497288356344
12,28,0.4965789313742521,2.3989846288098184,3.1143858528146455,0.4970753930523935,2.4280227265668124,3.0715665990098544
12,29,0.496468191312817,2.399582514426868,3.1149989792606756,0.49696371865680344,2.4286298875702346,3.0721791894992734
12,30,0.49641892041928065,2.404200601779108,3.10977317321359,0.49690399252954603,2.433794500155386,3.0663923382361458
12,31,0.4967103054314781,2.396191835895624,3.1162914323043895,0.49721246969380795,2.4249684915368204,3.0737310998384615
12,32,0.4967818619030644,2.3922777708834433,3.1203522431534494,0.4972926785078554,2.4206507597823816,3.078195901899359
12,33,0.4966943900122937,2.3968372467080665,3.1156724745101463,0.49719497216566655,2.42567940087486,3.073046698352171
12,34,0.496698939791568,2.392812380513721,3.1207013138086057,0.49720875421138566,2.421197062200408,3.078541555356576
12,35,0.4968122088245187,2.392613915226915,3.1195527276413677,0.497322222821918,2.4210459513103886,3.0773314911250256
12,36,0.49657573822737794,2.3993890242181557,3.1139145544207896,0.49707118243949855,2.4284674569454108,3.0710568476774096
12,37,0.4961515979600799,2.40492751312512,3.1121563622191712,0.49663608822220856,2.434447389206516,3.06887719663044
12,38,0.496372578828186,2.409254306015698,3.1039607744247717,0.4968452376564782,2.4394400798204594,3.0599858745929946
12,39,0.49740437052235803,2.3816625324823337,3.1260727497250986,0.4979356737443933,2.409199881623903,3.0847189336595706
12,40,0.496989851551884,2.3895301034772776,3.1212542264842265,0.4975056966802626,2.4176943578278847,3.0792991727658032
12,41,0.49644530638949846,2.3993323966665114,3.115597510396504,0.496941661020281,2.4283459224549566,3.0728105606255243
12,42,0.4961379821948443,2.407438527294314,3.1091531292449432,0.49661612969249386,2.437245108606608,3.0655890882218744
12,43,0.4963911016200868,2.401642671702991,3.1133483315102035,0.49688204713190626,2.4308848150254962,3.070339374503956
12,44,0.4963975898218901,2.403568396787888,3.11083535623065,0.49688396748285063,2.4330641818969405,3.067559632722091
12,45,0.49679487205118134,2.3942132386597748,3.1177463031336625,0.4973013693224825,2.422816328798685,3.0753526492826726
12,46,0.4961482264734229,2.3997100038182646,3.118790572823544,0.4966446382089951,2.428599619722278,3.0761554800932154
12,47,0.4970340515513866,2.3880198903887915,3.1226152853496263,0.4975532843539608,2.4160533097494055,3.080784685106614
12,48,0.4962145088987719,2.4052199255348947,3.1110106627854357,0.49669776032349405,2.434799344088266,3.067670675236117
12,49,0.49644056050546365,2.4024151604774158,3.1117616261781995,0.4969295885511744,2.431788522778204,3.068610412262774
12,50,0.49664834535414065,2.39963221912913,3.1127101778319917,0.49714320331534784,2.428799393682707,3.0697477780736038
12,51,0.4964545292105833,2.4031362997618086,3.1106778193500753,0.4969417796425847,2.4326056363297246,3.067427343957132
12,52,0.49623444361230334,2.407183437648266,3.108283864939588,0.4967129633936108,2.437030226964571,3.0646643107130833
12,53,0.49670951882054226,2.39545226657576,3.1172353874677885,0.49721366905730896,2.424158037874091,3.0747410391825314
12,54,0.4969105676282749,2.392353741022015,3.11866613806255,0.49742059549481,2.420796503630387,3.0764314665912895
12,55,0.49673080116974455,2.392096931447831,3.1212116173946325,0.49724242835967963,2.4204362341954346,3.0790876878677405
12,56,0.49604511657742095,2.4105120439508063,3.106415593200512,0.4965163924241453,2.4406658264611787,3.0624997068372295
12,57,0.4967075100419772,2.3977329678117347,3.114380701839234,0.49720612638191747,2.4266902685660297,3.071635114245847
12,58,0.4966203471162203,2.3973547758702787,3.115933377649496,0.49712052480032354,2.426232420495846,3.0732709881016453
12,59,0.496383775686192,2.4057546043157125,3.1082440616054816,0.496865027113265,2.4355051709202193,3.064712511960749
12,60,0.49687097923971507,2.392142714431949,3.1194219329597868,0.49738194230829835,2.4205605560482963,3.077207080570116
12,61,0.4969035648965048,2.3931525345595857,3.1177436510046532,0.4974120294270357,2.4216951059581016,3.075402037056935
12,62,0.49689906929206795,2.3925853716341146,3.1185155287281914,0.497408869691024,2.4210634899123313,3.0762390231249803
12,63,0.49673365465316366,2.4009660353289073,3.1099711926893523,0.4972250512687003,2.4303456091268694,3.0667832151163665
12,64,0.4964511556832825,2.3998296165965094,3.1148970270697047,0.4969461001970913,2.4288903404353968,3.0720677777918186
12,65,0.4961682012945345,2.40714318523546,3.10915310956217,0.49664682406851113,2.4369228924699216,3.0656171576224196
12,66,0.49655405422173465,2.402675812429766,3.1100301967632196,0.4970421264801769,2.4321582368500105,3.0667529827942848
12,67,0.49648297121805623,2.402937690097229,3.1105773976175017,0.4969705721007903,2.4323989038083953,3.067332956617595
12,68,0.4966183474167863,2.3971951260231457,3.1161676579934925,0.49711832473699274,2.426051548385947,3.0735266202065623
12,69,0.49584753119670866,2.410172611057579,3.109287227553669,0.4963204388033051,2.440160086563082,3.0655594817937315
12,70,0.4965030855448818,2.3989316778663454,3.1153901774184307,0.4970000338330366,2.427925299843218,3.0726207970520445
12,71,0.49664300163532854,2.39479719035952,3.118884909212909,0.4971487223121183,2.4233800607015294,3.0765264010652724
12,72,0.49667101139049497,2.3941521587771692,3.119353552026426,0.49717803615076545,2.4226744702963083,3.0770554446629648
12,73,0.4962928855937838,2.4052728535777987,3.109974884459715,0.4967757897760861,2.4349108506895547,3.0665659072739855
12,74,0.49680949245010175,2.389441264270996,3.123594212413634,0.4973262173246763,2.4175000962175566,3.0817618442716546
12,75,0.4968752959790527,2.393192300448463,3.118042652253277,0.4973838240588142,2.4217264437621755,3.0757109595623717
12,76,0.49751612144359425,2.3826174151206727,3.1234859884499886,0.498044978294725,2.4103096942548645,3.0819664374038798
12,77,0.4965059196977229,2.4009757879425337,3.11277255557064,0.4969980362198744,2.4302104068905526,3.069758552399306
12,78,0.49664320645947,2.3981139246816126,3.1146936530766096,0.4971412621681938,2.427083026013977,3.0719401742385393
12,79,0.49635722805901655,2.3995791795436268,3.1163738620694694,0.4968532668471032,2.4285648440204133,3.073625990692649
12,80,0.49633265312138924,2.4013354848668285,3.1144586229508247,0.49682475490829053,2.4305198732499154,3.071508319482938
12,81,0.4966612781241294,2.3986209871998403,3.1138279672736218,0.4971583320078739,2.427668176676159,3.070990026934934
12,82,0.49653924698823493,2.4023016805299844,3.110685460684745,0.49702805431497454,2.431712773284689,3.0674896304559693
12,83,0.49649790739793553,2.4034965308850773,3.1096866756081507,0.49698441904310325,2.433056044227146,3.066331690747497
12,84,0.4966941380648723,2.3967486692519695,3.1157876718647612,0.4971955658590651,2.4256086639837835,3.073131845892175
12,85,0.49632605745035485,2.400529154388539,3.1155588898208872,0.4968199385798508,2.4296050059212546,3.072723595311163
12,86,0.4964693613268604,2.4034525207842234,3.1100953761028984,0.4969559056653861,2.432977948716864,3.066782637399221
12,87,0.49624739009218055,2.4064543190577914,3.1090451660160845,0.49672763969532635,2.436218138931741,3.0655089982843924
12,88,0.49666031574560865,2.4006780554764697,3.11124139038106,0.49715248716605903,2.4299676918619904,3.0681569717510615
12,89,0.4967330987794811,2.3930602495098348,3.1199663657799146,0.4972424856205931,2.4215034936342454,3.0777387887259473
12,90,0.4970246961732908,2.389475636093737,3.1208924155722477,0.49754077861118096,2.4176661002493005,3.078901668461802
12,91,0.4965353039732865,2.4026523297407643,3.1102913072504457,0.4970233106707838,2.432106000842566,3.0670513891337787
12,92,0.4967139456360074,2.390809290577067,3.1230465394018307,0.4972281917935136,2.418978538785858,3.081105123518165
12,93,0.49617345192023105,2.407064778763387,3.1091873043279152,0.4966523913502291,2.4368493214647984,3.065641180693781
12,94,0.4966277532468842,2.3973937864517922,3.115792684405035,0.497127769931203,2.4262775723856445,3.0731244900150343
12,95,0.496664962276796,2.399430669029229,3.112759929592346,0.49716021005319566,2.42858442014872,3.0698092667600254
12,96,0.4968223760165339,2.3949575378226533,3.1164659875067646,0.4973271132666923,2.4236614888176393,3.0739670231508813
12,97,0.4971466553637769,2.3812699973233964,3.1297524463539297,0.4976791817900524,2.40860937229174,3.0886339707036825
12,98,0.49582855328274744,2.414990706165985,3.103434647660357,0.49628914354227616,2.4455776137633505,3.059101787877556
12,99,0.49669711724360377,2.393715588877355,3.119582625103421,0.4972051295696411,2.4222090950826645,3.0773088161366076
13,0,0.4962697418593696,2.406475696061277,3.108741932932251,0.49674981087052084,2.436254082500564,3.0651895112223264
13,1,0.4965333044446073,2.3984187693885453,3.1156645384273727,0.49703132607576056,2.427372374375472,3.0729319266654356
13,2,0.49654732479637625,2.4017545489680603,3.1112770337675477,0.497037500717979,2.431113093392227,3.068130274249356
13,3,0.49649279305940713,2.399186531085797,3.1151951655801806,0.4969891792776537,2.428203041472127,3.0724039120907745
13,4,0.4967405007461228,2.3948617100953724,3.117598932917096,0.4972457953296468,2.423514523394639,3.075156817563486
13,5,0.4965356706915382,2.401169973792458,3.1121571776685655,0.49702735116238017,2.4304445358473883,3.0691003475418603
13,6,0.4969366121490592,2.388405774451194,3.1233320313748334,0.4974552966968262,2.4164299865725174,3.081518938130372
13,7,0.49638856299464346,2.403177553006309,3.1114406870128697,0.4968760324182908,2.4326160002153197,3.068226408237225
13,8,0.4966005151238348,2.399067121995833,3.1140151405397085,0.49709684559709344,2.428138797564464,3.0711547705335676
13,9,0.4965026899018415,2.401019412771029,3.112757100172581,0.4969948397709223,2.4302655003333777,3.069728254799554
13,10,0.4959211507574077,2.41699490460509,3.0997585685895634,0.496375960892344,2.4479059510619625,3.0550873721048775
13,11,0.4960237096703834,2.411587060658585,3.105323695981329,0.49649229154532987,2.441870649762843,3.0612750358256355
13,12,0.49665691101219517,2.397122752809523,3.115775155033043,0.4971573091488166,2.4259864195023426,3.0731269653351534
13,13,0.4966269837457546,2.4017089497591884,3.110350565720797,0.49711705657244876,2.4311173488292233,3.0671421008953037
13,14,0.496694565352874,2.39684799783618,3.1156567492207508,0.49719545803164095,2.425698539285465,3.073019733349669
13,15,0.4964159883390162,2.403834754293685,3.1102713452929645,0.4969020087055551,2.433370434538491,3.066955394454355
13,16,0.4963103686955683,2.403769645746919,3.1116585098468565,0.4967968985386317,2.4332440304832277,3.06841042739142
13,17,0.4970389596915743,2.386385546314054,3.124620343776391,0.49756152114761604,2.4142384424753978,3.082975556744795
13,18,0.49632970979831176,2.4025468122207307,3.112964461200789,0.4968189302389424,2.431873349197322,3.0698700792870164
13,19,0.4964032194255119,2.4045810691973495,3.109486351559335,0.4968873160607281,2.4342036977686403,3.0660812666482262
13,20,0.4970014280728088,2.38912496621087,3.121622811926595,0.497518422630949,2.417269679772513,3.079678224887359
13,21,0.49654193860594,2.3999023472555945,3.1136837548549527,0.49703659455293847,2.429042112013909,3.070757986181123
13,22,0.4964470758115893,2.4022797925398143,3.1118520077926317,0.4969364008175577,2.4316407414329855,3.068712818328195
13,23,0.4964565354255605,2.4017767305850355,3.112370812173871,0.4969470411528693,2.431084523142471,3.0692841471340824
13,24,0.4966909887153939,2.3976140338153944,3.114733169602865,0.4971904098792373,2.426570901701315,3.071979888082769
13,25,0.49651264500672254,2.403499451637387,3.1095009413310115,0.4969988348791628,2.433051041603748,3.0661598316767726
13,26,0.4962133018962985,2.4050397423036443,3.111253318086432,0.49669712768909113,2.434608456059162,3.0679192173650414
