,,chisqr,redchi,_val,init_value,stderr,correl
9,41,212.93147816088873,1.0541162285192511,"['0.515', '2.38', '3.12']","['0.497', '2.43', '3.07']","['2.41', '1.64', '1.96']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,42,179.6703228306018,0.8894570437158505,"['0.483', '2.46', '3.03']","['0.497', '2.43', '3.07']","['2.06', '1.15', '1.2']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,43,181.32244588621097,0.8976358707238167,"['0.513', '2.39', '3.11']","['0.497', '2.43', '3.07']","['0.316', '0.208', '0.247']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
9,44,143.4040112609241,0.709920847826357,"['0.506', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.769', '0.493', '0.563']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,45,194.13803032378235,0.9610793580385265,"['0.514', '2.39', '3.11']","['0.497', '2.43', '3.07']","['0.838', '0.567', '0.666']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,46,169.01580619003585,0.8367119118318607,"['0.493', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.218', '0.133', '0.149']","[{'tau1': '0.994', 'tau2': '0.996'} {'A1': '0.994', 'tau2': '0.98'}
 {'A1': '0.996', 'tau1': '0.98'}]"
9,47,173.74058526079313,0.8601019072316491,"['0.515', '2.39', '3.12']","['0.497', '2.43', '3.07']","['0.311', '0.212', '0.251']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
9,48,169.69090179655862,0.8400539692898942,"['0.521', '2.37', '3.14']","['0.497', '2.43', '3.07']","['0.474', '0.333', '0.406']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,49,124.70048055766622,0.617329111671615,"['0.505', '2.41', '3.1']","['0.497', '2.43', '3.07']","['0.272', '0.177', '0.202']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
9,50,162.79858546490263,0.8059335914104091,"['0.517', '2.38', '3.13']","['0.497', '2.43', '3.07']","['0.338', '0.234', '0.28']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,51,157.2312031844372,0.7783722929922633,"['0.486', '2.45', '3.04']","['0.497', '2.43', '3.07']","['0.715', '0.412', '0.437']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '0.999', 'tau1': '0.998'}]"
9,52,181.453702881796,0.8982856578306733,"['0.517', '2.38', '3.13']","['0.497', '2.43', '3.07']","['0.327', '0.224', '0.27']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
9,53,181.70239382668487,0.8995168011222023,"['0.475', '2.48', '3.02']","['0.497', '2.43', '3.07']","['0.912', '0.494', '0.498']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '0.999', 'tau1': '0.998'}]"
9,54,167.8258058332321,0.8308208209565945,"['0.508', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.903', '0.593', '0.679']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,55,175.10622586215945,0.8668625042681161,"['0.486', '2.46', '3.04']","['0.497', '2.43', '3.07']","['3.8', '2.14', '2.29']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,56,165.4505084902002,0.8190619232188129,"['0.476', '2.48', '3.01']","['0.497', '2.43', '3.07']","['1.04', '0.543', '0.554']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,57,144.39526933327886,0.714828066006331,"['0.504', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.521', '0.328', '0.374']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,58,161.18008748198312,0.7979212251583323,"['0.509', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.357', '0.234', '0.271']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
9,59,175.95201189370573,0.8710495638302264,"['0.485', '2.45', '3.04']","['0.497', '2.43', '3.07']","['0.607', '0.351', '0.374']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,60,171.0538426186882,0.8468012010826149,"['0.507', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.305', '0.2', '0.229']","[{'tau1': '0.998', 'tau2': '0.998'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.998', 'tau1': '0.993'}]"
9,61,173.90425027710393,0.8609121300846729,"['0.497', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.275', '0.167', '0.188']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.987'}
 {'A1': '0.997', 'tau1': '0.987'}]"
9,62,173.76069155834546,0.8602014433581459,"['0.495', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.532', '0.316', '0.345']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,63,141.22093342122517,0.6991135317882434,"['0.486', '2.46', '3.04']","['0.497', '2.43', '3.07']","['1.38', '0.763', '0.831']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,64,179.50114604964895,0.8886195348992523,"['0.478', '2.48', '3.02']","['0.497', '2.43', '3.07']","['0.698', '0.376', '0.384']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,65,179.6133479703753,0.8891749899523529,"['0.517', '2.38', '3.12']","['0.497', '2.43', '3.07']","['0.531', '0.363', '0.434']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,66,148.61167672117682,0.7357013699068159,"['0.486', '2.46', '3.04']","['0.497', '2.43', '3.07']","['1.01', '0.567', '0.613']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,67,152.6152776567341,0.7555211765184856,"['0.511', '2.4', '3.11']","['0.497', '2.43', '3.07']","['0.433', '0.283', '0.333']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,68,156.8037392699294,0.7762561349996505,"['0.515', '2.38', '3.12']","['0.497', '2.43', '3.07']","['0.497', '0.34', '0.405']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,69,170.14053429864225,0.8422798727655557,"['0.505', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.376', '0.24', '0.274']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
9,70,181.564987923072,0.8988365738765941,"['0.486', '2.46', '3.04']","['0.497', '2.43', '3.07']","['0.8', '0.442', '0.478']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,71,173.94995531434847,0.8611383926452895,"['0.488', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.645', '0.387', '0.415']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,72,141.35990544684617,0.6998015121130998,"['0.509', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.443', '0.289', '0.335']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,73,183.21608201767438,0.90701030701819,"['0.474', '2.49', '3.01']","['0.497', '2.43', '3.07']","['0.784', '0.411', '0.41']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,74,196.8724563414048,0.9746161205020041,"['0.503', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.308', '0.194', '0.22']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.99'}
 {'A1': '0.998', 'tau1': '0.99'}]"
9,75,155.08385464751996,0.7677418546906929,"['0.479', '2.46', '3.02']","['0.497', '2.43', '3.07']","['0.385', '0.22', '0.217']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.99'}
 {'A1': '0.998', 'tau1': '0.99'}]"
9,76,181.35574742256483,0.8978007298146774,"['0.504', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.373', '0.24', '0.271']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
9,77,184.756278753093,0.9146350433321435,"['0.506', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.572', '0.375', '0.425']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,78,185.823598965298,0.919918806758901,"['0.461', '2.5', '2.98']","['0.497', '2.43', '3.07']","['1.73', '0.866', '0.83']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,79,234.03597112533205,1.1585939164620398,"['0.513', '2.39', '3.12']","['0.497', '2.43', '3.07']","['1.94', '1.31', '1.55']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,80,165.91353911656148,0.8213541540423835,"['0.494', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.762', '0.451', '0.496']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,81,217.37269753716777,1.076102463055286,"['0.484', '2.46', '3.03']","['0.497', '2.43', '3.07']","['3.04', '1.7', '1.79']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,82,185.29614221575747,0.9173076347314726,"['0.473', '2.46', '3.02']","['0.497', '2.43', '3.07']","['1.68', '0.937', '0.945']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,83,187.30909841913476,0.9272727644511621,"['0.503', '2.42', '3.08']","['0.497', '2.43', '3.07']","['1.08', '0.675', '0.764']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,84,169.44938577397343,0.83885834541571,"['0.506', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.279', '0.179', '0.205']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.991'}
 {'A1': '0.998', 'tau1': '0.991'}]"
9,85,160.6196793555119,0.7951469275025341,"['0.508', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.148', '0.0909', '0.102']","[{'tau1': '0.988', 'tau2': '0.991'} {'A1': '0.988', 'tau2': '0.959'}
 {'A1': '0.991', 'tau1': '0.959'}]"
9,86,199.8453385545402,0.9893333591808922,"['0.47', '2.51', '2.99']","['0.497', '2.43', '3.07']","['0.796', '0.386', '0.389']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
9,87,186.47396097442987,0.9231384206654945,"['0.464', '2.53', '2.98']","['0.497', '2.43', '3.07']","['0.782', '0.357', '0.349']","[{'tau1': '0.998', 'tau2': '0.998'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.998', 'tau1': '0.993'}]"
9,88,171.38183909434696,0.8484249460116186,"['0.488', '2.45', '3.05']","['0.497', '2.43', '3.07']","['0.654', '0.376', '0.41']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,89,175.99441029261737,0.8712594568941454,"['0.502', '2.42', '3.09']","['0.497', '2.43', '3.07']","['0.647', '0.411', '0.462']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,90,157.24755132208054,0.7784532243667354,"['0.507', '2.42', '3.09']","['0.497', '2.43', '3.07']","['0.467', '0.296', '0.343']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,91,199.94712669187652,0.9898372608508739,"['0.524', '2.37', '3.15']","['0.497', '2.43', '3.07']","['0.362', '0.254', '0.316']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
9,92,164.71820550530276,0.8154366609173405,"['0.462', '2.49', '2.99']","['0.497', '2.43', '3.07']","['1.35', '0.705', '0.675']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
9,93,150.06692460071713,0.7429055673302828,"['0.506', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.524', '0.326', '0.376']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,94,162.39667592109197,0.8039439402034256,"['0.483', '2.47', '3.03']","['0.497', '2.43', '3.07']","['0.883', '0.486', '0.513']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,95,159.89555748624377,0.791562165773484,"['0.514', '2.39', '3.12']","['0.497', '2.43', '3.07']","['0.426', '0.284', '0.339']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
9,96,119.76046871749014,0.5928736075123274,"['0.487', '2.45', '3.04']","['0.497', '2.43', '3.07']","['0.658', '0.384', '0.406']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,97,160.55983491265607,0.794850667884436,"['0.46', '2.49', '2.99']","['0.497', '2.43', '3.07']","['1.16', '0.585', '0.559']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
9,98,165.56407509084397,0.819624134113089,"['0.514', '2.39', '3.12']","['0.497', '2.43', '3.07']","['1.53', '1.04', '1.23']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
9,99,183.1914450329883,0.9068883417474668,"['0.514', '2.39', '3.12']","['0.497', '2.43', '3.07']","['0.332', '0.225', '0.264']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
10,0,171.21275116016824,0.8191997663165944,"['0.495', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.583', '0.347', '0.379']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,1,188.56401922098678,0.9022201876602238,"['0.499', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.235', '0.143', '0.16']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.991'}
 {'A1': '0.998', 'tau1': '0.991'}]"
10,2,165.33030911732138,0.7910541106091932,"['0.507', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.361', '0.234', '0.266']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,3,174.99051802823243,0.8372752058767102,"['0.503', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.12', '0.0734', '0.0824']","[{'tau1': '0.99', 'tau2': '0.993'} {'A1': '0.99', 'tau2': '0.967'}
 {'A1': '0.993', 'tau1': '0.967'}]"
10,4,187.36450186975583,0.8964808701902193,"['0.508', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.893', '0.557', '0.634']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,5,192.13272842944724,0.9192953513370682,"['0.492', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.52', '0.315', '0.339']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,6,167.29866710435238,0.8004720914083846,"['0.483', '2.47', '3.03']","['0.497', '2.43', '3.07']","['0.814', '0.45', '0.473']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,7,199.78130763897656,0.9558914241099357,"['0.506', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.248', '0.161', '0.182']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.993'}
 {'A1': '0.999', 'tau1': '0.993'}]"
10,8,208.70529538396124,0.9985899300668002,"['0.507', '2.4', '3.1']","['0.497', '2.43', '3.07']","['1.88', '1.23', '1.39']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '1'}
 {'A1': '1', 'tau1': '1'}]"
10,9,206.20069357114866,0.9866061893356395,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.201', '0.123', '0.136']","[{'tau1': '0.996', 'tau2': '0.997'} {'A1': '0.996', 'tau2': '0.986'}
 {'A1': '0.997', 'tau1': '0.986'}]"
10,10,181.70402968604677,0.8693972712251041,"['0.502', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.367', '0.231', '0.258']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,11,151.24552223877387,0.7236627858314539,"['0.506', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.461', '0.294', '0.334']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,12,181.67774011794842,0.8692714838179351,"['0.494', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.348', '0.213', '0.235']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
10,13,175.97468548855636,0.8419841410935711,"['0.493', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.401', '0.241', '0.257']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,14,205.77305012505508,0.9845600484452396,"['0.51', '2.4', '3.11']","['0.497', '2.43', '3.07']","['0.367', '0.245', '0.28']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,15,214.02665249488734,1.024050968875059,"['0.515', '2.39', '3.12']","['0.497', '2.43', '3.07']","['0.752', '0.511', '0.602']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,16,181.0909058233197,0.8664636642264101,"['0.482', '2.47', '3.03']","['0.497', '2.43', '3.07']","['1.21', '0.669', '0.698']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,17,169.16243439564693,0.8093896382566839,"['0.489', '2.45', '3.05']","['0.497', '2.43', '3.07']","['0.806', '0.473', '0.504']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,18,201.86423615640214,0.965857589265082,"['0.486', '2.45', '3.04']","['0.497', '2.43', '3.07']","['0.542', '0.315', '0.33']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,19,177.43988995207383,0.8489946887659034,"['0.5', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.29', '0.182', '0.201']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.995'}
 {'A1': '0.999', 'tau1': '0.995'}]"
10,20,193.3268810652993,0.9250090003124368,"['0.51', '2.41', '3.1']","['0.497', '2.43', '3.07']","['0.343', '0.22', '0.256']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,21,239.6101303313054,1.1464599537383033,"['0.475', '2.49', '3.01']","['0.497', '2.43', '3.07']","['1.41', '0.737', '0.749']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,22,341.53235604602736,1.6341261054833844,"['0.453', '2.57', '2.95']","['0.497', '2.43', '3.07']","['0.874', '0.341', '0.328']","[{'tau1': '0.997', 'tau2': '0.998'} {'A1': '0.997', 'tau2': '0.99'}
 {'A1': '0.998', 'tau1': '0.99'}]"
10,23,142.43133196576423,0.6814896266304509,"['0.495', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.153', '0.0934', '0.104']","[{'tau1': '0.995', 'tau2': '0.997'} {'A1': '0.995', 'tau2': '0.983'}
 {'A1': '0.997', 'tau1': '0.983'}]"
10,24,154.3913490536495,0.7387145887734425,"['0.475', '2.49', '3.01']","['0.497', '2.43', '3.07']","['0.485', '0.257', '0.256']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
10,25,178.31331014887922,0.853173732769757,"['0.517', '2.4', '3.12']","['0.497', '2.43', '3.07']","['0.303', '0.199', '0.239']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,26,160.27759520880048,0.7668784459751219,"['0.485', '2.46', '3.04']","['0.497', '2.43', '3.07']","['0.976', '0.551', '0.578']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,27,191.84525448450358,0.917919877916285,"['0.47', '2.5', '3']","['0.497', '2.43', '3.07']","['0.496', '0.25', '0.246']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
10,28,194.51968977906546,0.9307162190385907,"['0.507', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.367', '0.238', '0.271']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,29,157.0335249181496,0.7513565785557397,"['0.506', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.336', '0.213', '0.248']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,30,199.93896871967317,0.9566457833477185,"['0.488', '2.44', '3.06']","['0.497', '2.43', '3.07']","['0.411', '0.248', '0.263']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.996'}
 {'A1': '0.999', 'tau1': '0.996'}]"
10,31,199.29905530342137,0.9535839966670879,"['0.489', '2.45', '3.06']","['0.497', '2.43', '3.07']","['0.597', '0.354', '0.377']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,32,178.83945953802055,0.8556911939618208,"['0.515', '2.4', '3.1']","['0.497', '2.43', '3.07']","['0.477', '0.313', '0.369']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
10,33,198.98002283422397,0.9520575255226027,"['0.484', '2.46', '3.04']","['0.497', '2.43', '3.07']","['0.544', '0.308', '0.326']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,34,190.85457973579068,0.9131798073482807,"['0.478', '2.46', '3.03']","['0.497', '2.43', '3.07']","['0.495', '0.283', '0.287']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,35,163.64310825021664,0.7829813791876394,"['0.507', '2.41', '3.09']","['0.497', '2.43', '3.07']","['0.415', '0.266', '0.304']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,36,170.09671360199107,0.8138598736937371,"['0.505', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.486', '0.301', '0.341']","[{'tau1': '0.999', 'tau2': '1'} {'A1': '0.999', 'tau2': '0.998'}
 {'A1': '1', 'tau1': '0.998'}]"
10,37,181.5737389432365,0.8687738705418014,"['0.502', '2.42', '3.08']","['0.497', '2.43', '3.07']","['0.275', '0.173', '0.192']","[{'tau1': '0.998', 'tau2': '0.999'} {'A1': '0.998', 'tau2': '0.994'}
 {'A1': '0.999', 'tau1': '0.994'}]"
10,38,155.84879330483884,0.745688006243248,"['0.486', '2.46', '3.05']","['0.497', '2.43', '3.07']","['0.444', '0.255', '0.271']","[{'tau1': '0.999', 'tau2': '0.999'} {'A1': '0.999', 'tau2': '0.997'}
 {'A1': '0.999', 'tau1': '0.997'}]"
10,39,175.9539890419499,0.8418851150332531,"['0.498', '2.43', '3.07']","['0.497', '2.43', '3.07']","['0.709', '0.433', '0.48']","[{'tau1': '1', 'tau2': '1'} {'A1': '1', 'tau2': '0.999'}
 {'A1': '1', 'tau1': '0.999'}]"
