,,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg1,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,bg2,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2,x,success,status,method,nfev,fjac,r,qtf,fun,message,A1,tau1,tau2
17,85,[0.49580962 2.41561382 3.10288131],True,1,hybr,9,"[[-4.20438363e-07  7.85283234e-01  6.19136691e-01]
 [ 5.45418448e-06 -6.19136691e-01  7.85283234e-01]
 [-1.00000000e+00 -3.70704893e-06  4.02277081e-06]]","[ 1.42623855e-01 -9.80232500e-02 -1.23106555e-01 -8.67990908e-03
  8.48279447e-03  1.02884101e-07]",[-3.70079778e-11  1.07807304e-12  2.14395829e-17],[ 0.00000000e+00 -1.35558231e-13 -8.00470801e-14],The solution converged.,0.49580962152622865,2.4156138164186256,3.1028813100659547,[0.49735746 2.34033981 3.17885823],True,1,hybr,10,"[[-6.30396433e-07  9.27973155e-01  3.72647051e-01]
 [ 1.86781882e-05 -3.72647051e-01  9.27973154e-01]
 [-1.00000000e+00 -7.54536270e-06  1.70979418e-05]]","[ 9.51217804e-02 -7.43339235e-02 -7.34372136e-02 -2.83710677e-03
  2.28196153e-03  9.37712541e-08]",[1.46013969e-11 3.57630411e-12 5.75942126e-17],[ 0.00000000e+00 -3.28514993e-13 -2.36019537e-13],The solution converged.,0.4973574601105682,2.3403398137156732,3.178858231025651,[0.49626859 2.44626405 3.05848839],True,1,hybr,8,"[[-4.20600613e-07  7.85345094e-01  6.19058223e-01]
 [ 5.96836201e-06 -6.19058223e-01  7.85345094e-01]
 [-1.00000000e+00 -4.02508021e-06  4.42684755e-06]]","[ 1.42567079e-01 -9.92137945e-02 -1.21133021e-01 -8.02131301e-03
  7.35466987e-03  9.96796298e-08]",[-2.32366216e-10 -1.28918639e-11  2.42834667e-16],[-2.22044605e-16  1.63881131e-11  1.19421695e-11],The solution converged.,0.49626859017723485,2.4462640500646926,3.0584883891997174
17,86,[0.49654243 2.40687681 3.10486614],True,1,hybr,9,"[[-4.20616729e-07  7.85219332e-01  6.19217733e-01]
 [ 5.38056117e-06 -6.19217733e-01  7.85219332e-01]
 [-1.00000000e+00 -3.66201527e-06  3.96446731e-06]]","[ 1.42563298e-01 -9.81140528e-02 -1.22928053e-01 -8.80927873e-03
  8.64721427e-03  1.03088818e-07]",[-4.50312087e-11  6.17500571e-13  2.22633793e-17],[-2.22044605e-16 -5.08482145e-14  5.76760861e-14],The solution converged.,0.4965424317016247,2.406876813356219,3.1048661438241316,[0.49514473 2.47357553 3.03786816],True,1,hybr,9,"[[-6.30651102e-07  9.28091351e-01  3.72352582e-01]
 [ 2.63371560e-05 -3.72352581e-01  9.28091350e-01]
 [-1.00000000e+00 -1.03920099e-05  2.42084621e-05]]","[ 9.50834052e-02 -7.35999094e-02 -7.40783603e-02 -1.99518340e-03
  1.39602819e-03  8.83393587e-08]",[-1.41482356e-10 -1.20708242e-11 -2.28685176e-16],[ 2.22044605e-16 -2.21667129e-12 -1.20996269e-12],The solution converged.,0.4951447269329668,2.47357552629468,3.0378681584433673,[0.49701945 2.43680846 3.06115824],True,1,hybr,13,"[[-2.15380497e-07 -7.85258768e-01 -6.19167721e-01]
 [-3.38472465e-06 -6.19167721e-01  7.85258768e-01]
 [ 1.00000000e+00 -2.26484167e-06  2.52452805e-06]]","[-1.39200360e-01  9.93949146e-02  1.21343133e-01 -8.13146142e-03
  7.59646287e-03  5.67146973e-08]",[-2.36413936e-13  4.46912298e-12 -2.06968773e-16],[-2.22044605e-16 -2.22044605e-16  0.00000000e+00],The solution converged.,0.4970194504281327,2.43680846385995,3.0611582423249994
17,87,[0.4960314  2.4094148  3.10797301],True,1,hybr,9,"[[-4.20611753e-07  7.85255701e-01  6.19171611e-01]
 [ 5.39708265e-06 -6.19171611e-01  7.85255701e-01]
 [-1.00000000e+00 -3.67200814e-06  3.97765906e-06]]","[ 1.42564961e-01 -9.81360213e-02 -1.22984581e-01 -8.78394666e-03
  8.65326848e-03  1.03287479e-07]",[-4.55889971e-11  1.75328874e-12  2.86379122e-17],[ 0.00000000e+00 -1.15019105e-13 -2.07056594e-14],The solution converged.,0.4960313968138285,2.40941480243173,3.107973013754887,[0.49495791 2.46052142 3.05666825],True,1,hybr,9,"[[-6.31094199e-07  9.28130866e-01  3.72254075e-01]
 [ 2.65020336e-05 -3.72254075e-01  9.28130865e-01]
 [-1.00000000e+00 -1.04512280e-05  2.43624280e-05]]","[ 9.50164784e-02 -7.29435630e-02 -7.40118898e-02 -1.96847184e-03
  1.49305371e-03  9.11292339e-08]",[-3.34782574e-11 -6.28683046e-12 -1.45485858e-16],[-2.22044605e-16  6.14674978e-13  4.19095314e-13],The solution converged.,0.49495790640940607,2.460521417152878,3.0566682514739374,[0.49650793 2.4394342  3.06419327],True,1,hybr,11,"[[-1.06288210e-07  7.85147697e-01  6.19308562e-01]
 [ 9.29953095e-07 -6.19308562e-01  7.85147697e-01]
 [-1.00000000e+00 -6.59379857e-07  6.64325332e-07]]","[ 1.40193153e-01 -9.95754430e-02 -1.22589228e-01 -8.11803199e-03
  7.59651928e-03  1.49713729e-10]",[-4.44432832e-13  1.18137339e-12  1.14585981e-18],[ 0.00000000e+00 -4.79616347e-14 -3.56381591e-14],The solution converged.,0.4965079349712837,2.4394342048424784,3.064193266821284
17,88,[0.49610946 2.41433836 3.10078848],True,1,hybr,9,"[[-4.20234783e-07  7.85269334e-01  6.19154321e-01]
 [ 5.50256098e-06 -6.19154321e-01  7.85269334e-01]
 [-1.00000000e+00 -3.73693190e-06  4.06080221e-06]]","[ 1.42692383e-01 -9.89253982e-02 -1.21699648e-01 -8.67003291e-03
  8.44371198e-03  1.02453124e-07]",[ 3.56572024e-11 -6.97679139e-13 -1.88234187e-17],[ 0.00000000e+00 -2.73114864e-14 -5.55666624e-14],The solution converged.,0.4961094572350282,2.414338361406862,3.100788482722167,[0.49290308 2.56343867 2.95203095],True,1,hybr,15,"[[-5.26154195e-07 -9.29112411e-01 -3.69797414e-01]
 [-4.03116977e-05 -3.69797413e-01  9.29112411e-01]
 [ 9.99999999e-01 -1.53960179e-05  3.72595282e-05]]","[-5.74573439e-02  7.31337598e-02  7.44273106e-02 -1.24295312e-03
  1.04234356e-03  8.62266462e-08]",[-5.95433531e-11  2.49244999e-11  7.51375316e-16],[ 0.00000000e+00  1.11022302e-16 -2.77555756e-17],The solution converged.,0.4929030803830422,2.5634386705580536,2.952030945515621,[0.49657013 2.4450025  3.05635704],True,1,hybr,8,"[[-4.20611258e-07  7.85305583e-01  6.19108344e-01]
 [ 5.95231741e-06 -6.19108344e-01  7.85305583e-01]
 [-1.00000000e+00 -4.01543774e-06  4.41398415e-06]]","[ 1.42565006e-01 -9.92484683e-02 -1.21049177e-01 -8.04340366e-03
  7.33441432e-03  9.94256322e-08]",[-9.93857797e-11  4.86130257e-11  3.31162937e-16],[-3.33066907e-16 -6.81676937e-14 -1.47992729e-13],The solution converged.,0.4965701299028607,2.4450024958678016,3.0563570376889526
17,89,[0.49563405 2.40484595 3.11865327],True,1,hybr,11,"[[-6.81869756e-08  7.86548665e-01  6.17528296e-01]
 [-2.28723457e-07 -6.17528296e-01  7.86548665e-01]
 [-1.00000000e+00  8.76108322e-08 -2.22009517e-07]]","[ 1.54617883e-01 -9.44030162e-02 -1.19433669e-01 -9.18028714e-03
  8.51804474e-03 -5.47901691e-09]",[ 4.90689860e-11  2.05353365e-12 -3.81555708e-18],[ 2.22044605e-16 -7.65276731e-13 -6.57363053e-13],The solution converged.,0.4956340474771393,2.4048459529267343,3.118653266600132,[0.49594164 2.39005228 3.13354405],True,1,hybr,10,"[[-9.31385901e-07  9.28429710e-01  3.71508108e-01]
 [ 3.16216678e-05 -3.71508108e-01  9.28429709e-01]
 [-9.99999999e-01 -1.26124323e-05  2.90124784e-05]]","[ 1.03404003e-01 -7.15564663e-02 -6.82295565e-02 -2.64371185e-03
  1.81558754e-03  1.50068417e-07]",[-5.06483468e-11  6.39102998e-13 -1.54661946e-16],[0.00000000e+00 4.25381952e-12 1.78539128e-12],The solution converged.,0.4959416361074635,2.390052276573475,3.1335440500091187,[0.49611995 2.43398267 3.07584063],True,1,hybr,8,"[[-4.20813534e-07  7.85340969e-01  6.19063456e-01]
 [ 5.77826354e-06 -6.19063456e-01  7.85340969e-01]
 [-1.00000000e+00 -3.90759390e-06  4.27739680e-06]]","[ 1.42496997e-01 -9.86674007e-02 -1.21531583e-01 -8.24646133e-03
  7.77838754e-03  1.00944179e-07]",[1.58483170e-11 7.81283713e-12 3.84754456e-17],[ 0.00000000e+00 -1.26565425e-14 -2.49245069e-14],The solution converged.,0.4961199521675581,2.433982674843015,3.075840634182783
17,90,[0.49550995 2.41084623 3.11260665],True,1,hybr,9,"[[-4.20565986e-07  7.85285068e-01  6.19134365e-01]
 [ 5.42105098e-06 -6.19134365e-01  7.85285068e-01]
 [-1.00000000e+00 -3.68662315e-06  3.99668353e-06]]","[ 1.42580195e-01 -9.84513067e-02 -1.22622014e-01 -8.76930644e-03
  8.67801182e-03  1.03466156e-07]",[ 4.50994777e-11 -2.33026971e-13 -2.02305574e-17],[2.22044605e-16 8.88178420e-14 2.67008637e-14],The solution converged.,0.4955099530515973,2.4108462339652745,3.112606652907872,[0.4934188  2.50879311 3.01469733],True,1,hybr,10,"[[-6.31388311e-07  9.28188241e-01  3.72110992e-01]
 [ 3.07184556e-05 -3.72110992e-01  9.28188240e-01]
 [-1.00000000e+00 -1.20167222e-05  2.82775627e-05]]","[ 9.49723471e-02 -7.23034019e-02 -7.48743609e-02 -1.68575270e-03
  1.14875798e-03  8.74166378e-08]",[-5.62380625e-11 -6.61187414e-12 -1.67598507e-16],[-3.33066907e-16  1.16451293e-12  6.33437747e-13],The solution converged.,0.4934187958993895,2.5087931061095015,3.0146973305218148,[0.49598276 2.44071317 3.06903243],True,1,hybr,8,"[[-4.20697112e-07  7.85412144e-01  6.18973152e-01]
 [ 5.89824905e-06 -6.18973152e-01  7.85412144e-01]
 [-1.00000000e+00 -3.98127843e-06  4.37215622e-06]]","[ 1.42522235e-01 -9.88922898e-02 -1.21337284e-01 -8.11041685e-03
  7.62934155e-03  1.00756742e-07]",[-1.05412695e-10 -3.08574205e-11  1.95408973e-16],[3.33066907e-16 1.05540021e-11 8.28098701e-12],The solution converged.,0.49598275551312887,2.4407131657062044,3.069032425235121
17,91,[0.49466479 2.43664866 3.0904497 ],True,1,hybr,9,"[[-4.21124468e-07  7.85564379e-01  6.18779933e-01]
 [ 5.79444228e-06 -6.18779933e-01  7.85564379e-01]
 [-1.00000000e+00 -3.91630499e-06  4.29132408e-06]]","[ 1.42391284e-01 -9.80841677e-02 -1.21680607e-01 -8.18672552e-03
  8.01723896e-03  1.02552274e-07]",[-2.16242462e-11 -8.61660643e-12 -4.08219294e-17],[-3.33066907e-16 -1.33226763e-15 -2.49800181e-15],The solution converged.,0.4946647944460496,2.436648658689361,3.0904496987574674,[0.49576134 2.38433263 3.1429976 ],True,1,hybr,9,"[[-6.30436551e-07  9.28020594e-01  3.72528895e-01]
 [ 2.05769271e-05 -3.72528895e-01  9.28020594e-01]
 [-1.00000000e+00 -8.25055802e-06  1.88609563e-05]]","[ 9.51157278e-02 -7.40921102e-02 -7.36956425e-02 -2.56804821e-03
  2.01300203e-03  9.27356192e-08]",[1.09169076e-11 8.03604181e-12 1.58474629e-16],[-2.22044605e-16 -2.70339306e-14 -2.52159404e-14],The solution converged.,0.4957613430574068,2.384332628283277,3.1429976029507034,[0.4950711  2.46950323 3.04392251],True,1,hybr,9,"[[-4.20671674e-07  7.85573808e-01  6.18767963e-01]
 [ 6.28643279e-06 -6.18767963e-01  7.85573808e-01]
 [-1.00000000e+00 -4.22031186e-06  4.67815879e-06]]","[ 1.42544604e-01 -9.97740618e-02 -1.20061540e-01 -7.65193643e-03
  6.96622063e-03  9.91542648e-08]",[-1.46797663e-10 -3.59775052e-11 -1.64416550e-16],[-3.33066907e-16 -2.20812257e-12 -3.20993232e-12],The solution converged.,0.4950711028281675,2.469503226120506,3.0439225113656527
17,92,[0.49660361 2.38293887 3.13435298],True,1,hybr,9,"[[-4.20702556e-07  7.85167260e-01  6.19283758e-01]
 [ 5.10339311e-06 -6.19283758e-01  7.85167260e-01]
 [-1.00000000e+00 -3.49077034e-06  3.74648293e-06]]","[ 1.42534032e-01 -9.78351373e-02 -1.23451737e-01 -9.26670871e-03
  9.43613828e-03  1.04946583e-07]",[-3.51957589e-11 -9.33754979e-12 -3.28462415e-17],[-2.22044605e-16  3.21964677e-15  2.36199948e-13],The solution converged.,0.4966036051281947,2.382938874012653,3.1343529831750376,[0.49760576 2.33380614 3.18404542],True,1,hybr,10,"[[-6.29985951e-07  9.27959390e-01  3.72681326e-01]
 [ 1.81589585e-05 -3.72681326e-01  9.27959390e-01]
 [-1.00000000e+00 -7.35210610e-06  1.66159920e-05]]","[ 9.51835354e-02 -7.35936719e-02 -7.41874477e-02 -2.89108677e-03
  2.33973734e-03  9.40740955e-08]",[ 2.30867836e-10  3.60777204e-12 -7.99301103e-17],[ 0.00000000e+00 -5.18213250e-12 -3.44069218e-12],The solution converged.,0.49760575899781373,2.333806141633774,3.1840454204908526,[0.49713457 2.4101861  3.09336997],True,1,hybr,8,"[[-4.20691550e-07  7.85180759e-01  6.19266644e-01]
 [ 5.45620347e-06 -6.19266644e-01  7.85180759e-01]
 [-1.00000000e+00 -3.70916372e-06  4.02358574e-06]]","[ 1.42537299e-01 -9.85425590e-02 -1.22139728e-01 -8.72259223e-03
  8.42574902e-03  1.02203617e-07]",[ 5.16898568e-10 -2.73503165e-10 -1.93178838e-15],[0.00000000e+00 2.62976307e-11 1.92821314e-11],The solution converged.,0.49713456623554364,2.410186104638154,3.093369968957097
17,93,[0.49446847 2.46090593 3.06222913],True,1,hybr,9,"[[-4.20929917e-07  7.85746665e-01  6.18548444e-01]
 [ 6.27748034e-06 -6.18548444e-01  7.85746665e-01]
 [-1.00000000e+00 -4.21366998e-06  4.67214370e-06]]","[ 1.42457043e-01 -9.85349890e-02 -1.21424628e-01 -7.58401259e-03
  7.15764122e-03  1.00897009e-07]",[-7.09355544e-11 -2.33127939e-11 -1.16486708e-16],[0.00000000e+00 2.57016630e-13 3.85913523e-13],The solution converged.,0.494468469300391,2.460905932530685,3.0622291252021143,[0.49713267 2.33281413 3.19114311],True,1,hybr,11,"[[-8.11222442e-07  9.28462495e-01  3.71426164e-01]
 [ 2.38183456e-05 -3.71426164e-01  9.28462495e-01]
 [-1.00000000e+00 -9.59994635e-06  2.18131314e-05]]","[ 1.19419598e-01 -6.52341800e-02 -6.77166663e-02 -3.03598040e-03
  2.22585798e-03  1.22080402e-07]",[-1.39618158e-10  7.02665847e-12 -1.63464447e-16],[-4.44089210e-16 -6.16595663e-12 -2.84479384e-12],The solution converged.,0.4971326673531949,2.332814126511299,3.191143106544379,[0.49479242 2.49765732 3.01179612],True,1,hybr,9,"[[-4.20451504e-07  7.85589066e-01  6.18748592e-01]
 [ 6.85312653e-06 -6.18748592e-01  7.85589066e-01]
 [-1.00000000e+00 -4.57066450e-06  5.12358749e-06]]","[ 1.42619114e-01 -1.00130726e-01 -1.19859637e-01 -7.03802616e-03
  5.87432510e-03  9.55061619e-08]",[-3.17326512e-10 -1.90529653e-11  2.84802696e-18],[-3.33066907e-16 -2.50011123e-12 -4.53220794e-12],The solution converged.,0.4947924234195054,2.4976573183217425,3.0117961231497445
17,94,[0.49510967 2.4330708  3.08947384],True,1,hybr,9,"[[-4.21117829e-07  7.85532740e-01  6.18820099e-01]
 [ 5.75348786e-06 -6.18820099e-01  7.85532740e-01]
 [-1.00000000e+00 -3.89117577e-06  4.25895691e-06]]","[ 1.42393476e-01 -9.81377850e-02 -1.21608083e-01 -8.24886351e-03
  8.08138514e-03  1.02561282e-07]",[1.07204390e-11 3.94915268e-12 1.82068340e-17],[-3.33066907e-16 -5.55111512e-16 -4.44089210e-16],The solution converged.,0.4951096710775445,2.4330707976263577,3.0894738376218487,[0.49591777 2.39442238 3.12831776],True,1,hybr,9,"[[-6.30440648e-07  9.28022734e-01  3.72523564e-01]
 [ 2.11076231e-05 -3.72523564e-01  9.28022733e-01]
 [-1.00000000e+00 -8.44815025e-06  1.93535001e-05]]","[ 9.51151094e-02 -7.40622127e-02 -7.37285708e-02 -2.50260254e-03
  1.93394348e-03  9.21562416e-08]",[2.22741843e-12 1.45548810e-12 2.93176392e-17],[ 0.00000000e+00 -4.55191440e-15 -4.30211422e-15],The solution converged.,0.49591777461546965,2.3944223835563703,3.1283177595033878,[0.49552365 2.46568673 3.0431533 ],True,1,hybr,9,"[[-4.20574637e-07  7.85467589e-01  6.18902792e-01]
 [ 6.25620192e-06 -6.18902792e-01  7.85467589e-01]
 [-1.00000000e+00 -4.20232858e-06  4.65374902e-06]]","[ 1.42577508e-01 -9.97243859e-02 -1.20366383e-01 -7.68400239e-03
  6.89034031e-03  9.85857106e-08]",[-8.37362515e-11 -1.34391298e-11 -4.88605658e-17],[-3.33066907e-16 -7.10431713e-13 -1.05460085e-12],The solution converged.,0.4955236534901428,2.4656867331413292,3.0431533042599654
17,95,[0.49665212 2.40151905 3.11027989],True,1,hybr,14,"[[-1.91041534e-07 -7.85275269e-01 -6.19146793e-01]
 [-2.68947393e-06 -6.19146793e-01  7.85275269e-01]
 [ 1.00000000e+00 -1.81519935e-06  1.99369461e-06]]","[-1.57050753e-01  9.70020425e-02  1.21745968e-01 -9.19745256e-03
  8.51117481e-03  5.09400582e-08]",[ 2.00954728e-12 -1.79831254e-12 -2.26497213e-16],[0.00000000e+00 1.11022302e-16 0.00000000e+00],The solution converged.,0.49665212452302243,2.4015190473834696,3.1102798899000934,[0.49741403 2.36431738 3.1478667 ],True,1,hybr,10,"[[-5.75809915e-07  9.28644657e-01  3.70970484e-01]
 [ 1.57929472e-05 -3.70970484e-01  9.28644657e-01]
 [-1.00000000e+00 -6.39344007e-06  1.44524276e-05]]","[ 1.04140405e-01 -6.95365827e-02 -6.65734250e-02 -2.92238345e-03
  1.86323378e-03  7.26322570e-08]",[-1.02051007e-10  1.91734713e-12  8.90425435e-17],[2.22044605e-16 8.95422625e-12 3.83926224e-12],The solution converged.,0.49741402752604436,2.364317384610652,3.147866700493487,[0.497143   2.43094942 3.06703402],True,1,hybr,7,"[[-4.20661347e-07  7.85227493e-01  6.19207383e-01]
 [ 5.75161908e-06 -6.19207383e-01  7.85227493e-01]
 [-1.00000000e+00 -3.89175986e-06  4.25585282e-06]]","[ 1.42548660e-01 -9.90228834e-02 -1.21330881e-01 -8.30726196e-03
  7.71187981e-03  1.00259628e-07]",[-5.90910277e-10  2.82512279e-10  1.76245382e-15],[ 3.33066907e-16 -1.17805765e-12 -8.75799433e-13],The solution converged.,0.49714299907752196,2.4309494183296665,3.0670340151446855
17,96,[0.4953535  2.42761056 3.09335967],True,1,hybr,8,"[[-4.20657286e-07  7.85313195e-01  6.19098688e-01]
 [ 5.61795746e-06 -6.19098688e-01  7.85313195e-01]
 [-1.00000000e+00 -3.80841781e-06  4.15142775e-06]]","[ 1.42547252e-01 -9.86238354e-02 -1.22074421e-01 -8.47171116e-03
  8.15823863e-03  1.02093481e-07]",[1.00019985e-09 1.73684193e-10 9.99098267e-16],[-2.22044605e-16 -2.79339885e-11 -1.89159799e-11],The solution converged.,0.49535350469285994,2.42761056202281,3.0933596727360797,[0.49380767 2.50004261 3.02094826],True,1,hybr,11,"[[-7.11815238e-07  9.28086241e-01  3.72365318e-01]
 [ 3.43239764e-05 -3.72365317e-01  9.28086240e-01]
 [-9.99999999e-01 -1.34416843e-05  3.15905549e-05]]","[ 8.32038222e-02 -8.06874674e-02 -7.43736140e-02 -1.73116723e-03
  1.22510645e-03  1.01764403e-07]",[ 5.94257787e-11  1.09670410e-14 -4.19237423e-17],[-2.22044605e-16  2.59303690e-12  1.21332111e-12],The solution converged.,0.4938076733605012,2.50004261122438,3.0209482595591046,[0.49578215 2.45961245 3.04763386],True,1,hybr,10,"[[-4.46068739e-07  7.84665495e-01  6.19919399e-01]
 [ 7.02910185e-06 -6.19919399e-01  7.84665495e-01]
 [-1.00000000e+00 -4.70749134e-06  5.23896702e-06]]","[ 1.35054359e-01 -1.02687818e-01 -1.23736886e-01 -7.60953210e-03
  7.28892107e-03  1.08357959e-07]",[ 3.98301571e-11 -9.61515446e-13 -2.45255779e-17],[-2.22044605e-16  7.13540338e-13  6.56197319e-13],The solution converged.,0.4957821493267075,2.459612449035005,3.0476338643886587
17,97,[0.49714209 2.38745628 3.12199299],True,1,hybr,11,"[[-1.97131403e-07  7.86592858e-01  6.17472004e-01]
 [ 1.29287296e-06 -6.17472004e-01  7.86592858e-01]
 [-1.00000000e+00 -9.53375010e-07  8.95241512e-07]]","[ 1.56377230e-01 -9.23414001e-02 -1.17730207e-01 -9.52860249e-03
  8.76131729e-03  2.82980584e-08]",[ 9.97890645e-12  7.10851529e-13 -1.04811511e-18],[-3.33066907e-16 -3.15858451e-13 -2.89046564e-13],The solution converged.,0.4971420938648563,2.3874562827112356,3.121992988397053,[0.49944782 2.27278211 3.23838453],True,1,hybr,10,"[[-6.30288886e-07  9.27890111e-01  3.72853781e-01]
 [ 1.59901648e-05 -3.72853781e-01  9.27890111e-01]
 [-1.00000000e+00 -6.54683221e-06  1.46021102e-05]]","[ 9.51389241e-02 -7.48306935e-02 -7.29408180e-02 -3.33192897e-03
  2.78282592e-03  9.53448865e-08]",[7.28036589e-10 1.17581337e-10 1.19922698e-15],[0.00000000e+00 1.26568478e-10 4.19088375e-11],The solution converged.,0.4994478161311787,2.272782107186275,3.238384531550627,[0.49766206 2.41548125 3.08016349],True,1,hybr,8,"[[-4.20701592e-07  7.85132462e-01  6.19327875e-01]
 [ 5.53706749e-06 -6.19327875e-01  7.85132462e-01]
 [-1.00000000e+00 -3.75956672e-06  4.08677921e-06]]","[ 1.42534358e-01 -9.87609876e-02 -1.21699728e-01 -8.61124953e-03
  8.13866075e-03  1.01117382e-07]",[-8.59714789e-11 -8.26065076e-11 -4.21229470e-16],[-2.22044605e-16  2.78999046e-13  5.15920640e-13],The solution converged.,0.49766205978651185,2.4154812543973896,3.0801634892779033
17,98,[0.49747865 2.37570328 3.13268381],True,1,hybr,10,"[[-3.76929490e-07  7.86029903e-01  6.18188476e-01]
 [ 4.49327396e-06 -6.18188476e-01  7.86029903e-01]
 [-1.00000000e+00 -3.07396803e-06  3.29883422e-06]]","[ 1.59082553e-01 -9.73517263e-02 -1.12533193e-01 -9.53940628e-03
  9.19439402e-03  8.85287858e-08]",[ 9.04227128e-11 -1.19046932e-12 -3.94320918e-17],[ 2.22044605e-16 -3.22564198e-12 -3.05383496e-12],The solution converged.,0.4974786524349557,2.3757032776798974,3.13268381094887,[0.49621    2.43727796 3.07056488],True,1,hybr,8,"[[-6.30676144e-07  9.28057790e-01  3.72436222e-01]
 [ 2.38421676e-05 -3.72436222e-01  9.28057789e-01]
 [-1.00000000e+00 -9.46499071e-06  2.18920227e-05]]","[ 9.50690212e-02 -7.37445835e-02 -7.37834664e-02 -2.21358237e-03
  1.62204707e-03  8.99328404e-08]",[-2.96154978e-11 -2.76452976e-12  1.74810011e-16],[0.00000000e+00 3.41127127e-12 1.38707101e-12],The solution converged.,0.4962100027916412,2.4372779639419737,3.0705648838527377,[0.4980216  2.402648   3.09193497],True,1,hybr,9,"[[-4.20735738e-07  7.85068405e-01  6.19409073e-01]
 [ 5.36314183e-06 -6.19409073e-01  7.85068405e-01]
 [-1.00000000e+00 -3.65228504e-06  3.94982567e-06]]","[ 1.42522801e-01 -9.85567049e-02 -1.21983858e-01 -8.87509765e-03
  8.53813086e-03  1.01968095e-07]",[6.34302076e-12 3.15535977e-12 1.42539065e-17],[-2.22044605e-16 -1.79856130e-14 -3.65263375e-14],The solution converged.,0.4980216014958911,2.4026479962668343,3.0919349651191292
17,99,[0.49784401 2.36229965 3.14510423],True,1,hybr,10,"[[-4.32396482e-07  7.86559441e-01  6.17514571e-01]
 [ 4.88938222e-06 -6.17514571e-01  7.86559441e-01]
 [-1.00000000e+00 -3.35937030e-06  3.57877862e-06]]","[ 1.64859962e-01 -9.25992763e-02 -1.12247501e-01 -9.95856290e-03
  9.42655793e-03  1.05242297e-07]",[-7.54714782e-11 -1.76897237e-11 -4.97947429e-16],[-1.11022302e-16 -8.72824035e-12 -7.93154431e-12],The solution converged.,0.4978440069092459,2.3622996459524837,3.145104230844349,[0.4987866  2.31541639 3.19269044],True,1,hybr,10,"[[-6.30332293e-07  9.27927026e-01  3.72761901e-01]
 [ 1.75335948e-05 -3.72761901e-01  9.27927026e-01]
 [-1.00000000e+00 -7.12075848e-06  1.60349326e-05]]","[ 9.51314056e-02 -7.45180909e-02 -7.32626283e-02 -3.02871559e-03
  2.45665336e-03  9.41066285e-08]",[1.81191458e-10 1.26448167e-11 1.07498265e-16],[ 4.44089210e-16 -5.08620923e-12 -3.35077799e-12],The solution converged.,0.49878659916657914,2.3154163918118496,3.192690438494498,[0.49841052 2.38807071 3.10554703],True,1,hybr,15,"[[ 3.33163729e-08 -7.83888176e-01 -6.20902028e-01]
 [-1.55937640e-07 -6.20902028e-01  7.83888176e-01]
 [ 1.00000000e+00 -7.07056860e-08  1.42923876e-07]]","[-1.59668099e-01  9.74829659e-02  1.22035553e-01 -9.43270514e-03
  8.66983171e-03 -1.36978871e-10]",[-5.25620912e-17 -1.12448473e-16 -2.22044621e-16],[-2.22044605e-16  1.11022302e-16 -5.55111512e-17],The solution converged.,0.49841051778958556,2.388070710992544,3.1055470250409605
18,0,[0.49656579 2.39745505 3.11648072],True,1,hybr,10,"[[-6.75922347e-07  7.86371796e-01  6.17753510e-01]
 [ 9.12658357e-06 -6.17753510e-01  7.86371796e-01]
 [-1.00000000e+00 -6.16950530e-06  6.75933451e-06]]","[ 1.54706773e-01 -9.40183892e-02 -1.17506703e-01 -9.26337674e-03
  8.59920164e-03  1.83019715e-07]",[-3.70338828e-12 -2.68233513e-12  2.00067252e-16],[0.00000000e+00 7.43516360e-13 6.66355859e-13],The solution converged.,0.49656579066952994,2.397455047800325,3.1164807183153,[0.49741404 2.35601773 3.15835205],True,1,hybr,9,"[[-6.30394707e-07  9.27978172e-01  3.72634557e-01]
 [ 1.92385575e-05 -3.72634557e-01  9.27978172e-01]
 [-1.00000000e+00 -7.75394387e-06  1.76180545e-05]]","[ 9.51224299e-02 -7.43725529e-02 -7.33935258e-02 -2.75536590e-03
  2.18661375e-03  9.31949037e-08]",[-2.86711376e-10  4.07204816e-11  1.18618926e-15],[-2.22044605e-16 -7.02601866e-11 -2.60024086e-11],The solution converged.,0.49741404328542316,2.3560177281336374,3.158352050132148,[0.4970658  2.42630343 3.07385735],True,1,hybr,8,"[[-4.20664628e-07  7.85219916e-01  6.19216992e-01]
 [ 5.67968950e-06 -6.19216992e-01  7.85219916e-01]
 [-1.00000000e+00 -3.84727449e-06  4.19932263e-06]]","[ 1.42546881e-01 -9.89019482e-02 -1.21543927e-01 -8.40481492e-03
  7.88470131e-03  1.00765649e-07]",[ 1.83998592e-13 -1.91209913e-14 -1.86002993e-19],[ 0.00000000e+00  1.11022302e-16 -1.11022302e-16],The solution converged.,0.49706579895844605,2.42630343022874,3.0738573546251304
