,,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success
4,30,0.0,0.9708761218014811,0.029123878198518978,2.6950510116350856,5.531170276520048,0.8416439457213174,161,True
4,31,0.0,0.997157586337301,0.0028424136626991115,2.7479635555962374,16.250707858191056,0.9213435395173097,364,True
4,32,0.0,0.9818048687081711,0.018195131291828967,2.69827690347403,6.411935957026386,1.0055566193484677,189,True
4,33,0.0,0.9944975604849787,0.005502439515021267,2.7319684037014165,11.045773034175925,1.0941699607057567,364,True
4,34,0.0,0.9889202045267866,0.011079795473213324,2.7204379421389575,8.546613652855072,0.9122233008421619,255,True
4,35,0.0,0.9985900499357766,0.0014099500642233951,2.7493203337627556,360977.1049058305,1.0256858127570363,437,True
4,36,0.0,0.9983412682101154,0.0016587317898845448,2.754425532082511,71.58361533815267,0.9660730685911965,396,True
4,37,0.0,0.9985006374113742,0.0014993625886259238,2.7504091738756906,16209.723298414832,1.0607370370182716,518,True
4,38,0.0,0.9920254648398995,0.007974535160100589,2.7118448218439553,9.767869167450765,0.9478957636862785,328,True
4,39,0.0,0.9979043131758248,0.002095686824175256,2.730950137595133,118502.19257386445,1.0016124868083844,386,True
4,40,0.0,0.9896399413693638,0.010360058630636179,2.718152610575216,8.532322202024332,0.9179897994957755,251,True
4,41,0.0,0.9129539446617511,0.087046055338249,2.58579846869206,4.439825593906325,0.9154011952347019,130,True
4,42,0.0,0.9658008063704552,0.03419919362954474,2.6801061637657226,5.204084667799553,0.9204645374209119,198,True
4,43,0.0,0.998385558398752,0.0016144416012481594,2.744025095736566,358937.5843642136,1.0321526634824616,432,True
4,44,0.0,0.9984266354747712,0.0015733645252287852,2.7633311515006787,17250.275064884296,1.0216894180872744,410,True
4,45,0.0,0.9889216593475822,0.011078340652417798,2.7126808884944453,7.958370119011363,0.90344435901501,280,True
4,46,0.0,0.9943795363198693,0.005620463680130748,2.7187142326406026,14.971906329090645,0.9627535164061661,250,True
4,47,0.0,0.9980318275419401,0.0019681724580598386,2.740878772639995,100.10534888695706,1.0227637043514404,364,True
4,48,0.0,0.9204648271416439,0.07953517285835612,2.6204646585570592,4.4215222868307436,0.9320470937660387,144,True
4,49,0.0,0.9924817481050904,0.007518251894909627,2.713689990808675,11.262061652184915,0.8956225051548782,238,True
4,50,0.0,0.7554638806812205,0.24453611931877936,2.495307759073389,3.5612660816147397,1.0420790088032283,31,True
4,51,0.0,0.9986812036694792,0.0013187963305207136,2.753693910155038,67262.2711752864,1.0644999423824624,561,True
4,52,0.0,0.9987063767691584,0.0012936232308417173,2.76741709852268,25492.569756316134,1.10269950038327,568,True
4,53,0.0,0.9874027997204426,0.012597200279557215,2.691586520009967,8.186847862822919,1.0142019601453123,229,True
4,54,0.0,0.9984615471999585,0.0015384528000414615,2.7296080132140386,81905.2163420517,0.9453285032526699,396,True
4,55,0.0,0.9990024216495437,0.000997578350456253,2.7722052302809916,16101.034853003293,0.9940010767734506,541,True
4,56,0.0,0.986222697193061,0.013777302806939064,2.7159137759709444,7.125824976063127,0.881012341929183,263,True
4,57,0.0,0.1591778973039634,0.8408221026960366,1.9639854757083737,2.9309204398144124,0.8706429135617737,131,True
4,58,0.0,0.9983317801431892,0.001668219856810741,2.752761552686506,5151.137097385781,0.870651826865241,443,True
4,59,0.0,0.9721120493201566,0.02788795067984343,2.6712411741875646,5.6235933426470925,0.9262812262593602,183,True
4,60,0.0,0.9986438192994762,0.0013561807005237293,2.754959502420732,86739.37399052075,0.9191208114209288,477,True
4,61,0.0,0.9980721727430596,0.00192782725694035,2.7409683702184315,83334.44030010834,0.8576198019786981,413,True
4,62,0.0,0.9791747087019587,0.02082529129804134,2.7021056169902025,6.089711350879915,1.0218901219852998,190,True
4,63,0.0,0.9934795079672779,0.006520492032722133,2.715100027723202,11.740619148713813,1.059137751156812,244,True
4,64,0.0,0.9912243241826825,0.008775675817317669,2.7257436834213404,9.077140591203216,0.9494281606427142,333,True
4,65,0.0,0.9984699656887096,0.0015300343112903752,2.7508513175308607,178636.67561342294,1.0815619992034635,413,True
4,66,0.0,0.8286204779571114,0.17137952204288867,2.543342441420826,3.8011388507737216,1.0686193335668173,100,True
4,67,0.0,0.997556696862421,0.00244330313757902,2.7517445844955906,42.657772029487205,0.974950964671167,347,True
4,68,0.0,0.9888215590441788,0.01117844095582128,2.7081861312768027,9.308148181569308,0.9564946541932409,226,True
4,69,0.0,0.9938616299211513,0.006138370078848689,2.728833987263688,11.044763431440211,1.038061649808685,316,True
4,70,0.0,0.9981380002088722,0.0018619997911278672,2.731687236994396,512245.8047058798,1.0180173636029384,394,True
4,71,0.0,0.998326350934292,0.0016736490657079878,2.738513846413869,282793.2171311458,0.9704783843403934,432,True
4,72,0.0,0.998436667144193,0.0015633328558071493,2.7721577803393087,11621.918446154727,0.9331046472442515,474,True
4,73,0.0,0.9660936610626326,0.03390633893736745,2.646858576309784,5.653286129883693,0.8531875338930258,175,True
4,74,0.0,0.9982208355448645,0.0017791644551355926,2.7502968604694895,101558.04582131199,0.9036545686842886,412,True
4,75,0.0,0.9983886805981764,0.001611319401823565,2.7397663321602166,865520.910251395,1.0051065403110946,412,True
4,76,0.0,0.909367283758823,0.09063271624117693,2.577372195963757,4.306942546652944,0.8606771028905779,124,True
4,77,0.0,0.9275606850837985,0.07243931491620152,2.6371133891509553,4.495522102097058,0.8761744675358643,176,True
4,78,0.0,0.9849224048866848,0.01507759511331528,2.705749023404217,7.036053572165326,0.99569470888039,203,True
4,79,0.0,0.9577549041081661,0.042245095891833964,2.642439534541558,5.175712488069196,1.0478290235358942,150,True
4,80,0.0,0.8915713644023254,0.10842863559767456,2.5709601466700462,4.182083860166666,0.8593808501375002,136,True
4,81,0.0,0.9969317182761427,0.0030682817238573247,2.747037547563977,22.573549911038167,0.8868208817517702,358,True
4,82,0.0,0.9986146731055405,0.001385326894459409,2.7546331930535017,181947.7286871567,0.9238843711113337,445,True
4,83,0.0,0.9880314942044828,0.01196850579551725,2.707872920836615,8.214088527417095,0.941952720837604,243,True
4,84,0.0,0.9983454117273856,0.0016545882726144157,2.744551778067401,238901.6562057082,0.9606902290683291,400,True
4,85,0.0,0.9809239862845747,0.0190760137154254,2.6938962288287605,6.282907038263994,1.053638094396381,216,True
4,86,0.0,0.9984389968927646,0.0015610031072352893,2.771521341892161,48557.316256922204,0.9920398243534299,427,True
4,87,0.0,0.9781423469035113,0.021857653096488606,2.6999953906487493,6.137729330039988,1.010263557512504,208,True
4,88,0.0,0.9438445843087339,0.05615541569126621,2.6308653172026553,4.969427333080993,0.7958281795597989,151,True
4,89,0.0,0.9954522524887254,0.00454774751127466,2.7243758214295437,17.014047764547566,0.9180519387520762,232,True
4,90,0.0,0.9841175337370619,0.015882466262938016,2.6993576452187034,6.8456116369602515,0.9707594723102304,196,True
4,91,0.0,0.9983325878640011,0.001667412135998808,2.747943436664862,89362.52663851903,0.9572629767528469,370,True
4,92,0.0,0.9984813655923933,0.0015186344076065848,2.7579287657115916,112588.87786022265,1.1045697398283834,421,True
4,93,0.0,0.9901739813480442,0.009826018651955822,2.742240580423841,8.265506174925662,1.0161833495838137,305,True
4,94,0.0,0.998204596322037,0.0017954036779630734,2.7475871192205306,200408.46748223522,0.812116789781109,416,True
4,95,0.0,0.2940723510548889,0.7059276489451112,1.9409024387303853,3.0344463939693203,0.9942988068544022,58,True
4,96,0.0,0.9987149873479196,0.0012850126520803445,2.756846739696918,38307.99481338466,0.936935646832036,408,True
4,97,0.0,0.9941849219160409,0.005815078083959172,2.721665660457599,11.950928127716296,0.9807631129728779,340,True
4,98,0.0,0.9912473106049767,0.008752689395023305,2.7380054814746635,9.18921921363954,0.9957312378951186,277,True
4,99,0.0,0.9959799589454926,0.004020041054507501,2.730651884178679,18.799678830964233,0.7926640194302775,300,True
5,0,0.0,0.9969597921751235,0.0030402078248765365,2.747012167027309,16.50297096642278,1.0316377136820651,302,True
5,1,0.0,0.9883843390707231,0.011615660929277004,2.7116116860787987,7.907472554749873,0.8240574354285841,194,True
5,2,0.0,0.9979176276767199,0.0020823723232800866,2.7564875168638494,29.82861268200021,1.0025601310454435,302,True
5,3,0.0,0.9956151857424966,0.004384814257503318,2.7396693126878193,13.708633291334301,0.9883546003956559,256,True
5,4,0.0,0.988264449533939,0.011735550466060903,2.7109965557092965,7.891063494943198,0.9150800889945724,205,True
5,5,0.0,0.8778421321000509,0.12215786789994908,2.573214998481679,3.985534968496876,0.8682507395519031,106,True
5,6,0.0,0.9870336765806617,0.012966323419338262,2.7259286532139617,7.116309153268171,0.9415347543870969,226,True
5,7,0.0,0.6959903300757821,0.3040096699242179,2.45011917348525,3.438283171751781,1.0411993466339968,55,True
5,8,0.0,0.9862549326478832,0.013745067352116858,2.7162074805646386,6.674957707389894,0.8906087818063443,210,True
5,9,0.0,0.9719773984202089,0.02802260157979106,2.6869394137395886,5.340690176301882,0.9298413622805457,179,True
5,10,0.0,0.9936061188372286,0.006393881162771435,2.727366734219317,11.00532254074323,0.9883185553725577,207,True
5,11,0.0,0.998077824588769,0.0019221754112310164,2.745040154226417,49.968105774485494,0.8486686239164958,315,True
5,12,0.0,0.9875607130606827,0.012439286939317193,2.697053831784255,8.069090436054893,1.059286325680642,214,True
5,13,0.0,0.9849099917683657,0.015090008231634373,2.712494715755082,6.659725032180222,0.9934947916272133,170,True
5,14,0.0,0.9961010256261719,0.00389897437382812,2.7424127050138662,14.843277294045258,1.042507304965931,276,True
5,15,0.0,0.9877662963957462,0.012233703604253897,2.713444684689355,7.143325743777643,0.8568636376892137,225,True
5,16,0.0,0.9659343873440868,0.03406561265591321,2.6654869407723574,5.28115021169735,1.0806139007343352,180,True
5,17,0.0,0.9983020930457279,0.001697906954272119,2.767008159987692,33.541938970217586,0.9364224608129138,347,True
5,18,0.0,0.9619021692267833,0.03809783077321676,2.663050289063684,5.191449202820886,1.078874770238419,157,True
5,19,0.0,0.9898000599603579,0.010199940039642162,2.720626414612825,8.218791544807528,0.9160838775549469,211,True
5,20,0.0,0.9946196542734397,0.005380345726560323,2.7290707424464595,11.044195321201897,0.963091108865543,258,True
5,21,0.0,0.9973248088740663,0.002675191125933735,2.7290194635737723,25.098962808238525,0.9018245062081957,272,True
5,22,0.0,0.95864971101417,0.04135028898583011,2.6553547738897225,5.167371586941454,0.9100781003041963,124,True
5,23,0.0,0.8702196061726274,0.1297803938273726,2.5933534201782416,3.86124613566978,0.8954991381987369,125,True
5,24,0.0,0.9966169965351113,0.003383003464888728,2.744421370324661,16.01398869945587,0.9865874044587352,290,True
5,25,0.0,0.9963099035415033,0.003690096458496711,2.7462823158597227,13.78302808307677,0.8930941823123406,277,True
5,26,0.0,0.9263069870858912,0.0736930129141088,2.6273982188511167,4.397667831102945,1.0245802337400238,125,True
5,27,0.0,0.9939679820032015,0.006032017996798558,2.7378466965352355,9.779640172788165,0.8939022266835932,264,True
5,28,0.0,0.987295131564509,0.012704868435491033,2.7020632035052214,7.403576898145772,0.9974405100914745,213,True
5,29,0.0,0.9989689694842665,0.0010310305157334354,2.7641895095543254,42763.5654344231,0.9469330012668795,449,True
5,30,0.0,0.9970258577900629,0.0029741422099370677,2.7509586395302565,17.545620601977514,0.8926160198490835,290,True
5,31,0.0,0.9949276455427739,0.00507235445722613,2.751010793390618,11.526146969863033,1.0039217534088742,283,True
5,32,0.0,0.9732722839434865,0.026727716056513487,2.6903810545307207,5.593045829280514,0.8828765335605641,221,True
5,33,0.0,0.979874674374254,0.02012532562574594,2.7044100807249953,5.9162013800432405,0.9236936309009592,176,True
5,34,0.0,0.9747258185281701,0.025274181471829953,2.6919737029337596,5.81154574351621,1.050766707635244,165,True
5,35,0.0,0.9968722227969139,0.0031277772030860983,2.737752197393407,17.772495759130372,1.1397888143161716,290,True
5,36,0.0,0.9968934646961367,0.0031065353038633387,2.7460202398864655,18.45586680807999,0.9026276793998909,251,True
5,37,0.0,0.9913264731014451,0.008673526898554936,2.723733150178561,8.588165859011893,1.0327540334299903,237,True
5,38,0.0,0.9947843367139273,0.005215663286072638,2.737530897968172,11.698702107827026,0.9728936064855481,266,True
5,39,0.0,0.9217347398371577,0.07826526016284235,2.605836456448518,4.408982193077607,1.0372006949753803,100,True
5,40,0.0,0.9942321265610808,0.0057678734389190935,2.725077876345443,11.303709961309181,1.0958441862168555,269,True
5,41,0.0,0.9907332409467162,0.009266759053283842,2.704409164556028,9.144140694171451,0.91040831698079,208,True
5,42,0.0,0.9863606547972144,0.013639345202785659,2.707915119065293,7.488343788893932,0.9453639201974953,205,True
5,43,0.0,0.9985856876803573,0.001414312319642738,2.7517654684527826,164.07718511372406,0.9595665673541952,384,True
5,44,0.0,0.8911726969966343,0.10882730300336575,2.6038589407039683,4.067707614532339,0.788460831225322,112,True
5,45,0.0,0.987636066557675,0.012363933442325033,2.7235262905355038,6.7108089169809215,1.0220970111456287,238,True
5,46,0.0,0.9987064698411939,0.0012935301588060132,2.7487737840511413,159.52521036390584,1.0251734926354248,370,True
5,47,0.0,0.621724433078587,0.37827556692141295,2.4168115581796736,3.2942985538313163,0.9403641577045987,43,True
5,48,0.0,0.9825079930346376,0.017492006965362385,2.703042721080795,6.782015849386178,0.9428777292439935,195,True
5,49,0.0,0.9987203954779302,0.001279604522069748,2.7559563180485185,42667.385452812494,0.9311024056293595,418,True
5,50,0.0,0.993195393183847,0.006804606816153064,2.7455091720554154,9.631829197734234,0.7989172209567077,245,True
5,51,0.0,0.9953669744055784,0.004633025594421586,2.7428301283745555,11.847071960381784,0.9012595383845777,289,True
5,52,0.0,0.9980265891942397,0.0019734108057603626,2.7650289644763517,32.34454685024499,0.8846956387769083,358,True
5,53,0.0,0.9976584857311386,0.0023415142688614633,2.75506955031197,27.537044627177934,1.1281041963792642,320,True
5,54,0.0,0.9990127788050963,0.0009872211949036723,2.7633575420647816,63736.65424362977,0.9147988025572518,410,True
5,55,0.0,0.9886465303919624,0.01135346960803758,2.7087831715734505,8.006248528771222,1.2027718073493336,199,True
5,56,0.0,0.9988528531045495,0.0011471468954505082,2.7572171039764246,91596.82586699318,0.9863855733866324,433,True
5,57,0.0,0.9988954014720508,0.0011045985279491606,2.761024835340701,58881.3008932186,1.0100753424117022,410,True
5,58,0.0,0.9973322370345667,0.002667762965433265,2.7474480375100088,20.084680814924546,0.9374647990998198,302,True
5,59,0.0,0.9805840072715443,0.0194159927284557,2.6980933494672703,5.883689239379621,0.9765094804941649,200,True
5,60,0.0,0.9892121261780134,0.010787873821986675,2.7078945576011653,8.211847298540983,0.975838297602347,213,True
5,61,0.0,0.9987587580380687,0.0012412419619313253,2.7580378198253794,20755.573153694677,1.011174676619702,405,True
5,62,0.0,0.9983771369795781,0.0016228630204219042,2.756933043422763,47.80080317100537,0.9164501859748885,356,True
5,63,0.0,0.9469145391308466,0.05308546086915346,2.6304619580117046,4.870086531226688,0.9504615154853077,131,True
5,64,0.0,0.9870180263237377,0.012981973676262299,2.721657980751932,6.921535278275006,0.8845683971279799,224,True
5,65,0.0,0.9899125329620155,0.010087467037984516,2.709818650992073,8.377723657312611,0.8732317280515853,199,True
5,66,0.0,0.9572525914410894,0.04274740855891057,2.639216683408862,5.236451117724414,0.9823847586037932,106,True
5,67,0.0,0.9915544109624366,0.008445589037563372,2.7297931953617405,9.17441734851527,0.9181023555195746,200,True
5,68,0.0,0.9808533741290657,0.019146625870934263,2.6851940453314405,6.478268345154224,0.8711437005555259,154,True
5,69,0.0,0.9978876575052092,0.0021123424947907484,2.738753249968735,42.557831078919214,0.9871613673048368,290,True
5,70,0.0,0.9961317793340014,0.0038682206659984824,2.7433091615686527,13.48697280342196,1.0637305086152156,277,True
5,71,0.0,0.996707409939001,0.0032925900609990367,2.7381283277457644,19.33458556366709,0.8519940869453538,283,True
5,72,0.0,0.9808377518732688,0.01916224812673121,2.697037635989261,6.349493379496957,0.8749844914136276,206,True
5,73,0.0,0.9959508477209895,0.004049152279010462,2.7439902643773655,14.12449369293673,0.7922159042204406,273,True
5,74,0.0,0.9398237015432315,0.060176298456768515,2.6269591127367065,4.6788440981197965,0.9603530054460111,145,True
5,75,0.0,0.9889588426043807,0.011041157395619299,2.706892152773757,8.127063504846276,0.9033382721695719,194,True
5,76,0.0,0.9986785957594447,0.0013214042405552896,2.7572501343988907,529.6318878635817,0.8934089575480985,413,True
5,77,0.0,0.9940738806016542,0.005926119398345672,2.7222193993936497,11.279448283696478,0.9173591200478638,238,True
5,78,0.0,0.9847124343758779,0.015287565624122063,2.7239504865218023,6.959010981602838,1.1132026735769798,170,True
5,79,0.0,0.9832873308702144,0.016712669129785602,2.709539911256154,6.009838619871271,0.9976880511868602,207,True
5,80,0.0,0.9511327183526247,0.048867281647375284,2.6571183658654705,4.857246058072613,1.0326061830866766,150,True
5,81,0.0,0.955536110144577,0.044463889855423086,2.6558167247164053,4.966002713818483,0.956807821974318,195,True
5,82,0.0,0.9774388581618237,0.022561141838176275,2.690276066848343,6.022787136552395,0.9270120433766486,156,True
5,83,0.0,0.9853560285041544,0.014643971495845605,2.698832535966452,6.981355742905445,1.1051190450083277,165,True
5,84,0.0,0.997484827694142,0.002515172305857882,2.7443178888580375,28.88938124279872,0.9636932122117765,290,True
5,85,0.0,0.9730265276269197,0.026973472373080384,2.675593039082338,5.773996343810673,0.8543803886476281,135,True
5,86,0.0,0.979777757317559,0.020222242682441053,2.6924889605863376,5.998603882655048,0.8686913315086473,171,True
5,87,0.0,0.9961483293377861,0.003851670662213969,2.742318333780906,15.272436421461926,1.037704995247324,257,True
5,88,0.0,0.9220346625736565,0.0779653374263435,2.611161795608855,4.394802530372387,0.9023279787556049,144,True
5,89,0.0,0.99385996245417,0.006140037545830026,2.7356825116554617,10.072773025518423,0.9410969224761386,257,True
5,90,0.0,0.9825759541520737,0.017424045847926343,2.7206705063521173,6.236880610848169,0.8732421803183052,240,True
5,91,0.0,0.9930476962875648,0.006952303712435159,2.7307387048703746,10.306504697452967,0.8619762835395511,239,True
5,92,0.0,0.9969587775321708,0.0030412224678292104,2.743503233370733,18.652082830928542,0.917834062870164,288,True
5,93,0.0,0.986801595414642,0.0131984045853581,2.711216300091574,7.1127096592245405,1.0318009732406483,207,True
5,94,0.0,0.9805224797966057,0.019477520203394407,2.7056218570188575,6.54188722172197,1.009136745268824,166,True
5,95,0.0,0.9984428846095613,0.0015571153904387033,2.7661512508411645,52.98117620190528,0.92374415790128,362,True
5,96,0.0,0.9949656775634638,0.005034322436536224,2.738031840980902,11.49074256358309,0.9157252747666438,238,True
5,97,0.0,0.9988770325259454,0.0011229674740546567,2.772790681366038,32357.05263103089,0.9959938213845009,449,True
5,98,0.0,0.973179208959257,0.026820791040742982,2.6965531139859165,5.483982133527794,0.9046846034828563,159,True
5,99,0.0,0.9964898927779405,0.0035101072220595003,2.755859208255557,15.146016981059152,0.9610451029173359,251,True
6,0,0.0,0.9747510801031739,0.025248919896826077,2.694837868524849,5.6660419948788325,1.0783659389337186,128,True
6,1,0.0,0.9876970917586058,0.012302908241394265,2.7149738668313343,7.074887864860585,0.9083909582794631,220,True
6,2,0.0,0.9821641347777607,0.017835865222239348,2.6995251629000543,6.310904887041623,0.9709241876569645,165,True
6,3,0.0,0.9945054708987047,0.00549452910129526,2.743567521291218,10.723911830771712,1.106120699998482,213,True
6,4,0.0,0.9938739276725863,0.006126072327413723,2.742263191442013,9.4971177114594,0.9918611119426486,213,True
6,5,0.0,0.9882294376632038,0.011770562336796221,2.7135705899406366,7.461951791211659,1.0017095137015195,206,True
6,6,0.0,0.9860478075236021,0.013952192476397871,2.7188663126288555,6.843766000068978,1.0526748261839507,175,True
6,7,0.0,0.9955845349921234,0.004415465007876574,2.7483110925748915,12.648473578988748,1.0518719223042545,213,True
6,8,0.0,0.954997499960791,0.04500250003920901,2.6753482592139073,4.826167801341715,1.0953722621487776,136,True
6,9,0.0,0.9878320658464098,0.012167934153590175,2.709658950892521,7.499467943864541,0.9804796341450583,174,True
6,10,0.0,0.9954494844044747,0.004550515595525325,2.735712729077891,12.95307327603395,1.1194290212287596,225,True
6,11,0.0,0.9794986071130203,0.0205013928869797,2.6990387445203434,6.0656649424236155,0.9242518606605341,169,True
6,12,0.0,0.9111119752918602,0.08888802470813989,2.6042703930628086,4.242259885748992,0.9776220888659464,112,True
6,13,0.0,0.9855744637099947,0.014425536290005302,2.7134643657230866,6.6052679660030815,0.9756568723472449,200,True
6,14,0.0,0.9630853978089935,0.03691460219100653,2.658092997596131,5.254510604471814,0.9362791670961242,138,True
6,15,0.0,0.9849000192688101,0.01509998073118989,2.7072243285423085,6.7035026263971025,1.085322616052446,169,True
6,16,0.0,0.9898049784579315,0.010195021542068451,2.714392999612388,7.760356711844489,1.1142747991089605,188,True
6,17,0.0,0.975131634440178,0.02486836555982206,2.6954277513673657,5.574105571279127,1.0037507738366604,169,True
6,18,0.0,0.9933728423298614,0.006627157670138633,2.726082073591378,9.43710827792859,1.0155428160452615,201,True
6,19,0.0,0.990275183917746,0.009724816082253975,2.724019375270773,8.18612089544913,0.8708426476071394,188,True
6,20,0.0,0.9861258087780232,0.013874191221976808,2.7150384810296946,6.877846876956337,1.0117336081871378,147,True
6,21,0.0,0.9875958285038486,0.012404171496151412,2.7076325524722527,7.583049017225225,0.9324429540335955,195,True
6,22,0.0,0.983588252162667,0.016411747837333006,2.696292079095399,6.513521462712292,1.035901191080464,148,True
6,23,0.0,0.990620994751292,0.009379005248708052,2.7202181639659124,8.454573299063105,1.0070356345378864,174,True
6,24,0.0,0.9810718461406345,0.018928153859365568,2.7118010653893445,6.147033350332258,0.9855807691961934,190,True
6,25,0.0,0.9865035170570813,0.01349648294291867,2.7158016910445895,6.780167872667229,1.0349116562352612,192,True
6,26,0.0,0.9706798820099035,0.029320117990096452,2.6836114461392535,5.303319496417093,1.0331893939030974,154,True
6,27,0.0,0.9569496676713858,0.043050332328614264,2.6664244856221555,4.9275472003787995,0.9389913958969542,123,True
6,28,0.0,0.9828403137138068,0.017159686286193205,2.7095759171228364,6.372109844194487,0.8935898210801565,167,True
6,29,0.0,0.991463136610989,0.008536863389011114,2.728244548209368,8.18912251839656,0.9907187169628809,227,True
6,30,0.0,0.9908364136786795,0.009163586321320475,2.7215950101253767,8.118498656303831,1.0441303083620381,186,True
6,31,0.0,0.9964402550148725,0.0035597449851274506,2.742055075521411,13.91514879410714,0.9483023847013673,227,True
6,32,0.0,0.9907984035439357,0.009201596456064352,2.725725977021624,8.225413841521355,1.0632649996940549,200,True
6,33,0.0,0.9754775885382483,0.02452241146175176,2.6925435374258604,5.710519975446005,0.9338429936109728,143,True
6,34,0.0,0.9940217868668164,0.005978213133183591,2.743931411547773,9.211857636733672,1.047291689375763,231,True
6,35,0.0,0.9844643360180457,0.015535663981954266,2.707704434125878,6.669980709420734,0.9912922699792871,189,True
6,36,0.0,0.9455897340307186,0.05441026596928149,2.644340310945039,4.694931137201006,1.1059105122119597,113,True
6,37,0.0,0.9694548197921644,0.030545180207835566,2.6814518757043873,5.455022536881895,1.0378247816162198,141,True
6,38,0.0,0.9866974571960775,0.013302542803922466,2.7155207836817787,7.112537745250998,0.9701032880649146,181,True
6,39,0.0,0.9965680893615545,0.003431910638445496,2.751006228399146,13.508420479745062,0.979243793119676,269,True
6,40,0.0,0.9646968508636831,0.03530314913631698,2.66662363091938,5.277498765254618,0.8836168695726421,131,True
6,41,0.0,0.9811468584241901,0.018853141575809855,2.714132313988319,6.139351035370236,0.9067776247882152,168,True
6,42,0.0,0.9960445005473794,0.00395549945262074,2.7522356468397584,12.23545634490075,0.9400464119070094,258,True
6,43,0.0,0.9888318635951732,0.011168136404826728,2.7265859481001224,7.3001084237176315,1.1635018284659093,205,True
6,44,0.0,0.9921363823056404,0.00786361769435966,2.7301021439684994,8.790791107272819,0.9186460861385214,219,True
6,45,0.0,0.9917246645194228,0.008275335480577255,2.733418538429434,7.938836719259566,0.9894307387981683,220,True
6,46,0.0,0.9843124476949058,0.015687552305094266,2.704808321291345,6.711964900767881,0.9381433035923264,154,True
6,47,0.0,0.9900314860146505,0.009968513985349517,2.7301107950151366,7.6680529556510635,0.9668335991476119,205,True
6,48,0.0,0.9919585826535402,0.008041417346459806,2.73079984411934,8.44505768143539,1.0316097012698944,201,True
6,49,0.0,0.9841503741285821,0.015849625871417864,2.7054375416318774,6.38864665753876,0.9336459687463414,181,True
6,50,0.0,0.9938060398374405,0.0061939601625594885,2.7348844772855285,9.693977919903224,0.9975112002587389,226,True
6,51,0.0,0.9759452158040802,0.024054784195919734,2.69734380000697,5.733787843565986,0.912626571702271,143,True
6,52,0.0,0.97954918676104,0.020450813238960024,2.708229952982379,5.944141803501227,1.0639911909462323,174,True
6,53,0.0,0.9812580720321886,0.01874192796781142,2.7099700872893706,6.175079086120083,0.9901269760951985,143,True
6,54,0.0,0.9753860424767098,0.02461395752329021,2.688073930105903,5.811978077085116,1.050133513301071,132,True
6,55,0.0,0.9941800201042857,0.005819979895714267,2.7344311003609096,10.673355749659839,0.9978400439299999,188,True
6,56,0.0,0.9862972645772597,0.013702735422740277,2.7114889895124383,6.855327112019062,0.9173247196474122,189,True
6,57,0.0,0.9788188769478016,0.021181123052198415,2.684980325093881,6.107302376143765,0.8419185684235926,140,True
6,58,0.0,0.9955410554053613,0.004458944594638704,2.7356866996655707,12.672598476789897,0.9277038087174266,220,True
6,59,0.0,0.9230545666883441,0.07694543331165594,2.6179883796798813,4.275547203686514,1.0357188078669788,107,True
6,60,0.0,0.9854944778663483,0.01450552213365178,2.7045996103166328,6.946417554259025,0.934182663282374,190,True
6,61,0.0,0.9951647012722552,0.00483529872774483,2.7302089141571777,12.344037384535214,0.9347102710431657,225,True
6,62,0.0,0.9942983224719966,0.0057016775280034826,2.7314688786331045,10.521198400770421,1.088744106158392,258,True
6,63,0.0,0.9913564018158494,0.008643598184150688,2.7296063122951724,8.623350594270114,1.0143115170014,176,True
6,64,0.0,0.9957147887773139,0.004285211222686045,2.745361501785746,11.78916928022513,0.9530063541760918,234,True
6,65,0.0,0.9744560397991111,0.025543960200888907,2.684070957424617,5.637996563833579,1.0004120110895947,181,True
6,66,0.0,0.992056636824063,0.007943363175937045,2.728431085619589,8.911340357974732,1.0196395877248574,206,True
6,67,0.0,0.989832072460261,0.010167927539739151,2.714066200024398,8.015135408174624,0.9462825582796904,213,True
6,68,0.0,0.9868863991878385,0.013113600812161551,2.72466155730975,6.934317930916193,1.0813461071231973,195,True
6,69,0.0,0.9967376382498849,0.003262361750115071,2.7505933995772116,14.765136001205601,0.8697597603365365,252,True
6,70,0.0,0.9924833640224037,0.00751663597759638,2.725108241241839,9.371874233635179,1.057921416246792,195,True
6,71,0.0,0.9943493157900374,0.005650684209962662,2.7361369706018452,10.481649106050929,0.9609942397923087,240,True
6,72,0.0,0.9943096731195665,0.005690326880433376,2.7191241321916153,11.118831544418558,0.8749723391543626,196,True
6,73,0.0,0.9944818116361842,0.005518188363815795,2.734361879778854,10.653386895036297,0.8910130357777762,231,True
6,74,0.0,0.9860247035987404,0.013975296401259588,2.7204746920765417,6.688373684033178,0.9200916285779152,187,True
6,75,0.0,0.9939282450709415,0.006071754929058473,2.7346816167412378,9.432920673717497,0.8955803363225329,252,True
6,76,0.0,0.9690430595698709,0.030956940430129073,2.6853810843198582,5.3944099316009275,0.9259668040974824,141,True
6,77,0.0,0.99565848112316,0.004341518876839892,2.747684908150523,11.641548612969688,1.0591255321931288,257,True
6,78,0.0,0.9944876623147656,0.005512337685234391,2.738985430258457,10.757456979738018,0.9531730570198859,220,True
6,79,0.0,0.9855888565732681,0.014411143426731866,2.7056914502543754,6.741713531986598,0.9212484555173512,188,True
