,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
9,28,0.995616644188907,2.715674060618556,19.656979781385143,False,552,0.9950429905294933,2.715817210315913,22.583855585050745,False,469
9,29,0.9155566353365073,2.6364673693152323,4.003761076434777,False,164,0.9353985904727937,2.6472997038673394,4.409612873896614,False,133
9,30,0.8595864377297701,2.612187481248175,3.6102036205074626,True,146,0.9065915702776001,2.6337237849661066,3.9998565696058708,False,79
9,31,0.8942608830844786,2.6157962306340963,3.878041722482598,True,125,0.9197740305838653,2.629094156988172,4.240852629316119,False,102
9,32,0.9972415865293042,2.7130126238957493,973.6084143550794,False,704,0.9966622241955146,2.7130132894935186,644.4748928055996,False,687
9,33,0.11404382547268063,1.8409731736005015,2.861441205837887,True,61,0.19290497094980172,2.0251136473382045,2.927763906087853,True,37
9,34,0.2375120002470671,2.2520417730289637,2.913942118355001,True,36,0.5119726035594787,2.448042917159829,3.0982325713512338,True,10
9,35,0.17291452920940475,2.134683548203117,2.8849919291527333,True,51,0.3850826293173519,2.3537127210309516,3.020685223446845,True,15
9,36,0.8846696496951251,2.6392509748382564,3.6556250722074592,False,73,0.9634398171148265,2.689434684050587,4.827697114283805,False,218
9,37,0.9478131994842117,2.6687006537266433,4.351166881005817,False,147,0.9780043550388101,2.694659875093547,6.066461941653719,False,185
9,38,0.04077975091031542,1.1691161992875996,2.8082743306209577,False,92,0.05932263757909257,1.3760307490217065,2.837652110285247,False,69
9,39,0.04040218857473137,1.1383212531306002,2.808876821011051,False,102,0.057803393388720495,1.3420078819655348,2.8374733604136364,False,83
9,40,0.9636882415708538,2.6763525188212154,4.888757508208122,False,271,0.9683843866172879,2.6801040713323943,5.4133016000421526,False,208
9,41,0.33710258038983154,2.280321312647851,2.988931028087495,True,25,0.5272910747322819,2.405535592180908,3.1525878131595544,True,12
9,42,0.4537830709448094,2.3885149218828396,3.0448311272674484,True,11,0.6584840262611805,2.4906378075069,3.2666387038285096,True,18
9,43,0.03034697994926221,1.147406113914458,2.799169355058758,False,82,0.04988775548550509,1.4183800030378353,2.8289290423718754,False,108
9,44,0.5098145315829269,2.406750564002263,3.0994048221564814,True,11,0.6793306848376832,2.4895582530290383,3.317201567844578,True,18
9,45,0.24083630832850442,2.1796308733315453,2.9300361652557014,True,50,0.42243050601791376,2.3389324854159113,3.064326937576578,True,14
9,46,0.9736093350469331,2.6814479255494357,5.568016062285553,False,260,0.9755287719056959,2.683617162601989,6.128124066490345,False,220
9,47,0.913100730298805,2.6514290157977336,3.8454399637979,False,157,0.940114274799119,2.6650436546171226,4.323441919574394,False,170
9,48,0.052738084030210526,1.5242958068844592,2.818354190179938,False,87,0.09379854075491585,1.7654466042657304,2.8616784017814347,False,75
9,49,0.9691106954641329,2.6699540432492954,5.354513460159549,False,157,0.9928273482238431,2.698927673775546,16.40054803423418,False,327
9,50,0.0975664177468321,1.7467052042177749,2.8513949966026533,False,65,0.15908949742593287,1.9292261798653958,2.907916832900707,True,42
9,51,0.19441449898752852,2.144829717397323,2.8983241864241425,True,59,0.39103257892253374,2.3393444266260657,3.030794740529689,True,13
9,52,0.1969588267993716,2.066663673221428,2.9088325783428948,True,40,0.32880192265216185,2.224086149688047,3.0098834321080257,True,23
9,53,0.996732507810826,2.7032824381871925,680.6669386448991,False,783,0.9961843519996472,2.7032852837230386,963.5352530056587,False,754
9,54,0.15434730383744522,2.00935695011969,2.885436824689001,True,69,0.27982218811058546,2.1948259503979997,2.9779046289161983,True,25
9,55,0.367319630802745,2.316569136849217,2.996200789988376,True,16,0.573525617625509,2.4386210966962834,3.180889110397788,True,13
9,56,0.5169606496795772,2.426248503290994,3.092435795041511,True,10,0.7015306461957317,2.5123569759069015,3.331110192616844,True,19
9,57,0.15510990668362082,1.9820943524857848,2.8864163127997613,True,57,0.26630454095621314,2.155583546941965,2.97215817234817,True,28
9,58,0.9864845512033472,2.696943946790773,7.3628551525418855,False,293,0.9864881756703036,2.6978050804417975,8.170909390812591,False,343
9,59,0.9874900988441979,2.700990448310084,7.461974371584182,False,241,0.9904703220544974,2.7059865333529594,10.219237318229087,False,248
9,60,0.9878854232948819,2.693476813439293,8.157188865720617,False,244,0.996269396265863,2.7042622531198797,590.8549821776223,False,800
9,61,0.057701123780656394,1.3612717264920207,2.8231094313987173,False,91,0.08321476483593959,1.5379226119514364,2.85757198696297,False,67
9,62,0.9771473036907716,2.6858444926487905,5.679823292169075,False,208,0.9813697710670177,2.6908979488724154,6.702795850726079,False,177
9,63,0.4853730984895487,2.4126611564142637,3.0676859353392905,True,10,0.6841715256154965,2.5075849184302603,3.301814897687954,True,19
9,64,0.03970007156995132,1.2871248003899032,2.8091880669894755,False,90,0.06403651858415683,1.5239004573650403,2.8423234317816446,False,82
9,65,0.6961417449736443,2.537342755330121,3.254509997507576,True,21,0.8227220339418746,2.5895042135414204,3.5742595142516147,True,30
9,66,0.9976395502228678,2.7253194007211277,169.37804455832668,False,800,0.9970817953410939,2.725320140805666,210.3320084858888,False,800
9,67,0.29674610401196627,2.2127867557259147,2.965946770807263,True,26,0.462272024469254,2.3412254159548715,3.1033242563400534,True,14
9,68,0.22009994718675785,2.1284791668498966,2.9249778574020584,True,46,0.374037556848091,2.285215368149062,3.0408921183776965,True,17
9,69,0.2863509220071896,2.2069071359815373,2.9641435626561217,True,28,0.45153267667823116,2.339018347948894,3.0990966800890334,True,14
9,70,0.1265864198318724,1.9291179532169735,2.8651566554556487,True,72,0.23189620771215044,2.1264043323193165,2.9450613759371986,True,37
9,71,0.1621792883701905,2.0009186091729583,2.8911655980323556,True,52,0.2781311534224703,2.172226647072859,2.980012382470361,True,25
9,72,0.9182206607321995,2.641711182286372,3.959811695507453,False,191,0.9395400066028586,2.6530947496116206,4.400016014344294,False,173
9,73,0.8869244095615401,2.6284607655799648,3.73377892920295,False,100,0.9951698836719911,2.713912515738569,25.116707137569374,False,508
9,74,0.9940918358724203,2.7100214403751175,14.89329073194791,False,445,0.9935297487404987,2.7102401501585986,16.745620128629668,False,473
9,75,0.0414132436288714,1.2569712576102419,2.8081701450660885,False,92,0.06386638477777964,1.4778790051642983,2.8401527975385914,False,92
9,76,0.2873182011085491,2.22088806801968,2.9591722380998426,True,31,0.4656316165111625,2.3582201045497357,3.1019234422267665,True,12
9,77,0.08515933652916802,1.7342456769948593,2.841310362835594,False,97,0.14896523628424735,1.9414706156047474,2.8981512891709853,True,47
9,78,0.09838854894577231,1.8447762766271671,2.8507974491302273,False,86,0.18652836614963078,2.0632593240042776,2.920250625431278,True,41
9,79,0.5153418554821957,2.4649692618724854,3.070733715503832,True,11,0.7438999218256976,2.5626811033865584,3.3615915833558043,True,32
9,80,0.9697685738059267,2.693352857159924,4.880791206269343,False,144,0.9735096656086308,2.6962341925670916,5.451576176601072,False,190
9,81,0.7599223077879773,2.568060513293838,3.3457090899688517,True,81,0.8567311627648372,2.6082406152764417,3.6927518998865665,True,81
9,82,0.9733654112422687,2.6851470524438152,5.315962789804617,False,269,0.9759615824036892,2.6877190526128842,5.91678731417345,False,265
9,83,0.11054669640709743,1.9082080720611154,2.8566096419123825,True,81,0.21667706478886692,2.1275706385619673,2.935370733690006,True,26
9,84,0.8320375776338864,2.59021190676186,3.555882137701591,True,119,0.8858306614189987,2.614675920331948,3.899495248886178,True,43
9,85,0.8027174445858193,2.573714978335194,3.4738410479162587,True,91,0.8689370528773336,2.6030443733761492,3.8021543155444335,True,54
9,86,0.9312342308199101,2.6596601459517024,4.061513113770127,False,123,0.9878337385627164,2.7078945611919356,8.114807169944799,False,229
9,87,0.9417968790912894,2.667161878016047,4.205970281115066,False,114,0.9946660172196096,2.717597031781519,18.7669020965118,False,284
9,88,0.05654317433851002,1.5561926662280106,2.821612038151463,False,93,0.1003575406655822,1.792061551850991,2.866631880243387,True,90
9,89,0.168008608040284,2.0208869575114092,2.893566321875574,True,57,0.2912786397341606,2.1930517905972664,2.986685135168139,True,25
9,90,0.9745867525843392,2.6882066203628296,5.436106354453262,False,300,0.9768273272836429,2.690572055723787,6.0435773784262015,False,258
9,91,0.9355441748486901,2.661247677305929,4.0638877156701305,False,103,0.9665624409927468,2.6838908148525924,5.0237245418123555,False,143
9,92,0.9543432859200228,2.6673309431878427,4.5815515006314955,False,253,0.961680526165664,2.6724436917800007,5.070321516933807,False,188
9,93,0.8615492975887092,2.601261319437739,3.6870693990661145,True,117,0.9005381314153976,2.620026448206679,4.033433501826901,False,79
9,94,0.05984063262245131,1.3424300743154582,2.8253964600886197,False,83,0.08391046841285152,1.5086471524189506,2.859002782539179,False,73
9,95,0.10226080717764799,1.8657561624725296,2.847452568443078,True,82,0.19776444833968565,2.0865439517024877,2.920576438068055,True,49
9,96,0.19206880204606305,2.0546367454808196,2.908879729111193,True,45,0.31874273589270924,2.2118400421023767,3.006729087562524,True,23
9,97,0.8816986441691936,2.6244063036029823,3.7010653679568026,True,149,0.9192999546299729,2.6422936405886226,4.111138364355491,False,136
9,98,0.14153942993794794,2.0391036634706827,2.8657212040485276,True,65,0.30396922228563117,2.2629014439047848,2.9731887321254633,True,19
9,99,0.9901800260893703,2.712313718838691,7.93006934939911,False,308,0.9487109578223503,2.672178886894355,4.4949921625135385,False,188
10,0,0.4802191098907321,2.4211148358279027,3.0590060329661233,True,9,0.6932611353660161,2.5208143096018167,3.3050374336146104,True,21
10,1,0.06862086477339585,1.700444985058987,2.8291197007779716,False,72,0.13287489695541563,1.9457288304530178,2.885116628538085,True,56
10,2,0.055501255852395695,1.4534811085467436,2.8190956091448545,False,100,0.08844328951689345,1.6611496879329808,2.857995058712367,False,70
10,3,0.9633000359984512,2.6731828209525768,4.92924541274943,False,189,0.994536595158988,2.7087200616003173,23.586804339089767,False,320
10,4,0.9823374015314418,2.692280216216867,6.222607227532027,False,215,0.9833076252951434,2.6937867748860906,6.995900529306641,False,222
10,5,0.46342984293684336,2.410005854132316,3.044402565725806,True,10,0.6834909639153329,2.5145986018869273,3.2870511678084,True,21
10,6,0.31065672822623297,2.2890985057000734,2.9589736886471325,True,42,0.5420781921168588,2.4372062380467887,3.1409929804684307,True,11
10,7,0.8985903162365948,2.629699824418754,3.837980678259165,True,158,0.926396821753147,2.6438080059081384,4.240882693322971,False,140
10,8,0.40346970900685364,2.3593120754154486,3.0126491489351643,True,15,0.6231697879407365,2.47643483542143,3.22282303564933,True,15
10,9,0.09899729636098026,1.837934893622049,2.850446956438246,False,84,0.18461551269771959,2.0522581409380796,2.9187558885609164,True,43
10,10,0.24745322452896462,2.180796461707428,2.936776322252486,True,46,0.4227481683561598,2.333944253773466,3.0690571664588977,True,14
10,11,0.9006540681368537,2.632918218892347,3.8467008458926495,False,171,0.9280179509449534,2.646837534892916,4.255654966403668,False,134
10,12,0.8622557993974812,2.600732270665063,3.68201558795137,True,118,0.9015201230387422,2.619574758350982,4.032159320965889,False,84
10,13,0.9615315486729609,2.6760086632046214,4.773297079830459,False,163,0.9916529228691215,2.708767814481848,11.679230126080434,False,296
10,14,0.06685858691641747,1.4749665251993143,2.8267583870931032,False,99,0.09935800930106005,1.651563655221772,2.8658362654850396,False,65
10,15,0.23513187055394463,2.2195638327069904,2.91890239595034,True,41,0.4665518394258425,2.402316802798852,3.0785846549042737,True,11
10,16,0.26258420403510024,2.257859674562224,2.9307274943496426,True,38,0.5099847449370646,2.431656503089844,3.107134174349408,True,10
10,17,0.22116240699260878,2.153656394441083,2.9213795858670566,True,38,0.3953255394719267,2.3201379534113706,3.047850064963096,True,13
10,18,0.44809372337064957,2.419356957262306,3.02333043272124,True,14,0.6987788771615286,2.5347091187268536,3.2871619045951266,True,51
10,19,0.9719734890598789,2.698314649519255,4.83541311380912,False,143,0.9729946494844194,2.698441657724888,5.2575467198477455,False,184
10,20,0.06874038535607328,1.6412332608671827,2.8271239407029145,False,115,0.12139959242052409,1.863308474265985,2.8773690519135844,True,76
10,21,0.3051558984363867,2.314986311497047,2.950063415591427,True,40,0.5771311708673418,2.4775479657444768,3.157088908617278,True,12
10,22,0.9917141746894208,2.7137741680956204,9.083122525154527,False,329,0.9913403417030208,2.714292197850518,10.296225988805212,False,338
10,23,0.8554603424539533,2.607853878079875,3.619388512240016,True,132,0.9016856232203522,2.629237483762198,3.990499946625774,False,67
10,24,0.9703910966514239,2.679736144186329,5.154842834923848,False,181,0.9939994680233876,2.708078621538608,17.35798635569211,False,257
10,25,0.9806056545538863,2.695097342147585,5.985136535078109,False,302,0.9816873242821236,2.6967360930304145,6.673032823095209,False,271
10,26,0.9647124899304648,2.6773652413522107,4.892812730143388,False,279,0.9693457385256634,2.68107837810012,5.430556134889757,False,240
10,27,0.06915599101523329,1.5943686296784179,2.831189047591322,False,88,0.11392805679188377,1.797729792803693,2.877359273782472,True,48
10,28,0.07667439992657858,1.5772935274001294,2.8360382180067427,False,82,0.11729252248079425,1.7546903776462168,2.8802451835924012,True,45
10,29,0.5133774494008094,2.4220834257309574,3.0916166036484,True,10,0.6965324300485051,2.5083175578197334,3.3263982545209525,True,19
10,30,0.898067642826016,2.6365351235304613,3.8021510771801363,True,170,0.9282391998869821,2.6515294546208077,4.225492644390271,False,171
10,31,0.08860670054701528,1.7561257384042264,2.8444054975004587,False,94,0.15588521037876008,1.9626209301088806,2.9031999649748075,True,51
10,32,0.9343193601496519,2.6698053708250984,4.026086675678101,False,104,0.9680460926097272,2.694047623894883,5.053480916631501,False,156
10,33,0.4491605235095373,2.376679942212653,3.055984392065827,True,13,0.6384763828367203,2.4752514907093714,3.2615853167447835,True,15
10,34,0.08445003880694275,1.7434675811603957,2.839643413230808,False,99,0.15107243617939795,1.9567927450580476,2.897852640777247,True,44
10,35,0.15678306992732224,2.0209766535717986,2.885767788899766,True,69,0.2877050538993029,2.208258496243378,2.98110526928481,True,25
10,36,0.815585136605708,2.5977530493926744,3.4485382626049335,True,84,0.8879513427665101,2.6284991774782376,3.834044256954505,True,83
10,37,0.8632968637584199,2.604302731647869,3.6832436296458755,True,115,0.9026982163607801,2.6231813831164397,4.0377532841773975,False,90
10,38,0.9090350920375087,2.6472657713233585,3.831075982917559,False,151,0.9370178346622634,2.661293571904125,4.29369993891347,False,134
10,39,0.1355464475390269,1.932201923876424,2.874137575353764,True,57,0.2359567715559163,2.114902574751896,2.9527113648975085,True,37
10,40,0.08874361978720642,1.716215715967742,2.844751056224714,False,90,0.14722303043604804,1.9078617968656728,2.89915872164764,True,44
10,41,0.08681024380593141,1.792976620088083,2.839352728888243,False,85,0.16605430043283198,2.020771439684053,2.9037273110318873,True,42
10,42,0.9536362894531997,2.670785565484518,4.506600875773,False,273,0.9618384776933319,2.676320298452049,5.012424952155236,False,262
10,43,0.3268065272615023,2.3125275606282183,2.9655211068738816,True,30,0.5697851147551202,2.4584928733485145,3.1610443568890974,True,12
10,44,0.19677471822492443,2.131953576639338,2.9040981625477427,True,59,0.3763312604910934,2.3166047212296235,3.028743556045323,True,14
10,45,0.24557118188236618,2.234431667609247,2.921113664434215,True,48,0.4853007809007741,2.4142980143395896,3.0880518332475466,True,10
10,46,0.9709119303876731,2.681778905961333,5.132018300225193,False,267,0.9742019137739191,2.684747301360557,5.719393839429302,False,256
10,47,0.9467272407895515,2.65218831432922,4.488671346702001,False,199,0.9552138956677179,2.6578776857522937,4.927729655219494,False,170
10,48,0.10412734378742071,1.7968950186039,2.8562768495804276,True,100,0.17470313368100293,1.9834169404892539,2.917791662964724,True,42
10,49,0.234541897238573,2.186866662866011,2.923573268509635,True,67,0.429714259010075,2.3554715187206465,3.063719845948741,True,12
10,50,0.2423125179545612,2.2214681839982804,2.921579098476302,True,40,0.46925582094679935,2.3985081008530744,3.080607587130068,True,11
10,51,0.07990722357536816,1.7444735330898542,2.839120550896491,False,81,0.14827961477876406,1.9698799546111543,2.897858522356226,True,41
10,52,0.15916696267878042,2.034505925761177,2.8863006926560812,True,64,0.29671793790715495,2.2242757528036536,2.98501284902397,True,17
10,53,0.5117877712684379,2.4144037390682533,3.1017285985372736,True,11,0.6843638971829815,2.4978708378573047,3.3240810632865134,True,19
10,54,0.17418630954484163,2.0490315367078313,2.8942546046624567,True,57,0.3105806651509379,2.2254374808761086,2.9944221462018596,True,25
10,55,0.9852345738647419,2.692724984990811,7.198327665535126,False,228,0.9902641878981295,2.7002917599256784,10.838225703863518,False,271
10,56,0.1558752180329148,2.036007040187465,2.8804117783925984,True,61,0.29915619373634433,2.23268438914082,2.981310866384373,True,16
10,57,0.0713357087160004,1.7126688142591417,2.8316520661577744,False,92,0.13687524580857843,1.953246007889334,2.8884625263260197,True,52
10,58,0.061130767608611504,1.6349869986370438,2.824029728020792,False,82,0.1156902305734199,1.882299963681214,2.8748419107643124,True,70
10,59,0.983266826903472,2.7063242754760317,5.884596575331894,False,233,0.9844428409350751,2.708026668683111,6.701163450310166,False,329
10,60,0.9572764259885411,2.6764824775955605,4.554995602014945,False,234,0.9648359742466315,2.6816961315192773,5.089206837129154,False,229
10,61,0.40644908196550533,2.358130625503723,3.0169663162430402,True,15,0.6207433400011806,2.472978371214466,3.2240620300438025,True,14
10,62,0.13938001938057185,1.9901584534688612,2.876951738182311,True,67,0.2644120519123102,2.1901737117159374,2.96743966898758,True,21
10,63,0.9870347283647982,2.7124313325788854,6.68750632962472,False,274,0.9873703479444622,2.713555613136368,7.599389933504578,False,334
10,64,0.9870651866961958,2.7090545214297226,6.874827705671293,False,211,0.9706250672507367,2.6911566955370927,5.3337547587873555,False,161
10,65,0.075816196136132,1.6248214111725032,2.8372618711019357,False,88,0.12267393938864796,1.8181355941507986,2.88487121247147,True,56
10,66,0.38655742288619804,2.3532760258562755,3.0040217913212897,True,14,0.6130925481166207,2.4765539008224806,3.212016755424333,True,14
10,67,0.9847009757050991,2.6970634241793223,6.856057373389195,False,261,0.9826551619493463,2.6954458273811874,7.0215942309547925,False,215
10,68,0.8865717636639351,2.638686752006545,3.684081794388554,False,75,0.9824309099618626,2.7076779367642563,6.3462316754816746,False,219
10,69,0.9867536083108653,2.703449234330463,7.020021033950871,False,364,0.9869024774501934,2.7044285361756155,7.874358507899332,False,314
10,70,0.19340828031530205,2.12270056423594,2.9039602586018503,True,41,0.36680908015613184,2.306540767070254,3.024950328340515,True,15
10,71,0.8054914609453618,2.5804885276771197,3.464486508281119,True,92,0.8739472708878478,2.610420589924103,3.8077792005494073,True,81
10,72,0.06450950994027942,1.5402248514374128,2.8267825421112334,False,95,0.10389737506792693,1.7414684764291155,2.8697589847722376,True,52
10,73,0.398005398734605,2.407096016893347,2.9875291619260573,True,15,0.6922051909347405,2.544687978200247,3.26106638797685,True,17
10,74,0.6804402164939998,2.5376687135144538,3.2092126602373514,True,45,0.8276089698764629,2.596277941696127,3.5521319788167,True,96
10,75,0.7526614971217452,2.568991440661861,3.322223046959714,True,54,0.8570780208593294,2.611650418228533,3.678647514132879,True,109
10,76,0.9629012021535197,2.683916961427008,4.669015718101209,False,254,0.9691944938927187,2.6884896308317696,5.245442216767112,False,245
10,77,0.4616911263430025,2.4310381905221043,3.0327812553061,True,10,0.710170286936759,2.5431029730414236,3.304048591099721,True,40
10,78,0.942816059828639,2.658328487231373,4.341150492245401,False,242,0.9536216960305206,2.665120670571877,4.797144749635502,False,243
10,79,0.9664557534435612,2.6854295917008892,4.789334979620207,False,145,0.9834113574702567,2.7018217126349118,6.739866979550494,False,227
10,80,0.7355787023057588,2.5465768124783614,3.3181921212139884,True,67,0.837979628678807,2.5895914552873456,3.637883474246434,True,68
10,81,0.07117505902671299,1.709244166362034,2.8303001859727632,False,73,0.13623825230262193,1.9493659976483892,2.8868535559867334,True,51
10,82,0.1677759996255403,2.046220204232159,2.8917854152338727,True,67,0.3060030889759463,2.2289887434181486,2.9919480935892286,True,17
10,83,0.8484532991236148,2.6123600506875944,3.543933612443801,True,130,0.9041531499179518,2.6369732974885216,3.9467775990121345,False,125
10,84,0.0596202820497788,1.5219074806365351,2.8238750852072827,False,101,0.09814433522536102,1.7338954496002894,2.866127763637071,False,68
10,85,0.568489576605217,2.456033079999089,3.1347146385390023,True,13,0.7357214330414941,2.5307248468480616,3.3892318175199887,True,28
10,86,0.7392179297401957,2.5495428906969893,3.327755439815494,True,61,0.83935265944178,2.591734514075436,3.6474107222989964,True,57
10,87,0.519064272990805,2.420532664776715,3.104617395552944,True,11,0.6922804858476188,2.5031659470703707,3.3320359288982293,True,19
10,88,0.046218020012741036,1.35291021755715,2.8123389850680534,False,96,0.07336490675795852,1.5725089223284954,2.8474129134094426,False,93
10,89,0.25992864942900334,2.180652607834614,2.94531789173233,True,34,0.4255138586382746,2.3235481389279675,3.0748023485670757,True,15
10,90,0.28168143201809276,2.250693860257367,2.94835914187812,True,57,0.49610074402088894,2.404393054456749,3.1109850934570558,True,11
10,91,0.4066046069237464,2.341316543478989,3.0254295684681995,True,18,0.6006271166077225,2.4498979005396824,3.2161062848533812,True,14
10,92,0.9539028030189628,2.675568374897668,4.419519867753578,False,144,0.9781229240295978,2.6961154098827667,5.970070184281517,False,174
10,93,0.6600169488046015,2.529917717870533,3.191928107525841,True,16,0.8163656327350215,2.592565352701903,3.524912963800234,True,32
10,94,0.17279962886321262,2.076193257155047,2.889630790477125,True,83,0.3300260538658269,2.266749916954305,2.999434159802401,True,17
10,95,0.5586521912335963,2.4676355833903347,3.1182156142780673,True,11,0.744481187744803,2.5485098761436817,3.3898634296024257,True,46
10,96,0.9294475252787237,2.641717783176941,4.216330803315863,False,210,0.9429276715681894,2.649779401377736,4.6188789315045,False,150
10,97,0.6399525548856021,2.4950457236122543,3.202975222536103,True,21,0.7801439509962074,2.5551940393498467,3.480797597775078,True,30
10,98,0.9530246428272608,2.6724309624256515,4.4696044601982345,False,208,0.9617049088205188,2.6781945270304006,4.9813893491106285,False,224
10,99,0.8958116716537123,2.624393305127943,3.8496344690000734,True,135,0.9230089593173738,2.638313671840833,4.234101738947012,False,120
11,0,0.2385408787978796,2.204421067845179,2.9210991931327377,True,56,0.45029052319696145,2.377636514278155,3.0708938572183526,True,11
11,1,0.37068555429714806,2.3380490570608354,2.99681994381508,True,24,0.5945268563756276,2.464762453841556,3.1960031486366294,True,13
11,2,0.9973708689267247,2.71585156547348,192.01373635243587,False,800,0.9686745639902093,2.683766999544561,5.225553022411798,False,167
11,3,0.11096308281772828,1.886023516777738,2.856025312529255,True,92,0.20779250766760063,2.09509857866239,2.930561976897765,True,40
11,4,0.4835693444262047,2.4096701061884214,3.0695742363366065,True,10,0.6794323761652276,2.5041023504459425,3.299685704433136,True,19
11,5,0.8814957303161134,2.631385147273861,3.679607478254861,True,146,0.9213459735215433,2.6500603561337224,4.107208588642339,False,154
11,6,0.9306340545702693,2.6562215976985524,4.081788744817098,False,204,0.947599147433922,2.6657503013464305,4.548452642264404,False,213
11,7,0.9122476606619387,2.641627102270633,3.8975138330529298,False,202,0.9365688310833788,2.65424349878127,4.337497840128801,False,193
11,8,0.4118912363882419,2.382990684579079,3.0144819844211375,True,11,0.6489795968388479,2.5030375305334536,3.2437470020782704,True,19
11,9,0.24709520356742987,2.209496680065919,2.9307596137548386,True,61,0.45157943601500294,2.375369498242777,3.0787764215800766,True,12
11,10,0.2168533043849603,2.1408013802340333,2.917032097097753,True,52,0.385825169645293,2.3072021504046023,3.040016494712509,True,17
11,11,0.5622587513117336,2.4798575036178527,3.1049379000785065,True,12,0.7633126099876539,2.5640612507535576,3.401244567461998,True,30
11,12,0.5218435719758426,2.4462692860790747,3.087343375726441,True,10,0.7223099499018213,2.5359640006656505,3.3481691874306967,True,24
11,13,0.13033843155168437,1.9457460773490634,2.8708490994968536,True,90,0.2395910847300391,2.14242545232793,2.953065143546221,True,30
11,14,0.9696772249324361,2.6852264788411198,5.037009097468614,False,308,0.9734377895333373,2.688462878399449,5.625795345882067,False,251
11,15,0.1194892307284328,1.9052233083477683,2.86267159928806,True,101,0.21847094819793228,2.1050998138210657,2.939025392653636,True,39
11,16,0.9944980026928874,2.709760140799299,14.956516492034272,False,477,0.9939348557185876,2.709976018281932,16.94729974891331,False,416
11,17,0.0779487711760148,1.698295609465274,2.835604322420874,False,98,0.13728640090365632,1.9122431343736712,2.8897846828819898,True,53
11,18,0.6819164331026083,2.5265112780522374,3.236816523485375,True,59,0.8134332257598212,2.5809648091384556,3.5471834482756486,True,28
11,19,0.9008734883692249,2.642126565906701,3.7790339096970116,False,193,0.9323161968909938,2.65752572523586,4.229791020120604,False,152
11,20,0.16241609523919096,2.07811463915687,2.8810882224657006,True,70,0.332245375705134,2.2850926092876804,2.9951570043069164,True,17
11,21,0.9816741918056312,2.700328579440114,5.8919710007541415,False,291,0.9828705457941189,2.7020429324583675,6.635661421066129,False,291
11,22,0.5121843965997251,2.4200387058813453,3.094871513081556,True,10,0.6922231157046285,2.505570532786009,3.3254632696498447,True,19
11,23,0.29477343584016064,2.270308406423003,2.953095041984139,True,54,0.5190643646095027,2.4221503173160457,3.1255499756808303,True,11
11,24,0.5933432039243401,2.4895643181470257,3.1357977186563653,True,12,0.7735332836960288,2.564811050565935,3.431552213556105,True,26
11,25,0.7155902822218669,2.541466914694703,3.28665482641811,True,67,0.8291776365501544,2.588794120665423,3.6040757726494568,True,43
11,26,0.4172143545786383,2.362224657386116,3.0289738874673304,True,18,0.6225750128044277,2.472017650767332,3.2335712350367327,True,15
11,27,0.9134737798892361,2.6451328585059226,3.9056268871241073,False,213,0.9374970540329676,2.6576243531359887,4.349685507030493,False,195
11,28,0.876069669874102,2.629898135623689,3.6422335182802694,True,114,0.9195797061135451,2.649907759521296,4.0736151475910445,False,126
11,29,0.43555407392138085,2.4015622812143684,3.024675465242769,True,14,0.6729619762209772,2.5163092303316104,3.2673964761593566,True,21
11,30,0.08156545301353219,1.76097195685043,2.8387680571684837,False,78,0.15382611092407805,1.9891414013958322,2.899505783575447,True,42
11,31,0.24324738927307127,2.184437464203411,2.9313126693526184,True,52,0.42689740119666997,2.3434281194368363,3.0671988621699344,True,14
11,32,0.694496271691963,2.535296443411293,3.2450951764287472,True,62,0.8237891222475494,2.588251477250302,3.568268756811599,True,69
11,33,0.4954636230757909,2.430617454147423,3.0686551690453356,True,7,0.7045154726715981,2.5266664036433224,3.320462659835543,True,24
11,34,0.08720398396388698,1.706340548766845,2.8444111404958847,False,100,0.14417618781244004,1.8980020513971594,2.8979591329680563,True,46
11,35,0.9511496352353855,2.6681461008426335,4.449313680090108,False,169,0.9966838999850367,2.714136171027769,1179.299891725864,False,772
11,36,0.8255208417650655,2.595949991489264,3.4952507986452455,True,113,0.8888306545961189,2.6236210541940577,3.8665899790746594,True,71
11,37,0.12018246489990249,1.8921403930805996,2.862598908348504,True,71,0.21379508332400426,2.0854825455438655,2.936462388051406,True,36
11,38,0.08855268146345173,1.7821351468247162,2.8423089217828843,False,104,0.1631682201211697,1.9999308149457555,2.9046443553627563,True,45
11,39,0.9225169650987203,2.655025128616279,3.9588003891348262,False,204,0.9440077196920691,2.666441479205162,4.431647980724457,False,197
11,40,0.8448794155383921,2.599260939031579,3.577631886628755,True,108,0.8956963237229627,2.62240620406302,3.9415807700753254,True,91
11,41,0.3988961307788283,2.3514472404071727,3.01695615477246,True,15,0.6095719514019676,2.4669968852169544,3.217800846522118,True,14
11,42,0.8691839891152656,2.621822673076249,3.636204533824148,True,127,0.9134320420929065,2.6422277528856104,4.043656199830828,False,115
11,43,0.8780599096144693,2.6258759587211786,3.6741236942451687,True,139,0.918326009106003,2.644757188684579,4.089504430421379,False,121
11,44,0.9306488678249987,2.654871169877189,4.097037251853496,False,255,0.9471754284217583,2.664219964934325,4.556798200516072,False,216
11,45,0.8006129998463569,2.5805370299627115,3.4425983969008773,True,89,0.8733670319686062,2.61194556669368,3.7915530684782612,True,77
