,,no_bg,no_bg,no_bg,no_bg,no_bg,bg,bg,bg,bg,bg,cont,cont,cont,cont,cont,dis,dis,dis,dis,dis,deconv,deconv,deconv,deconv,deconv
,,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev,A1,tau1,tau2,success,nfev
11,97,0.5210648479694455,2.4299998929024555,3.094320277396772,True,10,0.557901351966395,2.42999987173263,3.1670461283005005,True,12,0.5661947365781351,2.2700233301954573,3.248446599342401,True,34,0.4997629094165652,2.416491136604001,3.07882205441427,True,8,0.497,2.43,3.07,False,17
11,98,0.4979815553634295,2.429999987033712,3.0738203603340843,True,9,0.5375619313442662,2.4299999546569246,3.1454870269324218,True,11,0.561664460367459,2.2761065083283096,3.242040360958836,True,13,0.49715129661245855,2.4292602239000023,3.0730166457572685,True,7,0.497,2.43,3.07,False,17
11,99,0.5062997954986209,2.4299999991132597,3.0805713968133244,True,10,0.5449587789527113,2.429999930851747,3.1526986589023953,True,12,0.5634359427816107,2.273995846601918,3.2440715067812373,True,13,0.4980899509876864,2.4246709355226046,3.0746675727119452,True,8,0.40667944096394265,2.411297213594967,3.104114973623447,True,24
12,0,0.5108604195708405,2.4300001617452422,3.08633099604301,True,9,0.5487487255895845,2.430000067624849,3.1584378143877534,True,10,0.5636998245161713,2.272481643101353,3.2462103388835413,True,64,0.4986205926079584,2.4221396325652553,3.077525277413718,True,25,0.497,2.43,3.07,False,17
12,1,0.5082918710726303,2.430000027156891,3.081892388771361,True,11,0.5467439020324144,2.429999963129995,3.1541114630385265,True,10,0.5639794629125746,2.2735463710325066,3.2443957222604243,True,14,0.4983142614411554,2.4235741704461695,3.074740569532971,True,8,0.161381460273314,2.0583566105034685,2.965557428842766,True,16
12,2,0.5042319837575724,2.430000054076937,3.0787034315654744,True,8,0.5431201590038504,2.4299999550459535,3.150691110580356,True,11,0.5630552957645267,2.274550129442133,3.2434728961798336,True,13,0.4978563312402268,2.425813181003689,3.0740875956088667,True,8,0.2529736129716649,2.246253879717404,3.01650473302529,True,17
12,3,0.48761592550789384,2.4299996900190797,3.0629397527978304,True,23,0.5287499602194264,2.4300000882517088,3.13442291531087,True,17,0.5604883503559156,2.2791768568722417,3.2381083099378345,True,31,0.4959893103470715,2.4349606959011707,3.068197577478262,True,21,0.497,2.43,3.07,False,17
12,4,0.52661619774265,2.4300000350613757,3.1057924204148617,True,15,0.5621326194639061,2.430000128549942,3.178184433331465,True,13,0.5651171949953945,2.267390594314782,3.253221646621,True,14,0.5004207695019064,2.4132747447703276,3.0863251365164106,True,8,0.38444112191315377,2.3767279224031284,3.098001236888257,True,23
12,5,0.4914883176413128,2.430000150878833,3.065458608729784,True,9,0.5322240581770694,2.429999983575639,3.1371529455657186,True,13,0.5614723843122228,2.2782801754466964,3.2387686659389705,True,43,0.49642115858156227,2.432830404235307,3.068485217993684,True,8,0.497,2.43,3.07,False,17
12,6,0.51000081989663,2.429999719804245,3.0859410538654704,True,29,0.5479640408217227,2.4300000177543755,3.1580058822947303,True,12,0.5634589733827438,2.2726937206931463,3.246242091165078,True,78,0.49851211736932804,2.4226043272550193,3.0776727782587097,True,35,0.497,2.43,3.07,False,17
12,7,0.4924844184488035,2.4299999841077353,3.0627581970725912,True,9,0.53354129189541,2.4299999632899447,3.1348419238214422,True,10,0.5629667416559488,2.278605103511703,3.2371768205369706,True,13,0.49653479047840166,2.43227460186631,3.06519467335165,True,8,0.4622515525960642,2.4628677198771456,3.132034369501671,True,23
12,8,0.5001735822934863,2.4300000180954036,3.072603671381799,True,7,0.5398794828074638,2.4299999999012747,3.1447018526132293,True,10,0.563207824338571,2.276053638387321,3.2410103173382647,True,13,0.4973967398155529,2.4280602419504067,3.0704865738750233,True,7,0.47037907550694225,2.4634762589588863,3.141853855034335,True,16
12,9,0.49376591493656424,2.4300000181206562,3.067637128597552,True,8,0.5341699646459365,2.429999943597957,3.1393633512499193,True,12,0.5618080350512659,2.2776443558397648,3.2395257118229743,True,13,0.49667675617207435,2.431580483893505,3.0693364110660344,True,7,0.42734004125059594,2.4364370326050597,3.1135894033183256,True,21
12,10,0.5084325765112262,2.4300002680290658,3.083255117547053,True,15,0.5467293419839805,2.429999953280799,3.1553717389199045,True,10,0.5635642959949686,2.2732946488957677,3.245077876589002,True,13,0.49833236128222497,2.423485710043817,3.0760003970889835,True,8,0.4555058446568935,2.44742279628489,3.136368466422819,True,15
12,11,0.5038206992951577,2.43000044748521,3.076568167560416,True,11,0.5430022803875374,2.4299998668383513,3.1487801453572075,True,12,0.5636116484799284,2.2749587807009415,3.242427684278335,True,26,0.49780357013728804,2.4260479249362414,3.072216467337749,True,37,0.497,2.43,3.07,False,17
12,12,0.48259581878916896,2.4300002552284377,3.0537141387636955,True,13,0.5249897173644967,2.4299998836075107,3.125448090288722,True,12,0.5614552568917572,2.281296170353098,3.2340470727643975,True,18,0.49543271028498337,2.4376630422206316,3.061732255227589,True,8,0.4506461390288189,2.4611448510220493,3.1222523196879512,True,15
12,13,0.49988185838540766,2.4300002492462425,3.0720730225499415,True,23,0.5396558241414158,2.4299999143992004,3.1441836013633937,True,13,0.5632398149170629,2.2761658693771603,3.2407674647605593,True,44,0.49736418815807143,2.4282218572574314,3.0701334984738344,True,22,0.497,2.43,3.07,False,17
12,14,0.48653287554440106,2.4299999629972753,3.056907303385453,True,9,0.5284617291063698,2.4299998722998675,3.128855984956373,True,10,0.5621935949204079,2.280288063231006,3.235089341163508,True,13,0.49587148896312383,2.4355177058311894,3.0627345528368703,True,8,0.46031190351294726,2.4653646938990343,3.1289913300776746,True,16
12,15,0.5097147104837892,2.430000913117459,3.0838586085487742,True,15,0.5479135695643026,2.429999835461625,3.1560722216225563,True,11,0.5640054182216272,2.2730494914273778,3.2451559953925426,True,33,0.498473340209527,2.4227802384270114,3.075794084971315,True,49,0.497,2.43,3.07,False,17
12,16,0.5020256384940491,2.429999922798951,3.076113983925827,True,9,0.5412802715838942,2.4300000727720588,3.148112661406044,True,10,0.5628709194554946,2.2752445613281185,3.242517288117748,True,13,0.4976067185561489,2.42703362136243,3.072861157548887,True,8,0.4057953538573706,2.4136381810943535,3.1025009316173118,True,17
12,17,0.49653071830275136,2.430000089537586,3.069945515085826,True,22,0.5366271419936844,2.4300001974328724,3.141845166316747,True,14,0.5623559820091374,2.276936865892392,3.2402700198256644,True,96,0.4969874351811709,2.4300616146806426,3.0700120969820857,True,6,0.497,2.43,3.07,False,17
12,18,0.5147357646388134,2.430000036507252,3.091913287373054,True,9,0.551927938301843,2.4300000108680453,3.163989420733925,True,10,0.5637377357446703,2.271094427585652,3.2483916918332083,True,13,0.49905432948291367,2.419955764708138,3.080553291532268,True,8,0.756820490329052,2.6195817712477614,3.4614031881453005,True,20
12,19,0.48533269836751025,2.430000170856004,3.0606025132831403,True,12,0.5268004741108475,2.4300000026770374,3.1320255509577826,True,12,0.5602293272502044,2.27984535546047,3.2372572464709117,True,42,0.49572080242991734,2.43620269174447,3.0671401826200118,True,58,0.497,2.43,3.07,False,17
12,20,0.5081759193741112,2.4300000981606122,3.083575670896327,True,23,0.5464345719140056,2.430000019025058,3.1556160175084655,True,12,0.5633211904372116,2.273269283034826,3.24529477971262,True,66,0.49830653601516933,2.4236241794216418,3.076478839384859,True,28,0.497,2.43,3.07,False,17
12,21,0.47148094365181614,2.4300002010788146,3.0399755190678097,True,10,0.5159901370710478,2.429999981855546,3.1118131423435273,True,10,0.5612732146827655,2.2848747824417845,3.228481860183404,True,79,0.4942141596102909,2.4436212391401915,3.053848154266827,True,8,0.497,2.43,3.07,False,17
12,22,0.48866824436227224,2.4300000181748977,3.0614434308854785,True,8,0.5299667177237565,2.4300000392751353,3.1331916563037217,True,10,0.5615591037855681,2.279287022575007,3.237130377458086,True,13,0.4961065158444965,2.4343685804531234,3.066082707749624,True,8,0.46380169728710086,2.466342210618752,3.1343398256359056,True,18
12,23,0.48184834340062743,2.430001696989207,3.0542697436939776,True,13,0.5241981968008674,2.4300000678958127,3.1258880691148585,True,10,0.5608568150020145,2.2812852973406526,3.2344385304898298,True,82,0.49536710773787435,2.438095849953523,3.062726562428954,True,38,0.497,2.43,3.07,False,17
12,24,0.5021279377518649,2.430000118061078,3.0757296490736232,True,11,0.5414074014051992,2.4299999514584214,3.147739970909741,True,11,0.5630654370907925,2.2753014894715626,3.242302645169079,True,44,0.49761779254905386,2.4269794966868843,3.072416763880874,True,10,0.497,2.43,3.07,False,17
12,25,0.506059367880196,2.4300017241179748,3.0796992644064103,True,20,0.5448187507541674,2.4299999342204357,3.1518707534414916,True,12,0.5636153566683775,2.2741651844324804,3.2436480958224263,True,44,0.49806307448293796,2.4248110138867225,3.0739527075153887,True,41,0.497,2.43,3.07,False,17
12,26,0.4677914285565578,2.4300002013820095,3.0400657475904516,True,10,0.5123578134015793,2.4300000902999455,3.111453248831541,True,10,0.5594841535407225,2.2853732173643078,3.2291246358660124,True,41,0.49379151990711234,2.4456744864001894,3.055900279487122,True,20,0.497,2.43,3.07,False,17
12,27,0.48224239123843987,2.429999677039324,3.053761055436414,True,24,0.5246339924622547,2.430000070963937,3.125440806989096,True,10,0.5612621822512193,2.2813315621711303,3.2341273732195326,True,52,0.4953877217508171,2.4378553441111106,3.0619746062607662,True,38,0.497,2.43,3.07,False,17
12,28,0.4989411434075757,2.430000072222131,3.0688265316125647,True,8,0.5391243438153527,2.4299997209421167,3.141127746307883,True,18,0.5639923096435591,2.276854296807717,3.2392840039335082,True,47,0.49725704347521815,2.428743481467558,3.067459766889443,True,7,0.497,2.43,3.07,False,17
12,29,0.5269592921444979,2.430000144098246,3.1033930597883983,True,9,0.5627090218922192,2.4299999040757454,3.1760284210714347,True,12,0.5660985223475192,2.267774546506085,3.2518978094719353,True,49,0.5004508443462568,2.413142485298404,3.0837664719546756,True,63,0.497,2.43,3.07,False,17
12,30,0.5078006603065227,2.4299993859895026,3.0812322119860154,True,19,0.5463336509061971,2.4300000300634386,3.1534410017525287,True,14,0.5639713434569266,2.273719732412125,3.2441500515674546,True,29,0.49825833603922964,2.4238466852177107,3.074392642511999,True,33,0.497,2.43,3.07,False,17
12,31,0.49053933286588625,2.430000054606105,3.061066084119478,True,8,0.5318599597645179,2.429999942917626,3.1331005270320036,True,13,0.5626265218120429,2.2791184899668653,3.236614517631271,True,13,0.4963175407149232,2.4333368089520944,3.064623922801864,True,8,0.4621779521951505,2.4640670223693677,3.1316341499754143,True,16
12,32,0.4844596357382814,2.4300001440791528,3.056002913965188,True,11,0.5265405839584685,2.4299999878325202,3.1277785472478143,True,10,0.5615126732721983,2.2806950371512316,3.2349561233582875,True,30,0.4956332715339305,2.4366507624178535,3.062993414462311,True,46,0.497,2.43,3.07,False,17
12,33,0.5020060760731104,2.429999963649025,3.0762136263539737,True,8,0.5412353710647662,2.4299999736662135,3.148172109932321,True,13,0.5628250296207226,2.275229881777325,3.242572939386138,True,13,0.49760460243748034,2.4270439317514105,3.0729721371233194,True,8,0.3875168407894224,2.3982968732907,3.091576896375108,True,25
12,34,0.4931591649045126,2.429999804715932,3.0673084098293426,True,20,0.5336177006649031,2.430000005635892,3.1389961745382333,True,15,0.5616259841654792,2.2777721155121866,3.2394578672228294,True,82,0.49660860515214816,2.4319139147231157,3.069363555788935,True,7,0.497,2.43,3.07,False,17
12,35,0.4822285975506274,2.430000372830809,3.0512049643076598,True,11,0.5249815103001311,2.4300001315109148,3.1231817333584226,True,14,0.5621683875963209,2.28169926814038,3.2327136484174375,True,74,0.49545271502929106,2.4378746362192074,3.059434769823969,True,61,0.497,2.43,3.07,False,17
12,36,0.462849165989469,2.430000108475367,3.0350659110675697,True,11,0.5082124404463446,2.429999962667695,3.1063617314012526,True,12,0.5590679910965569,2.2868071363826075,3.227197091765727,True,45,0.4932524467511384,2.4483233774146758,3.0533586731012274,True,8,0.497,2.43,3.07,False,17
12,37,0.4945740264492298,2.430000161074229,3.0670543402891295,True,19,0.5350445999714492,2.4300000085842397,3.1389565742193506,True,15,0.5624249656173584,2.2776436292889,3.2390778974354983,True,21,0.4967678132403812,2.4311354927673707,3.068277049343021,True,7,0.497,2.43,3.07,False,17
12,38,0.4858474977611672,2.430000187768003,3.0579493401324487,True,10,0.5276503785059092,2.4300000860037394,3.1297031913097535,True,10,0.5614689035052358,2.280207888000348,3.2357582968694594,True,29,0.4957866487652658,2.4358996995103133,3.064171564484614,True,27,0.497,2.43,3.07,False,17
12,39,0.4967238079923704,2.4300004167939497,3.0710093070702267,True,17,0.5366720517931963,2.4299998957378186,3.142801153408585,True,13,0.5620350518936814,2.2767120192287353,3.2407603701368863,True,27,0.4970119294173598,2.429956993501375,3.0709622850045477,True,25,0.497,2.43,3.07,False,17
12,40,0.5193764168630425,2.4300001513149083,3.0961710778217406,True,14,0.5560467430246908,2.4299999130540453,3.1685119721229134,True,12,0.5646542238592115,2.269853068810155,3.2497026388586034,True,29,0.4995717157539988,2.417365539899176,3.081723982971653,True,83,0.497,2.43,3.07,False,17
12,41,0.5197302065818685,2.430000313655306,3.0955497521212805,True,21,0.5564479908745533,2.43000004005259,3.1679652581802653,True,15,0.5650608502321224,2.2699326312832016,3.24932181675927,True,35,0.49961784511086277,2.417190085909191,3.0808920957245634,True,32,0.497,2.43,3.07,False,17
12,42,0.5064781674497557,2.430000033577017,3.079820685498082,True,19,0.545194829106859,2.4300000000367317,3.151987298254174,True,10,0.5638004247447471,2.2741087429590294,3.2436535226620573,True,88,0.49810881303896565,2.424579306260884,3.0738138564523725,True,54,0.497,2.43,3.07,False,17
12,43,0.5026624214753495,2.429999963675885,3.0757161495588137,True,8,0.5419271992300015,2.4299997899316947,3.147782115436649,True,21,0.5633368358693712,2.2752391820064823,3.242195277980042,True,14,0.4976775719338973,2.426687159363754,3.0720785721221273,True,8,0.43110995488584597,2.43326860928564,3.117428967312279,True,25
12,44,0.4875143187839714,2.4300000930841628,3.058777334680735,True,9,0.5291749001168318,2.430000077263239,3.13064550960772,True,12,0.5619841479845844,2.2798671390638146,3.235919676879154,True,93,0.49597688086798597,2.4349878680181494,3.0640580919991494,True,34,0.497,2.43,3.07,False,17
12,45,0.5132472374922743,2.4300002475942866,3.0890779921455223,True,13,0.550788908658667,2.429999988015909,3.1612450770187994,True,15,0.5639440915135518,2.271733522640707,3.2471752571707877,True,48,0.4988782693332354,2.4207999915348277,3.0787122521312686,True,30,0.497,2.43,3.07,False,17
12,46,0.5049581706599242,2.42999999839254,3.078998003219945,True,9,0.5437951974274398,2.4300000343566976,3.151042405667675,True,10,0.5633181586994602,2.2744172958630253,3.2434950410508927,True,13,0.4979378849020141,2.4254144018057917,3.0739342699193273,True,8,0.4337180517137558,2.4336150785965787,3.120563867653482,True,16
12,47,0.503071030375523,2.4299999817962017,3.0767217987998507,True,11,0.5422247782778525,2.430000082093033,3.1487744876334087,True,12,0.5631969234662435,2.2750344904873083,3.242667013338125,True,70,0.49772428049007345,2.4264588485231204,3.0728292675227626,True,10,0.497,2.43,3.07,False,17
12,48,0.4950571092391037,2.430000457888081,3.0689791283477814,True,10,0.5352993692825134,2.430000006178731,3.140790359189378,True,13,0.5618981743355517,2.2772147347703293,3.239932471560044,True,76,0.49682174560082487,2.4308717990322513,3.069918871818729,True,7,0.497,2.43,3.07,False,17
12,49,0.4923512314833995,2.430000023133976,3.066051500975453,True,13,0.5329905283352071,2.429999614030031,3.1377822091952448,True,13,0.5616853879342955,2.2780784992669916,3.2389347788481615,True,14,0.4965180747590162,2.4323563306358538,3.068576340497099,True,8,0.44207956354524625,2.448421837616599,3.1223170663296766,True,24
12,50,0.516215091496948,2.430000145917402,3.0932681707743037,True,9,0.5532429587175676,2.430000105754808,3.165433761596953,True,11,0.5640246376239086,2.2706958893990232,3.2488073782843285,True,87,0.49922283341515994,2.4191327754459158,3.080934163222243,True,35,0.497,2.43,3.07,False,17
12,51,0.51246724214574,2.4299999097373006,3.0873580265656964,True,11,0.5502199733329144,2.4300000000335866,3.1595944942140934,True,10,0.5641751608010037,2.272139051839653,3.246460025753343,True,13,0.49879037824260447,2.421246275419256,3.0775155704538517,True,8,0.467092274306782,2.4530788437411664,3.1452363553006837,True,24
12,52,0.49521290945769386,2.4300003230381932,3.0651852769778354,True,11,0.5358951856142719,2.430000005406546,3.137333442816857,True,12,0.5634326361662148,2.2778781728275646,3.2379875763364945,True,13,0.4968396751260153,2.430783918399119,3.066030055937266,True,8,0.7210949123647188,2.6087573853596573,3.3785731367175917,True,32
12,53,0.4921948966931536,2.430000048809964,3.0676750130586026,True,9,0.5326263870550686,2.4300000509144493,3.139209394550964,True,15,0.5610131957012464,2.277830537070329,3.2398224365987036,True,13,0.4964995440605336,2.4324469334432077,3.0702968287138046,True,8,0.5433680576572322,2.5152442474554983,3.195440839943975,True,19
12,54,0.5119598527255055,2.430000143862574,3.0861289175517173,True,9,0.5498561093115888,2.4299999534485073,3.1584072294607597,True,11,0.5643454967794616,2.2724053885981066,3.245912530569747,True,38,0.4987442487649179,2.4215447065610864,3.0766343370313254,True,41,0.497,2.43,3.07,False,17
12,55,0.5037767322551299,2.4299998886564373,3.07779192804543,True,11,0.5427876854808664,2.4300000536606374,3.1498238845640736,True,12,0.5631469572252135,2.274753387398014,3.243072675008763,True,47,0.49780305184176826,2.426066380149989,3.0734605135205957,True,27,0.497,2.43,3.07,False,17
12,56,0.5177316776418639,2.4300002955595907,3.0967840456879947,True,13,0.5543417113980039,2.429999898467362,3.168802647404667,True,13,0.5635756343004478,2.2699055375017836,3.2503250154792167,True,40,0.49940175854442437,2.4182561659490216,3.0834013483696827,True,22,0.497,2.43,3.07,False,17
12,57,0.5041222206659719,2.430000525882958,3.078621241398465,True,11,0.5430179935962567,2.429999965413283,3.150595343032052,True,10,0.5630378155683263,2.2745840908021147,3.2434603628097483,True,58,0.49784563693449946,2.4258752193764357,3.07407442861442,True,22,0.497,2.43,3.07,False,17
12,58,0.5143183707707668,2.4299993729246347,3.0894911926694384,True,23,0.5518010000036717,2.4299999119880042,3.1617702207823064,True,10,0.564273454999769,2.2714826592677015,3.2470939704891313,True,66,0.499011933468153,2.4202202557612926,3.078446255206172,True,39,0.497,2.43,3.07,False,17
12,59,0.5160595982298345,2.430000649524744,3.0925904992682542,True,17,0.5531789277769339,2.429999846576154,3.1648316201962334,True,15,0.5641829784155379,2.2708337873586992,3.2484883177224297,True,38,0.4991947055550285,2.419221715852517,3.080362894072853,True,52,0.497,2.43,3.07,False,17
12,60,0.4745558715648447,2.4300001197619108,3.04535614751842,True,17,0.5182596960269027,2.4300000602910496,3.11701810503945,True,14,0.5607080522579738,2.283652886454957,3.2308938835089247,True,13,0.4945440423826504,2.4420080381827622,3.0576813010628854,True,8,0.45857888600674906,2.471863507198365,3.124190971169416,True,27
12,61,0.48803321000871247,2.4300000134637334,3.0588825262775288,True,10,0.5296717092751623,2.4299999725229164,3.1308065240405143,True,12,0.5621968999326677,2.2797820421957615,3.235883094589488,True,15,0.4960378654854337,2.434704271601368,3.063868911981637,True,8,0.45679869544192087,2.4619320911255826,3.127670169848679,True,22
12,62,0.48536264895137615,2.430000072656095,3.0568702321199734,True,9,0.527317512829078,2.4299998914825873,3.128677581703934,True,10,0.5616305470697861,2.2804404114635055,3.235263902154689,True,13,0.49573957272930297,2.436162688629231,3.063361788699902,True,8,0.524666674526585,2.5077809525898886,3.1742036291752176,True,24
12,63,0.4765896724823455,2.429999780832115,3.046286718073212,True,22,0.5201347766956773,2.429999963775419,3.1181129848635583,True,15,0.5613478033422501,2.2832481496553303,3.2310775846046207,True,58,0.4947718160308904,2.440894457901867,3.0575213591645167,True,10,0.497,2.43,3.07,False,17
12,64,0.4973781333943036,2.4299999796466376,3.070307585641662,True,8,0.5373921297751352,2.4300000283724263,3.142232852736082,True,15,0.5626379646162923,2.27676700933793,3.2402986844781014,True,13,0.4970826128245206,2.429596150256955,3.0698697234600436,True,7,0.4568461016842141,2.455782483952841,3.1325359987855985,True,24
12,65,0.4844370651299837,2.429999803156186,3.0530794416894134,True,22,0.5268951339714915,2.4299999854141436,3.1251299636017356,True,15,0.5626112347538744,2.281174888635933,3.2334252359260125,True,63,0.4956415530951311,2.4366415304130635,3.060056471673987,True,19,0.497,2.43,3.07,False,17
12,66,0.49647910561311553,2.430000137229525,3.070628357227106,True,8,0.5364879387335657,2.429999995834129,3.1424453647991752,True,12,0.5620730105522881,2.2768223808160126,3.240628875548067,True,77,0.49698239609379313,2.4300901835971316,3.070725806522575,True,25,0.497,2.43,3.07,False,17
12,67,0.49067695990162924,2.430000056091789,3.0620707633045696,True,10,0.531842499630482,2.430000058017995,3.1339742566516904,True,15,0.5623222571592315,2.2789373103900914,3.237120831503551,True,37,0.49633351484018684,2.4332658912998237,3.0655547137142327,True,43,0.497,2.43,3.07,False,17
12,68,0.5131271092242873,2.4300000588349158,3.091870616542211,True,11,0.5503694495414801,2.4299999627676856,3.163779381881502,True,15,0.5629244688168579,2.2712753863602844,3.248678291810658,True,13,0.49887484122590803,2.4208333437612692,3.081539567528816,True,9,0.4045560404427518,2.4041686791493038,3.108169707836497,True,18
12,69,0.5065528895885285,2.429999963619488,3.0812897165672823,True,9,0.5451096864976294,2.4299998750925864,3.1533511708709936,True,10,0.5633076351693259,2.2738436962196236,3.244399656983022,True,14,0.4981193152703971,2.4245273636662654,3.0752226636714486,True,8,0.45466655730104,2.44806787768079,3.135270011905055,True,25
12,70,0.499010069173341,2.430000108529588,3.0725979042440437,True,8,0.5387294561996503,2.429999876415141,3.1445331297309647,True,12,0.5625814933398924,2.2761558576740755,3.241162388833566,True,48,0.4972664264770409,2.4286976045045288,3.0711799490161655,True,7,0.497,2.43,3.07,False,17
12,71,0.4893230966089721,2.43000014493144,3.0624356554495575,True,8,0.5304953027926358,2.429999914592186,3.1341905369879535,True,10,0.5615339312314722,2.279058852202362,3.2375655570195256,True,116,0.49618004667126103,2.4340128980044784,3.0667040136328576,True,26,0.497,2.43,3.07,False,17
12,72,0.5002741870835624,2.43000027242521,3.0742969742843558,True,21,0.5397569875719472,2.430000241805969,3.1462080832295816,True,27,0.5626441721992609,2.2757560672379125,3.2418794887545697,True,21,0.49740908277920465,2.4280002153789777,3.0721128846228005,True,8,0.497,2.43,3.07,False,17
12,73,0.49126943958217284,2.4300000746320185,3.0617795662952942,True,11,0.5324809394790629,2.4299999806045918,3.133824726566769,True,10,0.5627324258541836,2.278919179483212,3.2368765245902633,True,42,0.49640470773515855,2.4329419726228667,3.0649218751482743,True,64,0.497,2.43,3.07,False,17
12,74,0.513233352584439,2.429999999998193,3.0857525900176324,True,9,0.5511597427082173,2.4299999491648787,3.1582539190366155,True,12,0.5651407447157484,2.2723396761239014,3.245490221823422,True,13,0.4988714980914909,2.4208496889627127,3.0754501830648335,True,8,0.4654287208724044,2.4514973893234155,3.1419801125138695,True,15
12,75,0.5123726355705286,2.430000108569083,3.0865361973194076,True,9,0.5502075359352048,2.4300000160984503,3.1588124060989244,True,10,0.564384150638174,2.2722658422718123,3.246011513783207,True,42,0.4987856364575242,2.421312307288764,3.0767712201204582,True,26,0.497,2.43,3.07,False,17
12,76,0.4608714401956342,2.4300001902416963,3.0318303328457183,True,12,0.5067554405798899,2.4299999025958456,3.1032478926384774,True,13,0.559379889476844,2.2875501780034626,3.2257336492193627,True,83,0.4930432283445099,2.449346316869316,3.051048561028274,True,9,0.497,2.43,3.07,False,17
12,77,0.4749030871868433,2.4300002257725413,3.046829177409916,True,15,0.5183789982373771,2.430000074144887,3.1183480286840837,True,10,0.5603184030513298,2.283382031757482,3.231631178072763,True,54,0.4945788693007543,2.4418387611251156,3.0589931073544525,True,63,0.497,2.43,3.07,False,17
12,78,0.5150774432468688,2.430000023399088,3.0878703421040443,True,10,0.552721166442553,2.4300001080617966,3.1603880522897327,True,10,0.5653416789028421,2.2717729741817383,3.2462414615288298,True,13,0.49908124783694285,2.419824116226128,3.0763621619254953,True,8,-0.28495566855270854,2.8371699560141996,2.8371975944164487,False,54
12,79,0.4793132655279243,2.4300003907978494,3.048121547537372,True,11,0.5225287047372903,2.429999672497751,3.120041269876178,True,12,0.5619622742367065,2.2825987484618797,3.231605423244714,True,55,0.4950746322967479,2.4394139836454642,3.057890571258322,True,13,0.497,2.43,3.07,False,17
12,80,0.5178522594435766,2.430000236497225,3.0949174729089504,True,10,0.5546748165773071,2.429999008719838,3.16715376179724,True,20,0.5642868756112399,2.2702238601505282,3.249334197458576,True,62,0.4994171729702995,2.4182240128379053,3.081499480083057,True,47,0.497,2.43,3.07,False,17
12,81,0.4884640644211436,2.4300000181871226,3.0605980977706815,True,9,0.5298889383987615,2.429999962387699,3.1324334183344846,True,11,0.5617716277460263,2.2794498638792,3.2367174576961504,True,13,0.49608442093311106,2.4344766098929314,3.065349203268928,True,8,0.3490272151334319,2.373882217087619,3.0647036082449253,True,34
12,82,0.4904163127253259,2.429999993473355,3.061420442795334,True,9,0.531685115018088,2.429999904917465,3.1333869506988425,True,13,0.5624338252885251,2.2790754376435216,3.2368218605846306,True,14,0.49630344793223113,2.4334057861873477,3.0650511616028724,True,8,0.46476979955434283,2.465927492605972,3.133768967511808,True,16
12,83,0.49360139807555586,2.4300001726810083,3.065456131010553,True,11,0.534304209463916,2.430000083512962,3.137424300687042,True,11,0.5625166023597362,2.2780168714643025,3.238392359697086,True,68,0.4966590006289901,2.431667514389615,3.067247422058422,True,8,0.497,2.43,3.07,False,17
12,84,0.4845987776960957,2.4300001678154053,3.0546960516946235,True,32,0.5268333210973694,2.4300000558645456,3.1265905775155796,True,15,0.5620700439077992,2.280886073528626,3.23423912629199,True,19,0.4956522169128044,2.4365636132563138,3.0615953385019106,True,19,0.497,2.43,3.07,False,17
12,85,0.49511465447518627,2.429999857262867,3.0671112109066687,True,11,0.5355734499055272,2.4300000276588567,3.1390852428756384,True,12,0.5626776981378251,2.2775720183829575,3.2390182119505293,True,53,0.4968285606852202,2.4308384780593038,3.0680154534447346,True,7,0.497,2.43,3.07,False,17
12,86,0.48396773750605676,2.430000148235752,3.0526609154768587,True,12,0.5264983234759337,2.4300000333739114,3.1247120131780313,True,10,0.5625263472021983,2.281291313858517,3.2332662518130464,True,13,0.49558949149959586,2.436896486179923,3.0598973774973968,True,8,0.44592185854308103,2.4569816470944015,3.1173317941720833,True,21
12,87,0.5028070984383026,2.429999993866912,3.077218661984675,True,11,0.5418943976167446,2.4299999326045305,3.14916479969007,True,11,0.5628653178050219,2.2749646950320237,3.2429517510948473,True,103,0.4976960844351945,2.4266012846394593,3.073484473665584,True,44,0.497,2.43,3.07,False,17
12,88,0.532028110946682,2.430000054809629,3.111214569226617,True,11,0.5668908367719774,2.429999963547309,3.183827270945622,True,15,0.5661318211048673,2.265882115314252,3.254900842786863,True,14,0.501042663105401,2.4102341342432814,3.0879092277552322,True,8,0.4562810381590217,2.431895561182139,3.145664193797027,True,19
12,89,0.4799788192448666,2.429999981260181,3.051381702852144,True,9,0.5227354888477587,2.430000039751988,3.1230378492657747,True,10,0.5610547287788141,2.282001853910092,3.2332353084372008,True,13,0.4951418501890544,2.439085154965228,3.0608294921077643,True,8,0.4442650729979277,2.4583250624453656,3.117659421073139,True,36
12,90,0.47271383915777626,2.4300000906176784,3.0448588340653697,True,11,0.5165089102548657,2.4300000395385384,3.116328158149759,True,12,0.5600133366396577,2.2839789202483103,3.230927198621572,True,41,0.49433651737686113,2.443023893815612,3.058171331150242,True,42,0.497,2.43,3.07,False,17
