,,bg,bg,bg,bg,bg,bg,bg,bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success
0,36,3.4700482057036153,0.44606174733031506,0.553938252669685,2.263363500964136,2.8149314924553726,0.9147780355071575,370,True,0,0.48404437855910065,0.5159556214408993,1.8921197219096895,3.5148978896730565,0.9135856359188065,286,True,0.004087948393805219,0.11872287704004081,0.8812771229599592,0.30250354820912917,2.800695896923745,0.7047538079962034,727,True,0,0.7465171859362105,0.2534828140637895,1.8249510343489956,6.274456373222312,0.7479039867804204,246,True
0,37,4.132629624669012,0.478473867119777,0.5215261328802229,2.2848254287318337,2.7564693254826067,0.8820924433944957,306,True,0,0.5167468336553478,0.4832531663446522,1.8861669787223732,3.5967917239444853,0.8830868700554847,364,True,0.019699927262526895,0.7253666760406148,0.2746333239593852,2.2515402478083217,3.1684787219265163,0.6862544702878896,268,True,0,0.6226418176069204,0.3773581823930796,1.9266556987379246,4.348384364597099,0.6323098442364884,249,True
0,38,3.669528150470706,0.5149171217539145,0.4850828782460856,2.512091500539196,2.512385149044711,0.9073401104884937,636,True,0,0.5386554671588772,0.4613445328411227,2.0631074970995433,3.435449689548789,0.9304805855610231,280,True,0.020847135169620445,0.7737343122369489,0.22626568776305112,2.306295505868871,2.901944077101988,0.7021698140767463,333,True,0,0.6515348220505439,0.3484651779494561,2.4286334283910573,3.0748428968579233,0.5846695708985304,63,True
0,39,2.266314866268112,0.4676911703899312,0.5323088296100689,2.2741961297138733,2.9506510063795224,0.7909170549486032,311,True,0,0.5006719245414238,0.4993280754585762,2.05843244027331,3.4162890393481025,0.7901937465751316,283,True,0.002913546708520842,0.16962937960089586,0.8303706203991041,0.8026999729669975,2.868299088288989,0.660565199391155,1091,True,0,0.7906710232419323,0.20932897675806772,1.8857417151676352,6.821238959476991,0.5086853830030663,280,True
0,40,3.7264764042721676,0.481625612192216,0.5183743878077839,1.8063100553695897,3.049129488305245,1.023893677945975,337,True,0,0.5050140050597905,0.4949859949402094,1.6503350280303963,3.609773850322364,1.0298184046267154,280,True,0.00024390390318296262,0.9302131682612431,0.06978683173875688,2.015146834817085,17.09611068237381,0.9056040501103776,642,True,0,0.8881214040958167,0.11187859590418325,1.7529160139316051,397982105780.57196,0.7558350176013302,236,True
0,41,2.3413650456567763,0.4384683704469963,0.5615316295530036,2.11357070934937,3.0089175501893433,0.927614784723865,245,True,0,0.46847802022975693,0.5315219797702431,1.9471651362933615,3.409823148972073,0.9278238047337241,279,True,1.895928931405777e-06,0.909145809036263,0.09085419096373704,2.0133922236538835,10.10452932880506,0.9170059148664756,661,True,0,0.9026192338338286,0.09738076616617142,1.8095178739779034,328025690020.4817,0.9002552205765656,231,True
0,42,2.0658206647642765,0.43978708143783746,0.5602129185621625,2.2373597744087856,2.973348626831558,0.8806176684610749,296,True,0,0.4664447081990423,0.5335552918009576,2.0826970422769517,3.3333305874739843,0.8820496398537722,278,True,0.0008472331757476415,0.5603301684052981,0.43966983159470185,1.5778384452170595,3.704353485477238,0.8278763980385029,1059,True,0,0.8985690102164996,0.1014309897835004,1.852534121923728,109045679754804.42,0.8271136297248304,336,True
0,43,0.1530103499488209,0.4660231505322776,0.5339768494677223,2.2651271644514357,3.0241292266250284,0.9424678735987535,202,True,0,0.46738836215888224,0.5326116378411178,2.2630475504118253,3.031724479829122,0.9393049737155585,117,True,0.0069344410859937256,0.30900212600148946,0.6909978739985105,1.7040123472618127,2.7920879084949823,0.8100150771304806,907,True,0,0.7973942812026926,0.20260571879730738,1.9437205846340024,6.4467809325804275,0.671413988410058,279,True
0,44,3.5903976670421303,0.5006041542135263,0.4993958457864737,1.987920878837944,2.986933070803941,0.7883515075210539,343,True,0,0.53179612614631,0.46820387385369,1.7845760887705402,3.6535010780001116,0.7884622841189297,284,True,3.0074407946223403e-06,0.8853151629732086,0.11468483702679144,2.115674755500316,7.570584013245078,0.6155559477581319,705,True,0,0.8012542987015412,0.1987457012984588,1.7828742620924793,9.505437733104579,0.6182417143270145,279,True
0,45,1.691915849609264,0.4691661840691828,0.5308338159308172,2.1111661797413794,3.0510047912363056,0.8603951273988044,393,True,0,0.4968065592880908,0.5031934407119092,1.9687417526446782,3.3831769895512407,0.8562134206516736,279,True,0.013692447925916618,0.10065080257892012,0.8993491974210799,0.11656557451213412,2.558900392131947,0.6870414191924031,1363,True,0,0.8173097228722372,0.18269027712776276,1.7794134538183584,9.905873031289788,0.6565138410696042,249,True
0,46,0.1736089932128353,0.4115606894124084,0.5884393105875917,2.1149872396674505,3.0241649592287034,0.967732114623698,155,True,0,0.4119692321009632,0.5880307678990367,2.116016331251487,3.02857262318558,0.9637539164133923,153,True,1.2860601472652888e-11,0.9656896265656214,0.034310373434378594,2.0344471363905083,861949455917102.5,1.1878817252756912,522,True,0,0.8710196122519109,0.12898038774808906,1.5421777636217917,1.1149880064592392e+16,1.0062814511287308,258,True
0,47,2.437323517749562,0.4846605675975228,0.5153394324024771,2.0204704443847374,3.0167726075744223,0.8561948961704671,394,True,0,0.5103380214843402,0.48966197851565985,1.8802721360063357,3.4514587061393796,0.8555289717935602,284,True,3.9405929586067145e-07,0.31006525987593636,0.6899347401240636,1.2032445959960292,3.0919623567222363,0.7006656005482143,605,True,0,0.8407985416260875,0.15920145837391253,1.8493252353860026,11.179077879051567,0.5775425923776539,248,True
0,48,3.2156193917724165,0.4845639786527191,0.515436021347281,1.9877193836417617,3.003757485268176,0.8065901934769958,244,True,0,0.5154065904401353,0.48459340955986474,1.8347652761739917,3.5782391168084526,0.8101184059862879,284,True,2.561095604480812e-06,0.3454974649674236,0.6545025350325764,1.2201791034798113,3.2204036170904073,0.6479610930442474,1266,True,0,0.9382044630809676,0.06179553691903239,2.1100899700552196,19417655075.091534,0.6847680318685702,191,True
0,49,2.2653389924708818,0.49552636539142686,0.5044736346085731,2.0213028714766224,3.082872156171483,0.7890644584782015,337,True,0,0.5295156331523925,0.47048436684760747,1.8607907525544434,3.5526344314728258,0.7812458185825933,322,True,0.004526803706809357,0.2567226789137229,0.7432773210862771,1.2918837844137512,2.9499094217637567,0.6129911154514659,1086,True,0,0.7628805274852772,0.23711947251472276,1.7685385396258493,7.357043555594901,0.565743907271146,276,True
0,50,2.5472503877006005,0.42704713855349125,0.5729528614465088,2.0753863175619145,3.0119999118208245,0.9962994393762307,247,True,0,0.461466370700331,0.5385336292996691,1.8626739648704373,3.4773161453325256,0.9907382963820517,284,True,5.22255825252671e-08,0.943535719752606,0.05646428024739403,2.019771960911554,34.4565747003101,1.0548592935406425,599,True,0,0.861860222434651,0.138139777565349,1.571310344115047,134650738814.65344,0.938974744077742,228,True
0,51,1.9809971964291386,0.4680922398589752,0.5319077601410248,2.1645255061632285,3.0136175095888307,0.9161242841929277,347,True,0,0.49305785600306057,0.5069421439969395,2.0516405475082817,3.347973766724203,0.9165956672293285,279,True,0.014496606951655222,0.09795927634496104,0.902040723655039,0.03723119410613718,2.5713090841204176,0.6985020188569568,1514,True,0,0.8204306334497404,0.17956936655025957,1.8792908701906899,8.526783671822633,0.7484843158319896,275,True
0,52,3.7441504706321442,0.48567866013054706,0.5143213398694529,1.9461553571507784,3.006014493285093,0.8944180904886189,341,True,0,0.5152123622548417,0.4847876377451583,1.7489995105524745,3.6327767460383935,0.894520737096632,283,True,0.00022713484643999138,0.6871854669785284,0.31281453302147155,1.731634444863043,4.434904220174087,0.7176031690218166,1228,True,0,0.9048444052545199,0.09515559474548008,1.8885670148409623,25963540672784.25,0.7085109034812412,360,True
0,53,3.3453555258129137,0.4366324405079204,0.5633675594920796,2.5227232341748302,2.5426144257719603,1.018975871646517,658,True,0,0.46843580471050517,0.5315641952894948,2.0460617946071764,3.2941560869508475,1.027060164214321,284,True,2.199383815071343e-07,0.8844934640672535,0.11550653593274651,1.9971129672665877,8.15378569888681,0.9202561742787443,724,True,0,0.8821117243569894,0.11788827564301063,1.7950392306955343,108180549608.2219,0.8815682540432703,231,True
0,54,3.9576064094888155,0.46515723507750967,0.5348427649224903,2.313907323453437,2.817409257921417,0.9295239892950062,302,True,0,0.5523423487062552,0.4476576512937449,1.9204395214331917,3.798785878556208,0.9160975692247991,330,True,0.00033633844245550826,0.563618374657004,0.43638162534299596,1.8385288707710736,3.8387642389114474,0.709857890664349,710,True,0,0.613018904724671,0.386981095275329,1.6078216982659685,5.265393909187019,0.6052160478216106,248,True
0,55,1.9014571187866118,0.4982820549610522,0.5017179450389478,2.383864179325393,2.8399087213378524,0.9159154012703582,544,True,0,0.48097332429811546,0.5190266757018847,2.3168334952480647,3.0572170688271054,0.9167154734292594,118,True,1.715415858161151e-05,0.7483406999565827,0.2516593000434173,2.1653708949642394,4.057819129578592,0.7029725346211483,719,True,0,0.7277403615871614,0.2722596384128386,2.134548246235731,4.137897393831888,0.6841602836743803,233,True
0,56,3.868920705474726,0.5720033914307847,0.42799660856921523,2.4454635181248814,2.434396889638393,1.0643520331638676,765,True,0,0.49036939929702217,0.5096306007029779,1.886910409674328,3.308570524153362,1.0732916674865334,286,True,0.000337199069255556,0.9501763337594096,0.049823666240590425,2.128913260919855,17.50221518958894,0.9407562583688241,576,True,0,0.9108197196179604,0.08918028038203962,1.8889702719533825,110172764548.16881,0.7316693401573169,217,True
0,57,0.39426982206425953,0.4750134077484309,0.5249865922515691,2.3044283173511144,3.046778490950957,1.1390469557380778,277,True,0,0.47446124556377234,0.5255387544362277,2.3234696456119575,3.0628441465528997,1.1355296462211257,117,True,6.862839296850609e-07,0.3824395561854792,0.6175604438145208,1.6723815735390417,3.183505259286102,0.9031565765004529,660,True,0,0.6866046200117499,0.31339537998825007,1.7875189977942738,5.348640726779689,0.7921401854139934,248,True
0,58,0.11729008837058674,0.3838212977477383,0.6161787022522617,2.294534742287653,3.045468615871857,1.1071290018856454,206,True,0,0.38515153202885144,0.6148484679711486,2.292400603035605,3.048817383029853,1.1026377111056858,119,True,1.0954792628581345e-11,0.9616077623761423,0.03839223762385768,2.0345390546907534,415663162570064.44,1.4154022847553707,517,True,0,0.876804230573744,0.12319576942625599,1.5919347893165856,268191632878.21848,1.5145977731888678,218,True
