,,bg,bg,bg,bg,bg,bg,bg,bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,no_bg,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale,no_bg_rescale
,,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success,c,A1,A2,tau1,tau2,red_chi2,nfev,success
0,20,3.1917378206195037,0.4211385923374491,0.5788614076625509,2.475839312509541,2.5849634578682195,1.1137369668113393,634,True,0,0.45381178151378493,0.5461882184862151,2.0105264400144134,3.263195167708192,1.1230036074048746,283,True,2.013232085484873e-07,0.952805188315103,0.04719481168489703,2.0835668499719127,30.237204389473902,1.082896678530078,539,True,0,0.9030342858635649,0.09696571413643507,1.7993394005958812,581150693843.9512,1.2035397740626914,239,True
0,21,2.4213143752685005,0.5407851808162359,0.45921481918376417,2.528005251237538,2.5308636150420756,1.0611527353807206,602,True,0,0.5130533104134207,0.4869466895865792,2.258810456693764,3.0562701954527185,1.0657445108401973,118,True,0.013415773987548008,0.7220386180359151,0.27796138196408493,2.3888898333661204,2.858360597878145,0.8164890629389444,331,True,0,0.6391854774295365,0.36081452257046354,2.4313163977368943,3.067050293386277,0.8190175868388445,63,True
0,22,2.059883201352947,0.49167624948130917,0.5083237505186909,2.6051026363737186,2.624909956977466,0.8999801937316163,555,True,0,0.48237360628607645,0.5176263937139235,2.3506055918644977,3.059451724650258,0.9054909559841947,117,True,0.013245205730791687,0.7574529597530899,0.2425470402469101,2.317408358381797,3.0855099130696395,0.7306530078811431,340,True,0,0.6847756761098731,0.3152243238901269,2.4294353379387754,3.0730945528705895,0.5831892494202852,62,True
0,23,0.9756151937042903,0.46770819833904625,0.5322918016609538,2.501958845568739,2.9711787342047398,0.6995613792151768,347,True,0,0.47378141780016836,0.5262185821998316,2.469491052590008,3.094106647965937,0.6981500162055065,116,True,2.619491720867728e-06,0.5312423377792195,0.4687576622207805,2.08002004727154,3.4406656985010224,0.5504601949960433,585,True,0,0.5956796705250433,0.40432032947495666,1.9508790034352228,4.140738656151737,0.5208152254466306,268,True
0,24,2.082659886681502,0.48289274930654974,0.5171072506934503,2.515367274351689,2.550116345393499,0.7168136201143882,549,True,0,0.49840257452911024,0.5015974254708897,2.2158326498116425,3.045446951770712,0.719928954317747,154,True,0.012492577071696154,0.8566336491946016,0.1433663508053984,2.3529256361523916,3.0900997192067825,0.5758982616372758,263,True,0,0.7466307144543924,0.25336928554560756,2.1649676553571777,4.1147642641079365,0.5249328027976544,230,True
0,25,1.6167483830756835,0.434364683802316,0.565635316197684,2.39325637631884,2.931574257133411,0.8939958917048272,322,True,0,0.44348130054721535,0.5565186994527846,2.4279724323277234,3.072677502274206,0.8967438924132644,81,True,0.009469077216087918,0.10428153653554073,0.8957184634644593,0.038505315367781456,2.679479646981308,0.6895491622848025,1265,True,0,0.7248401434271163,0.27515985657288367,1.7426072888132271,6.409198734666633,0.7316323248716543,244,True
0,26,1.2172905102268685,0.44896705030062845,0.5510329496993717,2.28264955229121,2.9873439293895077,0.9797633376698749,357,True,0,0.442720203332914,0.5572797966670859,2.315542375484554,3.0636884581176282,0.9782849832655666,118,True,0.011531793944778546,0.5929938655133633,0.4070061344866367,1.840366637920916,3.2392222602298526,0.8929671504863038,665,True,0,0.8118987044522621,0.1881012955477379,1.7402635638678912,11.277379128148905,0.862074982331323,248,True
0,27,1.4142383552188647,0.47543989565456257,0.5245601043454375,2.2945372295053277,2.992248182487939,0.9840827046414229,316,True,0,0.46753555508089606,0.5324644449191039,2.359097804328941,3.073773546014948,0.9845489987268161,116,True,1.5034533034752329e-05,0.29928555256162115,0.7007144474383789,1.4392410612748585,3.1079540175410347,0.7698780344360683,706,True,0,0.6938760460267832,0.3061239539732168,1.7874429761960702,5.622138356431589,0.7817373295366876,248,True
0,28,2.7004525645844755,0.4535254287213729,0.5464745712786271,2.21094423073754,2.9587146271134834,0.9324411951751,294,True,0,0.4928727962339019,0.507127203766098,1.9681102466151268,3.4995610722670305,0.9274321782996376,286,True,0.0216146227620837,0.11841446574018022,0.8815855342598198,0.03710154317415992,2.5243540314257373,0.728129807592646,1383,True,0,0.8172729134506069,0.18272708654939307,1.7462173072339655,11.20660752533609,0.6172871716985594,245,True
0,29,3.3547219241014234,0.4812490994302126,0.5187509005697875,2.0990704449112063,2.9626397922630487,0.7747004943318925,345,True,0,0.48227819343252143,0.5177218065674786,1.7273345975541092,3.5589314817706947,0.7598432155799392,287,True,0.0074358457060563765,0.16505099909713628,0.8349490009028637,0.5012834280326364,2.7904021602089446,0.592008511263602,886,True,0,0.8229520695826851,0.17704793041731492,1.7652678580083543,11.131669557562383,0.5533467427427972,244,True
0,30,2.8081908300677703,0.4364528377236226,0.5635471622763774,2.314295328295308,2.853856604144873,0.901401650391993,356,True,0,0.4654695497884347,0.5345304502115652,2.0439211526384193,3.3711774813048896,0.9052542262286437,160,True,0.015010264746072144,0.09761517965057331,0.9023848203494267,0.01620766798754536,2.607463764803239,0.6917878755597677,1103,True,0,0.7274756087281273,0.27252439127187267,1.7000520904279641,6.806296720322229,0.7422046204796674,278,True
0,31,1.4996872846193972,0.4486363761397047,0.5513636238602952,2.3345984825348194,2.978565629409998,0.8350160146978526,294,True,0,0.4464003117688838,0.5535996882311162,2.390067430555681,3.079439335375185,0.8365746278647125,117,True,3.27776569273297e-05,0.5986223255850323,0.40137767441496774,1.79326439651024,3.822890680859879,0.7124453198875319,973,True,0,0.7541619764224499,0.24583802357755014,1.767054464607852,6.922881964357641,0.7189646766198826,278,True
0,32,1.9168333472673296,0.49046976898287215,0.5095302310171278,2.2670428548791137,2.961479305327765,0.7756397820372027,297,True,0,0.47992761964081865,0.5200723803591812,2.3485714760407532,3.079954394341362,0.7810372999489791,117,True,3.5605467916255407e-06,0.7141564433675074,0.2858435566324926,2.1140483384961626,4.090281342673019,0.588771867704591,715,True,0,0.7132906374107952,0.28670936258920476,2.022699837929081,4.688164993235554,0.5759556572713624,246,True
0,33,0.3073961806886458,0.486402739777167,0.513597260222833,2.69558655829046,2.7946951855034405,0.9916742768858277,503,True,0,0.4949424104600638,0.5050575895399362,2.7490127429616797,2.7633845579819223,0.9877176629436336,200,True,0.0034001231967712986,0.2761558565366333,0.7238441434633667,2.6391972673251867,2.7714595283597605,0.7640919705798299,324,True,0,0.36006063302019764,0.6399393669798024,2.4363491054981004,3.066346439887705,0.6203019363601445,70,True
0,34,0.1034835172660602,0.4536845168925803,0.5463154831074196,2.3539702136069884,3.048887873717577,0.995181323967844,230,True,0,0.45489312032657836,0.5451068796734216,2.3512361311719507,3.0521078148020804,0.9918534652977926,117,True,8.011092730986213e-05,0.09547517939882022,0.9045248206011798,0.006943121740975444,2.743542977108273,0.7733844622999771,1070,True,0,0.7488995704222474,0.2511004295777526,1.7854119864084175,6.625396651100983,0.807487810348499,279,True
