,,A1,tau1,tau2
4,65,0.49312064322784316,2.4968779934015317,3.0334340268558058
4,66,0.48984421348824,2.5830125649698714,2.965091484693933
4,67,0.5002668182219422,2.353842768207796,3.1258565529429267
4,68,0.49575170528999485,2.4504148394933685,3.0596301397566
4,69,0.4941574841752177,2.478287004676362,3.044112388011956
4,70,0.5009898763567873,2.372251633159644,3.093666603945049
4,71,0.4981884001427873,2.414834810338774,3.0744777157641625
4,72,0.5020618722107747,2.3280402712456856,3.1362783780596355
4,73,0.49726305932614967,2.3558121206616778,3.16047713667873
4,74,0.4996744142386953,2.3948666866000514,3.0813464157816246
4,75,0.5044872930270607,2.2662016682586223,3.1844399409993174
4,76,0.4955355176866255,2.462717221714647,3.0467583398267863
4,77,0.4939658422377942,2.538418816452922,2.9705109222386725
4,78,0.49845768074428026,2.4261239700634283,3.056888690233984
4,79,0.4979679473744022,2.3820646100970966,3.1186022629188397
4,80,0.495682308792733,2.4758003421404853,3.028415863298839
4,81,0.4939291012845532,2.4750086529938664,3.0510754588149314
4,82,0.49743474153503436,2.4050216138160287,3.096186372894982
4,83,0.4942048437245059,2.525734732623671,2.9835830342207412
4,84,0.49467417913815587,2.5177402072982242,2.9878846178120138
4,85,0.4997989405788072,2.3614304132612585,3.1220506771109333
4,86,0.48780592910813136,2.62272380270049,2.940102141213078
4,87,0.49460238946087176,2.4733004444108464,3.044915869611453
4,88,0.5044416564068228,2.2789118523699012,3.1689456520164665
4,89,0.4941077586657957,2.4950451611398448,3.023554662435549
4,90,0.49773446594070087,2.396126314748948,3.1037215529930022
4,91,0.49316136285698386,2.5047426550305385,3.0229951219507654
4,92,0.4975218567601604,2.421409872184478,3.074405374301512
4,93,0.2752970457374206,2.7802739479900365,2.7796761963368057
4,94,0.5007008906280085,2.3484853652027198,3.12726241726976
4,95,0.49902856112205923,2.389020682298896,3.096711250909206
4,96,0.49923520347940875,2.3670387722276423,3.121929759706356
4,97,0.4992005140839243,2.3579318415114843,3.1338637765409
4,98,0.4981279224599228,2.375629370500026,3.1247561523871275
4,99,0.4971405327759927,2.433808875869497,3.063451849703983
5,0,0.4973371684155062,2.449184941954143,3.0415968834222973
5,1,0.5023721597732266,2.3299542129490014,3.130027420709035
5,2,0.49725971440279954,2.423682011410735,3.0747738307553267
5,3,0.4954558871931712,2.455185338648441,3.057257294010235
5,4,0.49685815657888316,2.4127358409580832,3.0935636296995472
5,5,0.49359196998995686,2.5259118641171185,2.990930722324943
5,6,0.4978371572902612,2.444868866369749,3.0408729623876067
5,7,0.49214068274077166,2.560657858328384,2.964962957954625
5,8,0.48922717511230845,2.6575220442370453,2.8785809262889264
5,9,0.49255814637958334,2.5676101582584643,2.9510223688923003
5,10,0.4987494316805392,2.381277704119098,3.10994190092919
5,11,0.4936924592075884,2.4848936558721557,3.0415106680181045
5,12,0.5047286469854688,2.2787224404277278,3.1656397895745005
5,13,0.49963330646274084,2.3568783852777475,3.1298478491829673
5,14,0.4975089138855762,2.4217443650884687,3.0741429554782687
5,15,0.49314209720572166,2.542050183114989,2.976099747005767
5,16,0.49619113805485815,2.4509091551834605,3.053576804057442
5,17,0.5001793669137724,2.377941339660839,3.0964914051664647
5,18,0.49553490723235444,2.4542099823182455,3.057513989723068
5,19,0.49865844810781335,2.373396735286342,3.1210226677387904
5,20,0.4930102752681722,2.5447195965466016,2.974354872214368
5,21,0.492281237618515,2.5777801181146938,2.9415947516510466
5,22,0.49413996467618154,2.4986083868877285,3.0186552788290917
5,23,0.49825983946526897,2.399493959780735,3.092976564712397
5,24,0.497319796900809,2.4081734366795233,3.0936245381533967
5,25,0.49684987512707696,2.478455159679988,3.0106378026031577
5,26,0.4947693034537523,2.4730054555871956,3.043226798169123
5,27,0.4980623443250434,2.409650102559647,3.0825856141315273
5,28,0.49605437603262365,2.4995549449153494,2.993808753366266
5,29,0.4920446601777049,2.5781210338229723,2.9440870119618334
5,30,0.4988972779117847,2.418846097239673,3.0606525760394856
5,31,0.4935574926324463,2.5132688397367646,3.007329651351522
5,32,0.49701741037171354,2.453644809526328,3.0399092100662912
5,33,0.4935808202020365,2.5339411062734327,2.980925143498954
5,34,0.49776078301972376,2.3720285212274272,3.133847118708117
5,35,0.49689395821874854,2.4057854476253775,3.101902260237388
5,36,0.4981353129200543,2.398708431169048,3.095514193514039
5,37,0.4987733336816357,2.402225968317535,3.0831813757262734
5,38,0.4942166372158319,2.501556508892958,3.013983384661311
5,39,0.4954377445274765,2.500728393434577,2.999943940899947
5,40,0.4950165914651025,2.431344254587223,3.092805184818838
5,41,0.4957647378705277,2.449956114303824,3.060048604785439
5,42,0.49580545559818634,2.460862430416894,3.0457669849071767
5,43,0.4960427248999726,2.4573765879363436,3.0472397752130194
5,44,0.5006049472046077,2.319840811035359,3.1646364863461893
5,45,0.49544138509249414,2.4591003238846714,3.0524909050130633
5,46,0.4983859183963661,2.426505811863956,3.0572928873789276
5,47,0.496081442177368,2.4602284866749162,3.04315806337216
5,48,0.5000201324197925,2.3636124794483755,3.1165613906824996
5,49,0.4972726465660661,2.454034532840195,3.0362672601162575
5,50,0.49573976849218593,2.4658138311069404,3.0403231887281605
5,51,0.4951182897181085,2.4647698693649867,3.049319841579795
5,52,0.49354975459206163,2.4982871533974356,3.0263526616940193
5,53,0.4995988305198355,2.3520199975592204,3.1364119074106576
5,54,0.495462026743393,2.4580123987842035,3.053610301232046
5,55,0.49816345829707825,2.423319914832659,3.064065963328045
5,56,0.49532945216503416,2.4816525696342357,3.025399186526387
5,57,0.49219028504932666,2.770661738610377,2.7706446462865593
5,58,0.5019954025708085,2.31435834836785,3.1543850282488566
5,59,0.4981226149719357,2.4165938205071864,3.0730682812185175
5,60,0.4921603121678484,2.5466878958199044,2.9823698921982227
5,61,0.49238161416239756,2.5477091147102655,2.9783456561529476
5,62,0.5019405633390183,2.278913973099127,3.1998442303997603
5,63,0.5006692202344583,2.366355204979099,3.105077338740958
5,64,0.4953356698102451,2.477981489884048,3.0299429167845227
5,65,0.498685125869192,2.390298719316823,3.0993392524215206
5,66,0.4978476489579966,2.4060014481191185,3.0898474238350806
5,67,0.487608773840837,2.7432484790921525,2.790320641269604
5,68,0.4975973970506366,2.4116436825411913,3.085810654710169
5,69,0.5023551091366029,2.333768099046964,3.125419236947179
5,70,0.4986704757104871,2.371727071249309,3.1229837477782647
5,71,0.49977652175560544,2.340774730596413,3.14842374403103
5,72,0.49916612241538355,2.367928131781641,3.121659689319786
5,73,0.4933022986642505,2.506703875716354,3.018776362261456
5,74,0.49594996729989194,2.417034575492762,3.0993526020404834
5,75,0.4942609201610573,2.480472847424267,3.0400729898827055
5,76,0.49819926003349896,2.417004773715396,3.071602120831325
5,77,0.4970017543093236,2.412514004481421,3.092069710509748
5,78,0.49731252809649407,2.4269091992652485,3.0700440578395316
5,79,0.49911310884431265,2.383708078422627,3.10237851602289
5,80,0.49271899138479536,2.5369066122842168,2.9878250364817744
5,81,0.4928061087872111,2.5504042428288254,2.9696963301451125
5,82,0.4918882395048513,2.555079055027586,2.975130021097469
5,83,0.4941350475791464,2.4842323300108298,3.0368783333637306
5,84,0.5002578724075947,2.3695559608803825,3.1061153709201808
5,85,0.49914241926412534,2.391215781519112,3.0925313238137853
5,86,0.49953916961109157,2.3691457139101852,3.115512716715362
5,87,0.49610554825602204,2.4461136323480126,3.060692754737715
5,88,0.4979678893875833,2.42383161570782,3.0658356446049404
5,89,0.49340098369767454,2.5168860563996875,3.004693144737574
5,90,0.49393541266394747,2.52853596709185,2.9833727762308815
5,91,0.4983094227011073,2.3740884681239955,3.124460646411288
5,92,0.4984487879081541,2.3976307852354637,3.092996006654593
5,93,0.4947200672821839,2.5081839156657217,2.9993911674214293
5,94,0.4941398068422818,2.5007639242207818,3.0159339206558466
5,95,0.4962948646868835,2.4359945427732077,3.0711380341318697
5,96,0.4952976537372679,2.47917304369248,3.028907361121785
5,97,0.4996457536661748,2.420977136324321,3.0487134222964976
5,98,0.49604302351842205,2.438692673882307,3.0708405271064785
5,99,0.4927815387404841,2.5471065449424115,2.9741661811745246
6,0,0.4985790687717495,2.4073552455111207,3.079101171053782
6,1,0.4979534919556204,2.4013981710361425,3.094355172648205
6,2,0.49695212698568114,2.4233249976275197,3.0790244116631005
6,3,0.498841232827259,2.403207140917219,3.0811021995443864
6,4,0.4984942572493614,2.3928065814020165,3.0985290087030135
6,5,0.495108709115619,2.4788533053447037,3.0316450795248313
6,6,0.4973934010624966,2.4344587997153098,3.0595113598058195
6,7,0.49746530479780204,2.4154071752355875,3.0826876793502658
6,8,0.4957341164335543,2.4329416568143496,3.0819223327010694
6,9,0.49429774014439,2.494502215398907,3.02189335396176
6,10,0.4974275280490451,2.452493883945281,3.0363000857976674
6,11,0.4980179308932864,2.412432427897532,3.07961864182058
6,12,0.4924934186480582,2.549314843864987,2.9749353809181174
6,13,0.49467777767102106,2.4789976028247827,3.036786366078353
6,14,0.49729019468426006,2.408693286939096,3.09333330204359
6,15,0.5017253280228621,2.3030171297942963,3.172048959449634
6,16,0.49469452985561135,2.479299623282481,3.036197940618641
6,17,0.4970387139574355,2.428023281358591,3.0720188535773167
6,18,0.4969502874996159,2.44280585722837,3.054435235852876
6,19,0.4978771538700395,2.419008806286377,3.073049343506826
6,20,0.49288831057990895,2.543308981718742,2.9776445913773153
6,21,0.4971763516947664,2.4452006945193663,3.0486170407932263
6,22,0.49481475858160534,2.466157878425972,3.0513157293066406
6,23,0.49608513923054054,2.4448323778563275,3.0625631088302474
6,24,0.49677291885879854,2.440330247716466,3.0597541446018597
6,25,0.49680204462884414,2.4458359104939866,3.0524388788596535
6,26,0.49559268920123034,2.4581733712668594,3.051792572836501
6,27,0.4955721372789504,2.4481250956402936,3.0647412109186982
6,28,0.4976120524660957,2.4064916548824167,3.092138335032219
6,29,0.493209793330355,2.5081061734747045,3.018146787517144
6,30,0.49747511117195026,2.402194045001392,3.0992597094146856
6,31,0.49922434057372483,2.3902037102876807,3.0927977311249446
6,32,0.49577990610597283,2.483828921420332,3.017067197805623
6,33,0.49732645024716465,2.43424223148304,3.060607684963486
6,34,0.4976033163799024,2.449562923237535,3.037831044150755
6,35,0.49920388529418785,2.3643642934328803,3.1256931806849217
6,36,0.4908397969542136,2.579694650341518,2.956983362915301
6,37,0.49885012770554843,2.3920550421575997,3.0950819638324507
6,38,0.496319541409545,2.4602347258892823,3.0402085658004605
6,39,0.4965015256826888,2.44844725170122,3.052852566674563
6,40,0.49453040190454006,2.5004889414280256,3.011455552691169
6,41,0.49536606252219484,2.4622009649414442,3.0495038484272783
6,42,0.4952401693293088,2.5144977755623867,2.984987951941453
6,43,0.49660673583711407,2.4207475133375755,3.08660518431373
6,44,0.49378081382812117,2.5281994155187535,2.9857076853041193
6,45,0.49257356340193376,2.529838123261431,2.9985518159053606
6,46,0.4956675677156745,2.467145303307161,3.0395326099598603
6,47,0.5002735886270222,2.3515498238904495,3.1286696742589815
6,48,0.4986857308876684,2.400058565847145,3.087001558443384
6,49,0.49526150664825397,2.4935754151187526,3.011158056985756
6,50,0.49936739563936944,2.368791834010553,3.11808168737704
6,51,0.49543940700225736,2.4584197015667195,3.053374846377076
6,52,0.4976756422502978,2.3861621772998083,3.1170364950984952
6,53,0.49793163979156085,2.382917835241043,3.117972404918089
6,54,0.49735179920817835,2.415676091061724,3.0837503368705543
6,55,0.497175638366817,2.427983904970363,3.070377133448869
6,56,0.4949642284320731,2.515432171963065,2.9872172328868203
6,57,0.4953368922870092,2.445082365685191,3.0714915634950843
6,58,0.49922985367712025,2.4093667722072816,3.068519558099362
6,59,0.4937430717464003,2.514168336147029,3.0039000220864143
6,60,0.4930391732309014,2.5272429978339863,2.996078225843658
6,61,0.49874499816598117,2.4252451088506337,3.0544492832060577
6,62,0.4976983125244365,2.425274524453204,3.067342868404242
6,63,0.4990103179018693,2.3987216020301694,3.084680462967238
6,64,0.4976303302677014,2.4051899943732966,3.093556949132722
6,65,0.49890135370126965,2.396924349804879,3.088297337543683
6,66,0.49582356662940014,2.445483393320844,3.0649724337992175
6,67,0.49788025502543787,2.3894637880423004,3.11033971911791
6,68,0.4975594474322581,2.44880167769858,3.039335002494769
6,69,0.4974832756481229,2.423201552729917,3.0726666764755284
6,70,0.4936507248891957,2.5097842027245107,3.010579892652018
6,71,0.4941526427654691,2.478599344376383,3.04377733377751
6,72,0.4985860723560881,2.370808979062856,3.1251856717743394
6,73,0.4958899726883992,2.4746622000352425,3.027287660162875
6,74,0.498042995116146,2.4207164145885467,3.0688431262569567
6,75,0.49864172311573773,2.414414719899154,3.0694077898693504
6,76,0.4963692199825922,2.4341618729118664,3.072534776742736
6,77,0.4977446918927893,2.426698413400634,3.0649711463011293
6,78,0.4998794841859781,2.3553851769666387,3.128692911205224
6,79,0.4970836351959889,2.4482129965235493,3.045956784222267
6,80,0.4969500294684655,2.408074195948832,3.0983177539608646
6,81,0.4977917085973489,2.428556420333039,3.062042845330617
6,82,0.4986288861917138,2.4196932621291114,3.062809422127779
6,83,0.4979253342205437,2.389615554320189,3.1095920936558428
6,84,0.4993547157739514,2.3775349514101847,3.1071922454681533
6,85,0.4980111939584862,2.4102894658627667,3.0824092134607457
6,86,0.49926157768692236,2.395481198387274,3.085670071961283
6,87,0.49780313711869684,2.415203641360617,3.0787710589702795
6,88,0.4977527935307812,2.427202697913764,3.064233797884845
6,89,0.500249020193922,2.346973345337161,3.1347549345928654
6,90,0.4981206439744464,2.436876486443349,3.047467638071287
6,91,0.4969557320967314,2.450677895112961,3.0444228988860162
6,92,0.4988186820658474,2.414752462059781,3.0667949445053737
6,93,0.49680031228798355,2.428001954589955,3.0749951478016193
6,94,0.4984677776013936,2.3907598847620446,3.1014420129117117
6,95,0.4969775606447366,2.449051386741916,3.046207901900515
6,96,0.4977586235192023,2.3951137224746284,3.104700822958586
6,97,0.49916022579438474,2.394244969554146,3.088484452219962
6,98,0.4979566081185569,2.423175420800248,3.066803852297575
6,99,0.5000122549407328,2.3316318475627384,3.1570620397824003
7,0,0.4978211026197133,2.4218511553516326,3.0701511750417443
7,1,0.4950146707846214,2.480022520931346,3.031329725790858
7,2,0.49902391052055545,2.407679365389647,3.0731956947510346
7,3,0.49527518727149306,2.4630180502870775,3.049594365643819
7,4,0.4970416743940509,2.4340519891033314,3.064365969380782
7,5,0.4990197983970025,2.393000550325472,3.091791326381467
7,6,0.4953378227099859,2.450837333059185,3.064209321659373
7,7,0.4974570646523993,2.4335154598817663,3.05991122912196
7,8,0.4949719719169833,2.4902555708492535,3.0189291316629854
7,9,0.4963259434467436,2.4484026446663147,3.055077971171798
7,10,0.49616730591243824,2.4550208408729004,3.0486765146530077
7,11,0.4957835045914941,2.4572057255085658,3.0506577642215262
7,12,0.4979385931221394,2.4163753457254593,3.0756175670632375
7,13,0.49752717648762806,2.428031063466956,3.0659747460056406
7,14,0.49869786854552667,2.3874781668105687,3.102745339100437
7,15,0.499433342021318,2.378886331491693,3.1045139797598575
7,16,0.49674255198587336,2.4213408815705053,3.084120365216598
7,17,0.4982798005149356,2.417079592070212,3.07051243046257
7,18,0.49693968881011014,2.4269277309799744,3.0746264730145563
7,19,0.49500388674556456,2.466049220351714,3.0491164210855315
7,20,0.49559683615369876,2.4517869233951965,3.059809654792152
7,21,0.49721581939834436,2.41568957894428,3.0854132525414646
7,22,0.4947674218303111,2.4716591839520397,3.0449502352735265
7,23,0.49619959496027327,2.457037773404449,3.0457297575940165
7,24,0.4983003639288197,2.399788261132825,3.092103883792407
7,25,0.4962038136952047,2.438422743943146,3.069195151414925
7,26,0.4974616209511131,2.3997634645331583,3.102497249641659
7,27,0.4953945364258631,2.4497195440513275,3.064920996765888
7,28,0.4972407158474117,2.424088785469726,3.074494306640223
7,29,0.4957794518006104,2.4696241555653202,3.035018748928754
7,30,0.4981457625503375,2.4045652542534057,3.087978759532991
7,31,0.49775155707149554,2.406410275664195,3.090517960225091
7,32,0.495577986373107,2.4606901856044687,3.048794582085394
7,33,0.49723668796258785,2.427098156474051,3.070742156606272
7,34,0.49594617020599013,2.452867665675446,3.0541287194010356
7,35,0.4977575133545663,2.4137605832773255,3.0811580523012303
7,36,0.4961451162171237,2.435582769782172,3.0735083038511375
7,37,0.4964993798145447,2.4397095904778143,3.0639179210246965
7,38,0.4963058469413562,2.4575714518134193,3.0437426304988477
7,39,0.49594994941307197,2.466768575880334,3.0365199725822185
7,40,0.49434076472150534,2.4977073435958475,3.017312667015574
7,41,0.49627499869734104,2.461063604789404,3.0397117185298237
7,42,0.4990731057699091,2.374643045122274,3.114325291557747
7,43,0.49499092719449167,2.476339532436907,3.0362763654524216
7,44,0.4973090900286475,2.4342321395288917,3.0608347318881335
7,45,0.4992890467564614,2.3941781494552474,3.0869771557410397
7,46,0.4976896335726688,2.40045700988028,3.0988041322902338
7,47,0.49647658321113536,2.441282707483498,3.0622121637798574
7,48,0.49681794036667526,2.4439784122276644,3.054589171649738
7,49,0.49346918414103613,2.5433889187410528,2.97036735652115
7,50,0.49768846851641496,2.4180882860587993,3.076543620228414
7,51,0.4986956251418603,2.3740120987703874,3.119785805758611
7,52,0.4969113054761333,2.422136478973268,3.0810303150613634
7,53,0.49665827724841055,2.4548856943423165,3.0427818753496614
7,54,0.497006831251069,2.4286781583347805,3.071585495679101
7,55,0.4962142495448317,2.4419749634154684,3.064578256553949
7,56,0.4933569208427331,2.5296760250274875,2.9890786999158308
7,57,0.49843280368875303,2.408108719766292,3.079955803865835
7,58,0.49537527217667204,2.4630453413303366,3.0483233989784715
7,59,0.49332019953081535,2.5145980365204843,3.0085818063146648
7,60,0.4936978776050044,2.522889058326556,2.9934412059739715
7,61,0.4971587716189197,2.4147445874494182,3.0873119496494885
7,62,0.4998326437872918,2.3702226249795637,3.110526269819514
7,63,0.49922141264514586,2.3808511788828004,3.1046498799964994
7,64,0.4996079487981487,2.3549913425652016,3.1325451020474318
7,65,0.49748951815378484,2.4236286090569523,3.072005618144242
7,66,0.4983542109468697,2.4069418449078364,3.082400974333419
7,67,0.4964749570604832,2.445222624765824,3.0572546160425893
7,68,0.497935033898357,2.4112434173946617,3.082145084169112
7,69,0.49867797731376856,2.406623256952306,3.078803877934494
7,70,0.49689090153485216,2.434131559326891,3.0661282458682195
7,71,0.4953109074457515,2.474270345207858,3.0349372078812515
7,72,0.49867845995312027,2.399587287303441,3.087686787294772
7,73,0.4987863700335664,2.4012338466455074,3.0842733916087925
7,74,0.4979090542897642,2.407218953164937,3.087552432405356
7,75,0.49558423119172734,2.4514460232559627,3.060396411663375
7,76,0.496456121130856,2.4253736456782082,3.0825639885863576
7,77,0.4963743738992883,2.445245032217531,3.0584688313020325
7,78,0.4967935832655499,2.4422034880446235,3.057132522652791
7,79,0.495664543063326,2.468458238733138,3.0379113383804994
7,80,0.49746215164564506,2.4218270780049203,3.0746159824742985
7,81,0.49804777479859147,2.4143025637601374,3.076887445578007
7,82,0.49791644963766385,2.4298337946584327,3.058888000134246
7,83,0.4952639788969216,2.4474600170902274,3.0693884584553834
7,84,0.4937526007005429,2.5210794305340456,2.9950513773180774
7,85,0.4954871937019607,2.464713404752209,3.0448334324859476
7,86,0.49725944888605284,2.4413708020234566,3.0524291547267874
7,87,0.4989518236380847,2.367749644201087,3.1245323919845953
7,88,0.4960061242468842,2.4493180724698114,3.0578725509582947
7,89,0.49748101871900546,2.43302577372397,3.0602347492946085
7,90,0.49777261928007394,2.4042912258025697,3.0929347513960246
7,91,0.49744364113723444,2.406357945925287,3.0943881924185166
7,92,0.4949715156604827,2.465852745398466,3.049764681230492
7,93,0.49744790014392887,2.418999133439164,3.078364733005679
7,94,0.49717986658066704,2.4339504461006833,3.062786943470229
7,95,0.4979133279053217,2.3969672401335793,3.1004492890737314
7,96,0.4961323573376104,2.4461326984541936,3.0603372563937343
7,97,0.4933716117832312,2.50182953990667,3.024078094650089
7,98,0.4973631571421732,2.4079184411291625,3.093410722249262
7,99,0.5000117477826729,2.3638437804564294,3.116372509779162
8,0,0.4961104295363993,2.455346854155721,3.0489671548467796
8,1,0.497013997326517,2.4401915627324136,3.056950976068394
8,2,0.4984429700077058,2.4047956102305683,3.084036045440296
8,3,0.4977206851664088,2.411832324576149,3.084048827952171
8,4,0.4976280577038124,2.4040246939413676,3.0950573337677425
8,5,0.4970334963946252,2.4269076046873206,3.073493480176555
8,6,0.49773521729225195,2.407973503817813,3.088744568228505
8,7,0.49733025518797574,2.42704041069639,3.0696590102227725
8,8,0.49750538427721125,2.420203880931989,3.0761325980395213
8,9,0.49615216577061966,2.45762042636489,3.0455791701431028
8,10,0.49689020371582426,2.4338400128887967,3.0665049466225502
8,11,0.4979670583591938,2.405178092299832,3.0894121600217583
8,12,0.49791328611319097,2.4150732585359234,3.077575032356379
8,13,0.49498326454959035,2.474820360795476,3.038289957308628
8,14,0.4974486867425994,2.4249251328106847,3.070868007164352
8,15,0.4972796960656938,2.424495625804652,3.073498595010872
8,16,0.4979255694197493,2.4141975649028824,3.0785296130553794
8,17,0.49624140162006797,2.4444673674183606,3.0610939539177537
8,18,0.4986193030292631,2.403965587249336,3.0828859865228297
8,19,0.4970314921179004,2.4287670025914943,3.0711685428833206
8,20,0.49881850084345347,2.372777187544419,3.119827476690334
8,21,0.4972111267812167,2.4197937523097246,3.080285891181199
8,22,0.49620593655919387,2.446687546790246,3.0587271767299202
8,23,0.49842870751075735,2.3996111812300933,3.090741702868956
8,24,0.49879883725997337,2.3913552597622494,3.096599429092531
8,25,0.49443181081319243,2.4881454026852516,3.028268170568644
8,26,0.4970475559245262,2.4328758803820247,3.0657789212506046
8,27,0.4964258428676697,2.4531543626702685,3.0478408204247365
8,28,0.497256285778839,2.4162847965741667,3.0841611395713087
8,29,0.49622562945039916,2.454796096752447,3.0482396745967204
8,30,0.49680177101373457,2.4307645247176985,3.071483018796617
8,31,0.49647449961489837,2.450132966155689,3.0510564355942624
8,32,0.498401522577196,2.402349011028655,3.087618743433422
8,33,0.4979901092269079,2.4085208701101855,3.084904160084896
8,34,0.4960850970207881,2.454987386572564,3.0497343027240675
8,35,0.49817612397689315,2.4019358359344256,3.090921145740329
8,36,0.4971970346218892,2.437704890496307,3.0578314632494163
8,37,0.49797081263971754,2.4032124546850357,3.0918487453199703
8,38,0.4967837308307974,2.447888221162328,3.0500721541737876
8,39,0.4955214953607553,2.457957056311914,3.0529452373552397
8,40,0.49661099594414126,2.4428981517082384,3.0585102918284117
8,41,0.4973114970542731,2.43228011464118,3.0632708503845203
8,42,0.4949939221524309,2.460307816461878,3.0564928898117625
8,43,0.49696223563007924,2.4378852472471095,3.060504387075054
8,44,0.49796752587839366,2.405688165493762,3.0887649440746534
8,45,0.4963152846389848,2.451006394104318,3.051919976420383
8,46,0.49884093388676887,2.3861601168150592,3.1026426891735084
8,47,0.4966348298447118,2.431749821827044,3.072300631544032
8,48,0.4972113602796709,2.4352703132779947,3.060730461766068
8,49,0.4979675312324014,2.411373227229062,3.081579451736516
8,50,0.4951851638236398,2.460181356244775,3.0542900729160594
8,51,0.4979788440281364,2.4166463877757702,3.0747776710209584
8,52,0.4974109693146412,2.435176085658924,3.0583832689005304
8,53,0.4987074659526292,2.3923639139452346,3.0964538414665244
8,54,0.496915338055737,2.4397809256695866,3.058688925241414
8,55,0.49630649256848985,2.426751150368179,3.082664602670332
8,56,0.4988944706935756,2.3780088239360633,3.1122795144816835
8,57,0.4985632003276875,2.413973827631688,3.07093488254473
8,58,0.4973431917431055,2.434670171040602,3.059859852816448
8,59,0.4966277833892016,2.4325079189865377,3.0714298089940857
8,60,0.49763123267046794,2.4086779685792203,3.089139171662748
8,61,0.4968263067796691,2.4451391536498597,3.053019128708682
8,62,0.49712623241415055,2.4334253430843504,3.064111908341033
8,63,0.4973629777057296,2.428228612460766,3.0677535625576104
8,64,0.4957069614115389,2.4670238703621905,3.0391992431046613
8,65,0.49627256527314384,2.442824733802911,3.062784285574468
8,66,0.4986790568399004,2.4057229763252996,3.0799275602702103
8,67,0.4967382035652192,2.43003994965582,3.0731838400930003
8,68,0.4964940882541674,2.42774258616212,3.0791017604373367
8,69,0.4977795689526096,2.413790459591899,3.0808476476856588
8,70,0.4986836156329789,2.3811632983154785,3.1108993996160907
8,71,0.49635688156657004,2.450506974786418,3.0520370128733307
8,72,0.49688032365068924,2.4364170481448055,3.063371133047097
8,73,0.49650706199323763,2.442914954358841,3.059773088148799
8,74,0.4972955613426337,2.4301021793442055,3.0662194407548338
8,75,0.4973549280046439,2.411444578932474,3.0890574859216238
8,76,0.4986558482205475,2.3986607600131054,3.0891365531987867
8,77,0.4970851881559219,2.433499841496811,3.0645258489990677
8,78,0.4967202507019334,2.4415358431879346,3.0588818055816684
8,79,0.49659243729032954,2.442135079623195,3.0597038374664636
8,80,0.49655793306978746,2.4550852175546556,3.043768374195637
8,81,0.49649328119595953,2.4419606981057744,3.0611490402978325
8,82,0.4971267641845392,2.428790005209044,3.0699624789388116
8,83,0.4962473068120211,2.440898278820708,3.065530119787946
8,84,0.4974556944230947,2.4088477750256567,3.0910932524769845
8,85,0.49458061576152096,2.4931492288751462,3.0201078823432916
8,86,0.4963356199757086,2.456302666533052,3.0449776667696065
8,87,0.4953905208106854,2.4563990502101514,3.0565317729737385
8,88,0.496359943385625,2.4609128205544155,3.0388525109280016
8,89,0.499607904435543,2.3778281841111664,3.103693832745287
8,90,0.4975875255360581,2.4055956148652955,3.093573333824363
8,91,0.4948547633918913,2.4814380359994197,3.031516844453348
8,92,0.49860250923297894,2.388341131079972,3.1028301621443717
8,93,0.49697406746182177,2.448314150900228,3.0471826023854827
8,94,0.49698805858522693,2.4303766875539328,3.0696614125730846
8,95,0.49512076195837895,2.483163022540167,3.0260514393184037
8,96,0.4972796440669876,2.421643358674645,3.0771026279432934
8,97,0.4982437187959322,2.3882562946931833,3.1073728443650803
8,98,0.499220625770543,2.370218414401375,3.1180925145342644
8,99,0.49765456027530636,2.4059157733868712,3.0923406997834744
9,0,0.49781183848449684,2.407130953698971,3.0888627541046616
9,1,0.49606118921648745,2.4471503151183778,3.0599309138691786
9,2,0.49626298921412304,2.457108353258271,3.044857097367219
9,3,0.4936745788173677,2.5032771744494813,3.018506170704676
9,4,0.49763451978903495,2.4029350083492105,3.0963548435660986
9,5,0.4978912961601401,2.408171180449399,3.0865667672309485
9,6,0.4977923240371849,2.405824157677063,3.0907547196254797
9,7,0.49645586378239304,2.4363456883798174,3.068705345619067
9,8,0.498001790726346,2.414396556902135,3.077336789794974
9,9,0.49756189672533085,2.4142294302496556,3.0829824176750704
9,10,0.49563970875615043,2.468967030605434,3.0375752067978934
9,11,0.4955076773073408,2.4715977121895873,3.035882852381284
9,12,0.49657225684738987,2.434723542151987,3.0693167663267498
9,13,0.49665507374243933,2.4339012563025917,3.069332638519603
9,14,0.4968439466677532,2.431174278224814,3.0704444407436773
9,15,0.49547969716334284,2.4727704880110597,3.0347470073796443
9,16,0.4985075462687144,2.395426379543154,3.095055085445964
9,17,0.4979515281534217,2.403956303774189,3.0911477337185227
9,18,0.49583160770069434,2.458307365982476,3.048671753814556
9,19,0.49558803205723656,2.465230302798014,3.042934605378211
9,20,0.49783639322367396,2.4143945111415657,3.0793826699872326
9,21,0.4971308450793334,2.4291571560245147,3.06944839688707
9,22,0.49682193044013595,2.4373606060637085,3.0629006911406496
9,23,0.49678327421544266,2.4344665960473026,3.067032781301916
9,24,0.49770219988974146,2.4175538007006416,3.0770490775825863
9,25,0.4967082548319223,2.441226247352307,3.0594212509102316
9,26,0.497025507979655,2.4309146094295206,3.0685293769468247
9,27,0.49611234732385834,2.446801931598398,3.0597391318529157
9,28,0.4974477250971825,2.4279301446200003,3.067083796509401
9,29,0.49509147952899735,2.4737633896335365,3.0382884358500415
